 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.033,51.444,49,53,3.011,2.876,1.000,52,1,1.536,0.651,0.857
2,0.033,56.000,56,56,3.010,2.876,1.000,56,2,1.536,0.651,0.857
3,0.152,57.333,56,60,2.976,2.969,0.846,57,3,1.711,0.584,0.857
4,0.134,56.324,56,57,3.049,3.123,0.668,56,4,1.996,0.501,0.787
5,0.325,56.800,54,60,3.021,3.140,0.410,57,5,1.445,0.692,0.525
6,0.289,56.350,54,58,3.127,3.252,0.695,56,6,2.061,0.485,0.821
7,0.289,53.288,51,55,3.126,3.251,0.695,53,7,2.061,0.485,0.821
8,0.195,56.463,56,58,3.368,3.175,0.697,56,8,2.282,0.438,0.800
9,0.365,56.287,54,58,3.135,3.151,0.584,56,9,1.284,0.779,0.748
10,0.145,55.975,55,57,3.045,3.335,0.462,56,10,2.484,0.403,0.506
11,0.141,56.692,56,58,3.123,3.409,0.883,57,11,1.328,0.753,0.886
12,0.123,56.235,56,57,3.216,3.371,0.382,56,12,5.180,0.193,0.230
13,0.043,56.000,56,56,3.217,3.487,0.851,56,13,2.393,0.418,0.800
14,0.108,55.600,54,56,3.383,3.714,0.542,56,14,1.692,0.591,0.583
15,0.163,56.444,55,58,3.077,3.245,0.478,56,15,2.697,0.371,0.573
16,0.025,56.000,56,56,3.071,3.354,1.000,56,16,1.936,0.517,0.933
17,0.061,55.824,55,56,2.913,3.217,0.625,56,17,2.153,0.465,0.829
