 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.032,74.000,70,78,2.973,3.151,1.000,74,1,1.000,1.000,1.000
2,0.032,83.667,83,85,2.973,3.153,1.000,84,2,1.000,1.000,1.000
3,0.191,90.547,83,101,2.994,3.134,1.000,90,3,1.055,0.948,0.930
4,0.155,87.093,83,92,3.053,3.085,0.974,87,4,1.228,0.815,0.905
5,0.170,88.149,83,95,3.050,3.041,0.966,88,5,1.072,0.933,0.922
6,0.256,88.887,83,96,3.073,3.101,0.966,89,6,1.275,0.785,0.922
7,0.368,94.990,83,114,3.093,3.071,0.926,93,7,1.042,0.959,0.915
8,0.375,94.317,83,110,3.090,3.034,0.974,93,8,1.121,0.892,0.933
9,0.404,95.259,83,115,3.089,3.017,0.943,94,9,1.052,0.950,0.926
10,0.426,95.390,83,115,3.178,3.086,0.925,94,10,1.054,0.949,0.918
11,0.400,94.225,83,113,3.183,2.987,0.935,92,11,1.089,0.918,0.921
12,0.364,92.891,83,108,3.104,2.969,0.959,92,12,1.037,0.964,0.935
13,0.433,95.175,83,113,3.086,2.918,0.903,94,13,1.246,0.802,0.913
14,0.415,96.261,83,116,3.101,2.879,0.940,95,14,1.023,0.978,0.931
15,0.411,92.263,83,105,3.078,2.847,0.932,92,15,1.178,0.849,0.927
16,0.393,92.165,83,109,3.097,2.811,0.989,90,16,1.063,0.940,0.944
17,0.436,91.322,83,102,3.075,2.882,0.948,91,17,1.088,0.919,0.927
18,0.368,92.755,83,108,3.047,2.944,0.955,91,18,1.160,0.862,0.923
19,0.411,93.447,83,109,3.074,2.898,0.920,93,19,1.173,0.853,0.912
20,0.372,89.417,83,101,3.088,2.860,0.911,88,20,1.280,0.781,0.904
21,0.357,89.838,83,99,3.093,2.836,0.958,90,21,1.203,0.831,0.921
22,0.335,89.774,83,100,3.120,2.837,0.930,89,22,1.124,0.889,0.903
23,0.390,91.407,83,103,3.053,2.815,0.926,90,23,1.236,0.809,0.911
24,0.372,89.961,83,99,3.070,2.816,0.965,90,24,1.160,0.862,0.928
25,0.386,90.084,83,99,2.990,2.800,0.929,90,25,1.241,0.806,0.918
26,0.354,88.806,83,98,3.012,2.758,0.918,88,26,1.508,0.663,0.925
27,0.332,88.728,83,95,3.018,2.717,0.920,88,27,1.082,0.924,0.898
28,0.224,88.677,83,97,3.082,2.728,0.967,88,28,1.072,0.933,0.905
29,0.274,87.000,83,91,3.106,2.682,0.866,87,29,1.489,0.672,0.884
30,0.260,89.444,83,98,3.059,2.597,0.980,89,30,1.132,0.883,0.923
31,0.191,86.226,83,90,3.015,2.612,0.916,86,31,1.383,0.723,0.891
32,0.170,86.043,83,90,3.017,2.688,0.966,86,32,1.238,0.808,0.922
33,0.234,86.708,83,92,3.031,2.622,0.920,86,33,1.186,0.843,0.897
34,0.184,86.020,83,90,3.033,2.642,0.921,86,34,1.305,0.767,0.879
35,0.191,84.906,83,87,3.182,2.541,0.649,85,35,7.727,0.129,0.169
36,0.076,84.286,83,86,3.036,2.624,1.000,84,36,1.182,0.846,0.913
37,0.069,83.684,83,85,3.490,2.405,0.589,84,37,16.834,0.059,0.080
