 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.889,70.171,55,91,4.278,4.175,0.870,69,1,1.246,0.803,0.913
2,1.630,76.120,55,122,4.279,4.186,0.831,71,2,1.218,0.821,0.933
3,2.191,76.904,55,124,4.283,4.206,0.858,71,3,1.039,0.962,0.923
4,2.816,74.755,55,128,4.295,4.268,0.849,69,4,1.033,0.968,0.927
5,3.073,77.128,55,122,4.257,4.292,0.824,73,5,1.137,0.879,0.919
6,3.232,76.270,55,129,4.278,4.257,0.820,72,6,1.137,0.879,0.923
7,3.644,76.780,54,121,4.258,4.274,0.810,74,7,1.214,0.823,0.923
8,3.713,76.357,54,130,4.290,4.258,0.808,71,8,1.099,0.910,0.924
9,3.720,75.387,53,116,4.287,4.265,0.786,73,9,1.215,0.823,0.927
10,3.868,73.643,55,113,4.249,4.272,0.793,69,10,1.117,0.895,0.910
11,4.038,73.201,54,115,4.235,4.310,0.716,69,11,1.234,0.810,0.893
12,3.879,77.055,55,116,4.223,4.205,0.807,75,12,1.168,0.856,0.923
13,4.042,75.406,54,109,4.172,4.314,0.798,73,13,1.215,0.823,0.925
14,4.132,74.015,54,107,4.203,4.276,0.822,72,14,1.051,0.952,0.929
15,4.562,72.264,54,106,4.128,4.294,0.827,69,15,1.148,0.871,0.933
16,4.179,72.841,54,102,4.159,4.278,0.843,72,16,1.240,0.807,0.933
17,4.081,73.471,54,98,4.184,4.254,0.745,73,17,1.279,0.782,0.913
18,4.320,72.559,53,98,4.250,4.308,0.707,70,18,1.182,0.846,0.903
19,4.161,73.316,54,100,4.189,4.293,0.793,71,19,1.095,0.913,0.923
20,4.345,71.592,54,99,4.229,4.270,0.862,70,20,1.134,0.881,0.934
21,4.240,71.250,55,99,4.156,4.370,0.812,70,21,1.138,0.879,0.933
22,4.172,71.788,54,99,4.154,4.394,0.780,71,22,1.144,0.874,0.920
23,4.302,70.203,54,91,4.170,4.359,0.839,69,23,1.167,0.857,0.937
24,4.204,71.417,55,99,4.166,4.345,0.785,70,24,1.113,0.898,0.926
