 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.062,52.235,52,53,3.282,2.942,1.000,52,1,1.497,0.668,0.919
2,0.380,55.190,52,59,2.979,2.932,0.896,55,2,1.399,0.715,0.921
3,0.485,55.149,50,62,3.022,2.894,0.748,54,3,1.304,0.767,0.848
4,0.557,56.084,51,63,3.023,2.923,0.881,55,4,1.151,0.869,0.914
5,0.583,56.410,52,65,2.965,3.070,0.839,56,5,1.100,0.909,0.882
6,0.586,57.025,52,66,3.045,2.988,0.940,56,6,1.124,0.890,0.926
7,0.568,57.490,52,66,3.064,3.002,0.867,57,7,1.136,0.880,0.908
8,0.688,58.684,52,68,3.031,3.004,0.902,58,8,1.132,0.883,0.931
9,0.670,57.886,52,69,3.085,3.041,0.862,57,9,1.355,0.738,0.907
10,0.840,57.366,52,65,3.034,3.101,0.858,57,10,1.153,0.867,0.915
11,0.793,58.959,52,73,3.098,3.096,0.898,57,11,1.055,0.948,0.918
12,0.930,57.700,52,67,3.031,3.098,0.917,57,12,1.056,0.947,0.933
13,0.872,58.556,52,72,3.008,3.034,0.884,57,13,1.338,0.747,0.925
14,0.858,57.063,51,66,2.898,3.065,0.820,56,14,1.174,0.852,0.905
15,0.742,57.878,52,66,3.007,3.085,0.922,57,15,1.060,0.943,0.936
16,0.753,56.947,52,66,3.006,3.040,0.887,56,16,1.218,0.821,0.924
17,0.706,57.979,52,69,3.034,3.108,0.869,57,17,1.061,0.943,0.903
18,0.811,57.446,52,67,3.021,3.050,0.863,57,18,1.231,0.813,0.918
19,0.847,57.637,52,69,2.964,3.078,0.876,57,19,1.130,0.885,0.918
20,0.850,58.196,52,70,3.010,3.005,0.862,57,20,1.125,0.889,0.914
21,0.883,58.291,51,72,3.005,3.095,0.847,57,21,1.060,0.943,0.902
22,0.872,57.917,52,67,2.942,3.021,0.874,57,22,1.077,0.928,0.925
23,1.053,58.179,51,69,2.930,3.055,0.869,58,23,1.020,0.981,0.939
24,0.785,58.000,51,69,2.911,3.088,0.796,57,24,1.121,0.892,0.871
25,0.934,57.341,52,65,2.926,3.110,0.829,57,25,1.191,0.840,0.897
26,0.974,57.844,50,68,3.017,3.138,0.881,57,26,1.101,0.908,0.931
27,0.720,57.437,52,66,2.962,3.144,0.802,57,27,1.047,0.955,0.865
28,0.879,56.938,52,65,3.061,3.094,0.820,56,28,1.097,0.911,0.884
29,0.959,57.928,52,68,3.001,3.123,0.902,57,29,1.154,0.867,0.928
30,0.995,56.796,52,65,3.031,3.149,0.877,56,30,1.153,0.867,0.926
31,0.887,57.094,52,64,3.002,3.178,0.878,57,31,1.243,0.804,0.955
32,0.727,57.015,52,65,3.019,3.104,0.746,56,32,1.284,0.779,0.868
33,0.905,56.164,52,64,3.012,3.080,0.851,55,33,1.173,0.852,0.914
34,1.082,57.043,52,66,3.060,3.150,0.858,57,34,1.126,0.888,0.917
35,0.926,57.164,52,67,3.067,3.085,0.855,56,35,1.186,0.843,0.914
36,0.912,57.198,52,65,3.024,3.180,0.899,57,36,1.058,0.945,0.925
37,0.811,57.429,51,66,2.995,3.114,0.873,57,37,1.127,0.887,0.911
