 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.315,76.207,56,104,2.926,3.111,0.971,74,1,1.056,0.947,0.951
2,0.524,85.172,56,132,2.976,3.138,0.882,81,2,1.096,0.912,0.927
3,0.546,91.536,56,151,2.986,3.198,0.928,85,3,1.097,0.912,0.953
4,0.582,88.298,56,139,2.984,3.126,0.895,87,4,1.094,0.914,0.967
5,0.698,85.907,56,142,3.064,3.078,0.925,80,5,1.025,0.975,0.951
6,0.589,83.276,56,128,2.998,3.129,0.866,80,6,1.168,0.856,0.931
7,0.564,88.974,56,139,2.952,3.178,0.889,86,7,1.254,0.797,0.966
8,0.549,82.033,56,128,2.935,3.141,0.836,78,8,1.371,0.729,0.938
9,0.506,87.736,56,134,2.892,3.214,0.744,85,9,1.594,0.627,0.886
10,0.611,86.680,56,137,2.971,3.318,0.848,83,10,1.208,0.828,0.911
11,0.727,87.279,56,136,2.968,3.200,0.846,85,11,1.427,0.701,0.955
12,0.759,82.052,56,128,3.017,3.215,0.884,78,12,1.188,0.841,0.957
13,0.788,82.096,56,128,3.010,3.296,0.830,78,13,1.394,0.717,0.914
14,0.860,79.618,55,121,3.057,3.301,0.846,75,14,1.205,0.830,0.941
15,0.799,75.760,56,112,3.070,3.314,0.848,72,15,1.065,0.939,0.936
16,0.824,75.127,56,110,3.112,3.399,0.912,71,16,1.050,0.953,0.952
17,0.683,75.534,55,105,3.007,3.366,0.885,73,17,1.215,0.823,0.957
18,0.828,74.022,56,101,3.029,3.473,0.847,72,18,1.176,0.850,0.902
19,0.871,73.602,55,98,3.036,3.425,0.817,72,19,1.335,0.749,0.901
20,0.994,70.745,55,93,3.081,3.283,0.815,69,20,1.224,0.817,0.905
21,0.897,70.738,56,94,3.054,3.440,0.867,69,21,1.335,0.749,0.908
22,0.781,69.264,56,92,3.065,3.477,0.806,68,22,1.113,0.898,0.915
23,0.821,68.031,55,84,3.057,3.464,0.882,67,23,1.217,0.822,0.928
24,0.831,68.887,55,88,3.016,3.422,0.868,68,24,1.337,0.748,0.913
25,0.727,67.323,56,81,3.056,3.380,0.895,67,25,1.309,0.764,0.931
26,0.889,67.533,56,92,3.090,3.441,0.877,65,26,1.307,0.765,0.918
27,0.850,65.762,52,84,3.033,3.415,0.829,63,27,1.393,0.718,0.906
28,0.831,68.022,55,88,3.049,3.421,0.876,66,28,1.313,0.762,0.927
29,0.766,65.717,56,83,3.059,3.434,0.932,64,29,1.290,0.775,0.953
30,0.549,63.217,56,74,3.061,3.622,0.879,62,30,1.258,0.795,0.918
31,0.687,64.553,55,80,3.070,3.654,0.854,63,31,1.248,0.801,0.920
32,0.669,65.157,55,80,3.159,3.690,0.814,64,32,1.179,0.848,0.889
33,0.680,64.910,56,79,3.152,3.637,0.904,63,33,1.087,0.920,0.924
34,0.658,62.610,56,72,3.207,3.659,0.818,62,34,1.061,0.942,0.886
35,0.528,62.014,56,71,3.183,3.739,0.888,62,35,1.023,0.978,0.907
36,0.600,63.416,56,75,3.174,3.797,0.873,63,36,1.198,0.835,0.912
37,0.452,61.904,56,69,3.290,3.845,0.855,62,37,1.116,0.896,0.893
38,0.455,58.921,55,64,3.158,3.795,0.786,59,38,1.293,0.773,0.851
39,0.564,61.987,56,70,3.077,3.888,0.841,61,39,1.094,0.914,0.884
40,0.455,61.032,56,69,3.168,3.760,0.896,61,40,1.320,0.757,0.920
41,0.521,62.125,56,73,3.084,3.807,0.889,61,41,1.289,0.776,0.911
42,0.398,62.536,56,73,3.062,3.960,0.943,62,42,1.199,0.834,0.913
43,0.423,61.128,56,69,3.003,3.950,0.866,61,43,1.207,0.828,0.914
44,0.358,60.727,56,69,3.022,3.878,0.887,60,44,1.170,0.855,0.892
45,0.362,60.370,56,68,2.930,3.784,0.868,59,45,1.320,0.758,0.885
46,0.282,59.833,56,66,2.965,3.828,0.969,59,46,1.331,0.751,0.934
47,0.369,58.902,54,66,2.943,3.897,0.746,58,47,1.357,0.737,0.823
48,0.253,58.386,56,63,2.993,3.780,0.839,58,48,1.674,0.597,0.915
49,0.568,59.930,55,65,3.168,3.751,0.846,60,49,1.577,0.634,0.924
50,0.307,59.059,56,64,3.112,3.766,0.781,58,50,1.584,0.631,0.872
51,0.188,58.404,56,62,3.064,3.861,0.939,58,51,1.385,0.722,0.889
52,0.351,59.670,56,65,3.016,3.660,0.797,59,52,1.163,0.860,0.840
53,0.282,60.090,56,66,2.955,3.754,0.935,60,53,1.367,0.732,0.923
54,0.260,59.500,56,65,3.088,3.782,0.706,59,54,1.540,0.649,0.847
55,0.148,57.073,56,59,2.989,3.759,0.754,57,55,2.072,0.483,0.854
56,0.300,58.904,56,63,3.048,3.825,0.913,58,56,1.033,0.968,0.902
57,0.343,59.421,55,65,3.069,3.730,0.944,59,57,1.069,0.935,0.955
58,0.206,57.193,55,59,2.930,3.852,0.776,57,58,1.923,0.520,0.864
59,0.325,58.256,56,61,3.055,3.798,0.843,58,59,1.229,0.814,0.865
60,0.130,58.111,56,62,2.934,3.969,0.996,58,60,1.172,0.853,0.935
61,0.134,56.568,56,58,3.046,3.886,0.524,56,61,2.082,0.480,0.712
62,0.087,56.292,56,57,3.006,3.866,0.941,56,62,1.754,0.570,0.923
63,0.087,55.875,55,57,3.034,3.652,0.517,56,63,3.365,0.297,0.696
64,0.054,56.067,56,57,3.056,3.958,0.869,56,64,1.776,0.563,0.789
65,0.087,56.292,56,57,3.031,4.016,0.789,56,65,1.698,0.589,0.787
66,0.022,56.000,56,56,3.247,3.698,1.000,56,66,1.500,0.667,1.000
67,0.058,56.000,55,57,3.397,3.667,0.958,56,67,2.001,0.500,0.941
