 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.271,125.200,119,134,3.071,3.018,0.932,125,1,1.194,0.837,0.915
2,0.326,124.400,119,131,3.060,3.164,0.806,124,2,1.425,0.702,0.874
3,0.434,127.433,119,140,2.924,3.153,0.914,127,3,1.126,0.888,0.927
4,0.561,127.574,119,144,2.976,3.129,0.856,127,4,1.046,0.956,0.886
5,0.774,131.224,119,149,2.986,3.095,0.801,130,5,1.236,0.809,0.899
6,0.702,128.608,119,146,3.066,2.984,0.747,127,6,1.045,0.957,0.864
7,0.973,134.558,119,157,3.093,3.017,0.881,134,7,1.151,0.869,0.923
8,1.078,131.634,119,150,3.154,3.221,0.820,131,8,1.154,0.866,0.907
9,1.053,133.911,118,156,3.119,2.994,0.841,132,9,1.115,0.897,0.907
10,1.350,133.775,119,159,3.164,3.004,0.846,132,10,1.037,0.964,0.924
11,1.408,133.913,117,156,3.118,3.067,0.812,133,11,1.154,0.866,0.906
12,1.393,136.626,117,165,3.105,3.017,0.865,135,12,1.062,0.942,0.937
13,1.448,135.755,119,153,3.089,3.002,0.842,136,13,1.104,0.906,0.927
14,1.317,136.775,119,167,3.048,3.009,0.815,134,14,1.105,0.905,0.900
15,1.520,135.555,119,165,3.093,2.952,0.795,133,15,1.156,0.865,0.897
16,1.639,139.188,119,165,3.106,2.909,0.885,138,16,1.145,0.874,0.943
17,1.480,137.579,116,163,3.066,2.951,0.861,135,17,1.093,0.915,0.920
18,1.791,138.705,118,161,3.175,2.902,0.856,138,18,1.056,0.947,0.925
19,1.781,141.024,119,168,3.122,2.825,0.862,140,19,1.105,0.905,0.929
20,1.824,138.095,117,169,3.200,2.933,0.840,136,20,1.032,0.969,0.913
21,1.951,139.017,119,166,3.233,2.869,0.863,137,21,1.004,0.996,0.937
22,1.893,135.476,114,165,3.310,2.852,0.825,133,22,1.102,0.908,0.919
23,1.828,137.024,117,168,3.384,2.786,0.822,134,23,1.021,0.979,0.912
24,2.081,134.163,117,166,3.466,2.938,0.788,132,24,1.105,0.905,0.909
25,1.893,138.885,117,169,3.454,3.016,0.875,136,25,1.152,0.868,0.934
26,1.857,140.019,119,169,3.468,3.000,0.847,139,26,1.034,0.967,0.920
27,1.943,138.592,119,171,3.389,2.934,0.865,137,27,1.063,0.940,0.924
28,1.932,138.951,119,175,3.370,2.974,0.812,136,28,1.101,0.909,0.904
29,1.947,137.039,117,165,3.365,2.908,0.860,136,29,1.138,0.878,0.924
30,1.961,138.583,118,170,3.404,3.000,0.795,136,30,1.136,0.880,0.907
31,1.965,142.473,118,176,3.391,3.040,0.857,141,31,1.030,0.971,0.934
32,1.813,139.417,119,171,3.343,3.030,0.786,139,32,1.225,0.816,0.428
33,1.723,139.225,119,172,3.419,2.963,0.856,138,33,1.134,0.882,0.925
34,2.088,137.927,119,170,3.415,3.046,0.840,136,34,1.081,0.925,0.919
35,2.081,140.158,119,165,3.443,3.160,0.837,139,35,1.117,0.895,0.916
36,2.019,140.319,118,167,3.350,3.117,0.844,140,36,1.021,0.979,0.926
37,1.864,139.517,119,170,3.403,3.161,0.797,138,37,1.091,0.916,0.901
38,1.980,138.260,117,166,3.386,3.149,0.827,137,38,1.061,0.943,0.915
39,2.077,138.364,118,169,3.400,3.142,0.837,138,39,1.113,0.898,0.915
