 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.275,123.553,117,133,4.088,4.045,0.796,123,1,1.723,0.580,0.874
2,0.730,129.139,117,150,4.149,4.245,0.836,127,2,1.254,0.797,0.898
3,0.998,134.127,117,165,4.178,4.266,0.880,131,3,1.043,0.959,0.912
4,1.435,132.768,117,162,4.063,4.097,0.841,130,4,1.338,0.748,0.921
5,1.620,132.828,117,160,4.127,4.169,0.853,130,5,1.169,0.855,0.916
6,1.674,133.533,117,163,4.153,4.044,0.796,131,6,1.135,0.881,0.890
7,1.938,134.862,115,169,4.143,3.973,0.826,133,7,1.293,0.774,0.919
8,1.869,135.342,116,176,4.250,4.021,0.645,131,8,1.577,0.634,0.819
9,1.974,135.588,117,177,4.193,4.147,0.875,130,9,1.125,0.889,0.928
10,2.176,136.414,116,166,4.166,4.052,0.743,135,10,1.109,0.902,0.887
11,2.368,133.973,116,168,4.148,3.976,0.756,130,11,1.234,0.810,0.860
12,2.559,136.210,117,177,4.130,3.947,0.805,132,12,1.109,0.902,0.925
13,2.552,132.788,117,165,4.131,3.906,0.684,128,13,1.298,0.770,0.856
14,2.693,137.638,116,173,4.090,3.921,0.807,136,14,1.209,0.827,0.915
15,2.791,134.799,116,165,4.131,3.797,0.759,133,15,1.365,0.733,0.896
16,2.570,135.557,117,163,4.107,3.821,0.802,136,16,1.359,0.736,0.922
17,2.371,132.973,116,163,4.172,3.851,0.737,131,17,1.429,0.700,0.875
18,2.639,134.893,117,163,4.137,3.799,0.732,134,18,1.369,0.731,0.874
19,2.791,134.806,117,159,4.122,3.690,0.725,135,19,1.390,0.719,0.852
20,3.008,133.668,115,164,4.082,3.734,0.755,131,20,1.199,0.834,0.902
21,2.693,132.974,117,160,4.136,3.673,0.653,133,21,1.218,0.821,0.861
22,2.849,132.562,116,165,4.110,3.660,0.751,130,22,1.285,0.778,0.901
23,2.852,135.009,115,160,4.146,3.578,0.828,135,23,1.226,0.816,0.928
24,2.932,135.366,116,160,4.174,3.600,0.781,135,24,1.163,0.860,0.907
25,2.859,132.872,116,157,4.178,3.670,0.547,132,25,1.179,0.848,0.830
26,2.946,133.539,116,152,4.185,3.560,0.754,134,26,1.232,0.812,0.909
27,2.718,132.211,115,155,4.276,3.470,0.487,132,27,1.404,0.712,0.852
28,2.682,133.391,115,161,4.242,3.427,0.745,132,28,1.515,0.660,0.904
29,2.856,132.385,116,156,4.208,3.404,0.627,131,29,1.429,0.700,0.831
30,2.505,132.362,117,156,4.304,3.386,0.780,131,30,1.532,0.653,0.915
31,2.841,133.919,116,162,4.255,3.283,0.674,133,31,1.316,0.760,0.842
32,2.668,132.279,116,164,4.333,3.239,0.780,130,32,1.394,0.717,0.897
33,2.784,133.832,115,169,4.240,3.200,0.671,133,33,1.433,0.698,0.898
34,2.986,131.985,116,160,4.210,3.108,0.744,129,34,1.506,0.664,0.898
35,2.672,133.073,116,158,4.318,3.039,0.715,131,35,1.301,0.769,0.887
36,2.520,132.323,116,165,4.413,2.954,0.650,131,36,1.545,0.647,0.851
37,2.549,132.719,116,166,4.426,2.890,0.565,130,37,1.353,0.739,0.768
38,2.437,131.329,116,165,4.460,2.833,0.700,129,38,1.375,0.727,0.863
39,2.339,130.785,116,154,4.479,2.703,0.708,130,39,1.559,0.641,0.871
40,2.621,132.400,115,157,4.333,2.574,0.644,134,40,1.432,0.698,0.822
41,2.314,129.427,116,155,4.439,2.714,0.525,128,41,1.424,0.702,0.808
42,2.245,130.802,116,161,4.426,2.588,0.623,130,42,1.600,0.625,0.851
43,2.661,130.624,116,155,4.381,2.409,0.645,128,43,1.537,0.651,0.869
44,2.209,130.057,117,152,4.484,2.402,0.653,128,44,1.754,0.570,0.873
45,2.042,130.630,115,155,4.430,2.378,0.561,130,45,1.740,0.575,0.828
46,2.118,127.981,116,148,4.627,2.300,0.713,127,46,1.445,0.692,0.878
47,2.046,129.671,117,146,4.574,2.295,0.546,130,47,1.531,0.653,0.756
48,2.292,129.393,116,154,4.621,2.279,0.622,128,48,1.522,0.657,0.832
49,2.093,130.166,116,152,4.580,2.220,0.555,128,49,1.809,0.553,0.798
50,1.789,129.366,117,151,4.627,2.169,0.687,129,50,1.529,0.654,0.861
51,1.786,130.581,117,151,4.674,2.144,0.747,130,51,1.428,0.700,0.885
52,1.938,127.603,117,147,4.605,2.017,0.584,126,52,1.813,0.552,0.807
53,1.623,131.129,117,153,4.674,1.958,0.652,130,53,1.832,0.546,0.825
54,1.833,128.544,115,145,4.641,1.928,0.629,127,54,1.674,0.597,0.846
55,1.967,127.017,117,145,4.682,1.904,0.648,125,55,1.607,0.622,0.838
56,1.688,128.184,115,147,4.737,1.796,0.584,128,56,1.547,0.646,0.805
57,1.934,127.849,114,149,4.675,1.800,0.752,127,57,1.446,0.692,0.871
58,1.739,130.243,116,147,4.640,1.756,0.724,129,58,1.563,0.640,0.867
59,1.764,128.184,116,152,4.598,1.700,0.618,127,59,1.456,0.687,0.833
60,1.601,128.553,114,149,4.545,1.558,0.597,127,60,1.290,0.775,0.766
61,1.500,127.672,115,142,4.597,1.495,0.497,127,61,1.496,0.668,0.796
62,1.594,128.209,116,146,4.719,1.501,0.806,128,62,1.413,0.708,0.914
63,1.507,126.564,116,142,4.621,1.501,0.661,126,63,1.520,0.658,0.840
64,1.142,129.668,116,148,4.519,1.353,0.747,129,64,1.211,0.826,0.815
65,1.319,127.548,116,143,4.719,1.385,0.720,126,65,1.186,0.843,0.860
66,1.157,125.500,116,148,4.687,1.212,0.650,123,66,1.291,0.775,0.814
67,1.146,125.060,117,140,4.575,1.111,0.752,124,67,1.242,0.805,0.899
68,1.009,125.742,116,140,4.561,1.021,0.562,124,68,1.514,0.660,0.732
69,1.168,126.502,117,142,4.602,1.098,0.695,126,69,1.591,0.629,0.864
70,1.045,123.585,117,136,4.665,1.099,0.692,123,70,1.898,0.527,0.872
71,0.944,126.682,116,139,4.802,1.080,0.749,126,71,1.752,0.571,0.898
72,0.799,122.077,115,131,4.751,1.026,0.662,122,72,1.586,0.631,0.840
73,0.680,122.989,117,132,4.868,1.027,0.647,122,73,1.454,0.688,0.816
74,0.683,120.587,116,128,4.924,1.023,0.407,120,74,1.867,0.536,0.673
75,0.658,123.308,117,138,4.816,0.956,0.668,122,75,2.155,0.464,0.845
76,0.325,120.967,116,132,4.830,0.873,0.377,119,76,3.019,0.331,0.590
77,0.398,120.100,116,126,4.818,0.890,0.713,120,77,1.559,0.641,0.824
78,0.264,119.575,117,127,4.593,0.789,0.337,119,78,2.597,0.385,0.452
79,0.278,119.909,117,123,4.750,0.833,0.708,120,79,2.116,0.473,0.890
80,0.206,120.930,117,125,4.907,0.898,0.794,121,80,1.756,0.569,0.820
81,0.188,119.019,117,122,4.964,0.771,0.614,119,81,2.654,0.377,0.765
82,0.116,119.938,117,124,5.069,0.785,0.936,120,82,1.192,0.839,0.877
