 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.156,29.023,27,32,2.802,2.908,0.867,29,1,1.322,0.756,0.851
2,0.442,29.697,27,35,3.128,3.033,0.470,29,2,2.227,0.449,0.585
3,0.409,31.575,27,39,2.934,2.984,0.875,31,3,1.295,0.772,0.897
4,0.561,31.477,27,41,3.122,2.953,0.675,30,4,1.923,0.520,0.838
5,0.499,33.101,27,43,3.091,3.018,0.830,32,5,1.419,0.705,0.890
6,0.702,31.490,26,44,3.268,3.004,0.345,30,6,2.125,0.471,0.560
7,0.905,30.628,26,42,3.375,2.961,0.534,29,7,2.103,0.475,0.726
8,0.934,31.678,25,46,3.360,3.010,0.669,30,8,1.747,0.573,0.832
9,0.861,31.324,26,43,3.413,3.057,0.705,30,9,2.059,0.486,0.864
10,1.035,31.605,27,46,3.417,3.043,0.576,29,10,2.105,0.475,0.775
11,0.897,31.448,26,45,3.450,3.069,0.675,29,11,2.135,0.468,0.820
12,0.937,31.483,25,45,3.323,3.016,0.741,30,12,1.719,0.582,0.887
13,0.767,32.481,26,46,3.289,2.908,0.784,31,13,1.251,0.800,0.889
14,0.869,32.025,27,46,3.347,2.999,0.765,30,14,1.335,0.749,0.873
15,0.984,32.165,26,45,3.386,2.994,0.619,30,15,1.153,0.867,0.740
16,0.865,33.356,27,51,3.377,3.008,0.703,30,16,1.224,0.817,0.840
17,1.238,32.149,26,47,3.431,3.078,0.703,30,17,1.594,0.627,0.868
18,1.057,31.808,27,45,3.358,3.097,0.803,30,18,1.452,0.689,0.905
19,1.035,32.790,27,47,3.288,3.067,0.787,31,19,1.341,0.746,0.890
20,1.125,32.473,26,47,3.371,3.076,0.733,30,20,1.593,0.628,0.876
21,0.959,32.540,26,46,3.364,3.121,0.575,31,21,1.745,0.573,0.321
22,1.100,31.684,26,44,3.379,3.090,0.486,30,22,1.835,0.545,0.271
23,1.176,31.345,27,44,3.374,3.025,0.761,30,23,1.196,0.836,0.875
24,1.187,31.680,26,45,3.358,3.156,0.647,29,24,1.389,0.720,0.806
25,1.064,33.122,26,48,3.247,3.104,0.781,31,25,1.194,0.837,0.862
26,1.263,33.003,27,48,3.301,3.204,0.810,31,26,1.179,0.848,0.899
27,1.408,32.162,26,48,3.298,3.112,0.788,30,27,1.232,0.811,0.904
28,1.372,31.947,25,46,3.187,3.149,0.726,30,28,1.151,0.869,0.857
29,1.133,31.997,27,45,3.130,3.080,0.765,30,29,1.296,0.772,0.882
30,1.444,31.246,26,49,3.179,3.152,0.594,29,30,1.335,0.749,0.836
31,1.466,32.101,26,47,3.255,3.184,0.667,30,31,1.471,0.680,0.854
32,1.534,30.835,26,44,3.299,3.129,0.555,29,32,1.362,0.734,0.784
33,1.480,30.841,26,46,3.342,3.234,0.642,29,33,1.486,0.673,0.819
34,1.458,32.025,26,48,3.286,3.212,0.617,30,34,1.218,0.821,0.799
35,1.458,32.270,26,48,3.239,3.157,0.660,30,35,1.394,0.717,0.837
36,1.538,31.666,26,45,3.311,3.147,0.719,30,36,1.617,0.618,0.531
37,1.531,32.059,26,47,3.254,3.184,0.712,30,37,1.362,0.734,0.878
38,1.922,31.689,26,45,3.389,3.261,0.567,30,38,1.419,0.705,0.470
39,1.538,31.179,26,47,3.304,3.117,0.505,29,39,1.722,0.581,0.458
40,1.534,32.252,26,46,3.266,3.204,0.611,31,40,1.483,0.674,0.260
41,1.458,32.132,26,44,3.294,3.193,0.569,31,41,1.864,0.536,0.460
42,1.708,32.218,27,45,3.341,3.219,0.634,31,42,1.580,0.633,0.468
43,1.585,32.489,26,48,3.339,3.241,0.569,30,43,2.114,0.473,0.456
44,1.701,31.413,26,44,3.347,3.242,0.546,30,44,1.700,0.588,0.477
45,1.267,32.389,26,46,3.175,3.292,0.823,30,45,1.348,0.742,0.931
46,1.705,31.268,26,46,3.232,3.281,0.702,29,46,1.161,0.861,0.867
47,1.455,31.746,26,45,3.252,3.243,0.562,31,47,2.331,0.429,0.441
48,1.629,32.453,26,48,3.218,3.350,0.553,31,48,1.656,0.604,0.453
49,1.524,32.090,26,48,3.230,3.316,0.799,30,49,1.421,0.704,0.914
50,1.372,31.747,26,44,3.185,3.288,0.652,30,50,1.376,0.727,0.432
51,1.592,31.520,26,45,3.256,3.264,0.586,30,51,1.795,0.557,0.482
52,1.708,32.066,25,48,3.260,3.244,0.612,30,52,1.428,0.700,0.496
53,1.846,31.376,25,42,3.227,3.321,0.550,30,53,1.502,0.666,0.321
54,1.806,31.078,26,45,3.286,3.305,0.791,30,54,1.395,0.717,0.906
55,1.603,31.851,26,43,3.179,3.215,0.650,31,55,1.150,0.870,0.815
56,1.531,31.548,26,42,3.293,3.248,0.712,31,56,1.590,0.629,0.492
57,1.932,31.399,26,43,3.332,3.249,0.564,30,57,1.419,0.705,0.473
58,1.694,31.088,25,45,3.304,3.211,0.543,30,58,1.990,0.502,0.495
59,1.719,31.234,25,43,3.331,3.146,0.555,30,59,1.765,0.567,0.489
60,1.625,31.214,26,42,3.386,3.113,0.455,30,60,2.006,0.499,0.440
61,1.846,31.139,25,43,3.291,3.152,0.770,30,61,1.369,0.731,0.897
62,1.697,31.151,26,44,3.263,3.188,0.748,30,62,1.521,0.657,0.908
63,1.657,31.266,26,42,3.245,3.280,0.686,30,63,1.572,0.636,0.528
64,1.799,31.038,26,43,3.277,3.207,0.706,30,64,1.392,0.718,0.871
65,1.842,30.100,25,41,3.231,3.214,0.625,29,65,1.428,0.700,0.484
66,1.788,30.747,26,40,3.298,3.232,0.416,30,66,1.825,0.548,0.418
67,1.553,31.214,26,40,3.146,3.187,0.782,30,67,1.412,0.708,0.904
68,1.567,31.074,26,41,3.249,3.182,0.598,30,68,1.859,0.538,0.484
69,1.723,31.122,25,39,3.218,3.128,0.587,30,69,1.516,0.659,0.506
70,1.744,30.656,26,43,3.197,3.147,0.668,29,70,1.201,0.832,0.820
71,1.632,31.029,26,43,3.290,3.134,0.637,30,71,1.881,0.532,0.848
72,1.571,30.965,26,43,3.395,3.098,0.482,30,72,1.985,0.504,0.480
73,1.806,30.246,25,39,3.278,3.053,0.530,29,73,1.712,0.584,0.786
74,1.951,30.985,27,39,3.249,3.090,0.572,31,74,1.814,0.551,0.531
75,1.947,31.006,26,40,3.217,3.027,0.791,30,75,1.231,0.812,0.915
76,1.795,30.276,26,38,3.229,3.065,0.576,30,76,1.509,0.663,0.790
77,1.784,31.365,26,42,3.187,3.101,0.696,31,77,1.404,0.712,0.518
78,1.719,30.779,26,41,3.203,2.979,0.522,30,78,1.760,0.568,0.471
79,1.585,30.993,25,43,3.138,2.900,0.457,30,79,1.128,0.886,0.699
80,1.610,30.692,27,38,3.234,2.922,0.653,30,80,1.606,0.623,0.818
81,1.527,30.092,25,40,3.255,2.833,0.470,29,81,1.548,0.646,0.419
82,1.491,29.966,26,37,3.298,2.838,0.360,29,82,2.008,0.498,0.391
83,1.755,30.023,25,37,3.331,2.890,0.458,29,83,1.913,0.523,0.453
84,1.563,29.465,25,37,3.250,2.906,0.431,29,84,1.854,0.539,0.639
85,1.838,30.378,26,37,3.231,2.803,0.426,30,85,1.632,0.613,0.419
