 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.004,43.000,43,43,4.239,1.593,1.000,43,1,1.000,1.000,1.000
2,0.549,49.414,43,64,4.427,1.692,0.836,48,2,1.232,0.812,0.918
3,1.236,50.199,42,68,4.130,1.648,0.463,48,3,1.144,0.874,0.637
4,1.930,49.867,42,70,4.298,1.813,0.369,47,4,1.203,0.831,0.699
5,2.303,51.099,42,73,4.276,1.781,0.349,49,5,1.287,0.777,0.637
6,2.574,49.945,41,71,4.275,2.083,0.591,48,6,1.130,0.885,0.815
7,2.896,52.137,42,78,4.280,2.082,0.573,49,7,1.227,0.815,0.826
8,3.275,51.800,41,81,4.118,2.372,0.289,48,8,1.177,0.850,0.670
9,3.521,51.375,40,75,4.163,2.527,0.369,47,9,1.213,0.824,0.723
10,3.463,52.859,42,83,4.207,2.659,0.467,50,10,1.070,0.934,0.842
11,4.197,51.435,42,77,4.291,2.854,0.620,49,11,1.089,0.918,0.848
12,4.027,50.319,39,70,4.432,3.073,0.489,48,12,1.250,0.800,0.803
13,3.528,51.779,42,76,4.362,3.311,0.456,50,13,1.211,0.826,0.720
14,4.118,49.838,42,68,4.484,3.420,0.379,49,14,1.124,0.890,0.734
15,4.128,49.806,41,65,4.564,3.474,0.530,49,15,1.207,0.829,0.802
16,4.414,50.907,42,66,4.543,3.691,0.358,50,16,1.144,0.874,0.709
17,4.251,49.895,42,65,4.594,3.892,0.470,49,17,1.316,0.760,0.750
18,4.385,49.773,42,66,4.554,3.966,0.397,48,18,1.160,0.862,0.756
19,4.186,50.152,41,69,4.627,4.051,0.360,48,19,1.192,0.839,0.754
20,5.148,49.319,41,67,4.734,4.127,0.430,47,20,1.205,0.830,0.725
21,3.886,49.172,42,66,4.840,4.155,0.428,48,21,1.303,0.767,0.753
22,4.942,49.151,41,69,4.721,4.287,0.436,48,22,1.202,0.832,0.710
23,4.280,49.929,40,64,4.868,4.269,0.504,48,23,1.138,0.879,0.762
24,4.895,49.238,42,63,4.838,4.589,0.461,48,24,1.265,0.791,0.810
25,4.295,49.171,42,65,4.960,4.539,0.371,48,25,1.167,0.857,0.725
26,4.595,49.166,42,65,4.990,4.739,0.588,49,26,1.124,0.890,0.798
27,4.316,49.331,40,63,5.079,4.840,0.348,49,27,1.074,0.931,0.686
28,4.530,48.704,41,64,5.081,4.735,0.263,48,28,1.060,0.944,0.696
29,4.656,48.989,42,62,5.107,4.801,0.391,49,29,1.279,0.782,0.653
30,5.296,48.512,39,63,5.024,4.868,0.538,48,30,1.111,0.900,0.761
31,4.949,48.152,42,59,5.077,4.960,0.435,48,31,1.280,0.781,0.760
32,5.263,48.607,40,60,5.032,4.833,0.400,48,32,1.180,0.847,0.767
33,4.530,48.777,41,63,5.082,5.074,0.367,48,33,1.105,0.905,0.729
34,4.544,47.865,42,59,5.097,5.093,0.324,47,34,1.324,0.755,0.725
35,4.526,48.286,41,62,5.158,5.086,0.510,47,35,1.253,0.798,0.789
36,4.081,47.616,42,61,5.014,5.028,0.398,47,36,1.320,0.758,0.704
37,3.749,48.239,42,62,5.041,5.274,0.348,48,37,1.388,0.721,0.679
38,4.526,47.206,42,57,5.061,5.192,0.378,47,38,1.241,0.806,0.752
39,4.128,47.934,41,60,5.140,5.365,0.308,48,39,1.277,0.783,0.691
40,4.136,46.632,40,57,5.125,5.446,0.319,46,40,1.390,0.719,0.777
41,4.316,47.399,41,62,5.129,5.470,0.291,46,41,1.249,0.801,0.674
42,4.703,46.965,38,58,5.046,5.350,0.437,46,42,1.328,0.753,0.756
43,4.649,48.271,41,59,5.210,5.549,0.435,48,43,1.526,0.655,0.760
44,4.201,47.063,42,56,5.076,5.586,0.238,47,44,1.379,0.725,0.620
45,4.193,47.128,42,57,5.265,5.670,0.327,46,45,1.088,0.919,0.701
46,3.908,46.230,42,56,5.304,5.586,0.165,46,46,1.291,0.775,0.590
47,3.760,45.996,42,58,5.297,5.850,0.214,46,47,1.194,0.838,0.703
48,4.024,46.801,41,55,5.301,5.770,0.352,46,48,1.208,0.828,0.775
49,4.403,47.800,41,56,5.421,5.737,0.404,48,49,1.451,0.689,0.807
50,3.951,47.706,42,61,5.547,5.821,0.391,47,50,1.371,0.729,0.756
51,3.420,47.628,41,57,5.476,5.763,0.321,47,51,1.291,0.775,0.612
52,4.193,47.132,39,57,5.533,5.855,0.328,47,52,1.063,0.940,0.781
53,3.716,46.851,41,57,5.568,5.723,0.208,46,53,1.381,0.724,0.684
54,3.803,46.304,41,59,5.465,5.783,0.162,46,54,1.158,0.864,0.632
55,3.962,47.301,41,59,5.535,5.850,0.360,47,55,1.036,0.965,0.729
56,3.644,46.958,41,53,5.430,5.841,0.323,47,56,1.493,0.670,0.734
57,3.944,46.830,42,58,5.372,5.843,0.306,46,57,1.188,0.842,0.650
58,3.821,46.850,41,60,5.330,5.771,0.202,46,58,1.277,0.783,0.612
59,4.107,46.164,37,55,5.269,5.891,0.271,45,59,1.054,0.949,0.691
60,3.207,46.756,41,56,5.408,5.913,0.254,46,60,1.485,0.673,0.649
61,3.254,45.949,42,56,5.060,5.855,0.199,45,61,1.503,0.665,0.597
62,3.210,46.463,42,58,5.277,5.946,0.315,46,62,1.508,0.663,0.650
63,1.941,45.007,42,51,5.334,5.930,0.128,45,63,1.964,0.509,0.398
64,2.574,45.350,42,52,5.383,6.000,0.194,45,64,1.508,0.663,0.515
65,3.084,45.877,41,54,5.574,5.955,0.193,45,65,1.423,0.703,0.599
66,3.037,45.356,41,51,5.364,6.014,0.192,45,66,1.339,0.747,0.548
67,3.398,45.579,41,53,5.586,5.879,0.245,45,67,1.287,0.777,0.700
68,3.149,45.390,39,55,5.693,6.058,0.411,45,68,1.524,0.656,0.721
69,1.753,46.144,42,57,5.514,6.144,0.300,45,69,1.504,0.665,0.573
70,2.440,44.532,37,50,5.716,6.198,0.183,44,70,1.042,0.960,0.515
71,2.592,45.510,42,55,5.557,5.999,0.220,45,71,1.280,0.781,0.677
72,2.194,46.124,42,54,5.671,6.181,0.248,46,72,1.079,0.927,0.507
73,2.086,45.685,42,53,5.769,6.113,0.260,45,73,1.070,0.934,0.656
74,1.319,45.266,41,51,5.951,6.282,0.198,45,74,1.197,0.835,0.419
75,2.343,45.835,41,55,5.943,6.091,0.339,45,75,1.360,0.735,0.705
76,1.836,44.360,41,51,5.877,6.139,0.132,44,76,1.213,0.824,0.454
77,1.128,44.740,42,49,6.072,6.297,0.133,44,77,1.154,0.866,0.421
78,1.229,44.600,41,51,5.741,6.177,0.228,44,78,1.716,0.583,0.500
79,2.021,44.791,39,51,6.196,6.136,0.239,44,79,1.368,0.731,0.557
80,1.851,45.477,41,54,6.154,6.243,0.191,45,80,1.392,0.718,0.651
81,1.410,45.723,41,56,6.091,6.245,0.224,45,81,1.214,0.824,0.425
82,1.916,45.632,41,53,6.049,6.241,0.216,45,82,1.202,0.832,0.567
83,1.685,45.090,40,53,5.960,6.250,0.322,45,83,1.130,0.885,0.616
84,1.413,45.330,42,54,6.072,6.339,0.186,44,84,1.335,0.749,0.547
85,1.048,44.707,41,52,5.965,6.134,0.198,44,85,1.366,0.732,0.522
86,1.229,44.918,42,50,6.249,6.289,0.207,45,86,1.218,0.821,0.438
87,1.124,44.971,42,50,6.045,6.518,0.278,45,87,1.596,0.627,0.638
88,1.146,45.356,42,52,6.290,6.393,0.237,45,88,1.476,0.678,0.450
89,0.897,45.310,42,52,5.965,6.437,0.282,45,89,1.393,0.718,0.642
90,1.247,46.000,42,54,6.157,6.304,0.443,46,90,1.482,0.675,0.738
