 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.087,66.292,64,70,2.870,2.978,0.916,66,1,1.356,0.738,0.842
2,0.123,64.588,64,65,3.095,2.974,0.553,65,2,3.798,0.263,0.366
3,0.080,64.227,62,66,2.826,3.101,0.304,64,3,2.530,0.395,0.214
4,0.442,66.016,61,72,2.988,2.817,0.527,66,4,1.525,0.656,0.703
5,0.199,65.255,64,67,3.053,3.017,0.525,65,5,1.695,0.590,0.404
6,0.499,67.594,62,76,3.224,3.125,0.588,67,6,1.211,0.826,0.608
7,0.630,66.184,63,71,3.030,2.903,0.585,66,7,1.446,0.692,0.779
8,0.644,67.579,64,76,3.140,3.038,0.666,67,8,1.492,0.670,0.798
9,0.919,67.854,63,77,3.158,3.050,0.555,67,9,1.362,0.734,0.530
10,0.825,67.149,59,80,3.093,3.161,0.491,65,10,1.359,0.736,0.734
11,1.021,67.947,61,74,3.027,3.137,0.757,68,11,1.608,0.622,0.876
12,0.651,67.778,62,76,2.970,3.201,0.549,67,12,2.624,0.381,0.533
13,0.767,69.325,64,78,3.024,3.068,0.794,68,13,1.215,0.823,0.862
14,0.586,67.278,64,75,3.104,3.321,0.377,66,14,2.104,0.475,0.486
15,1.021,66.691,62,73,3.180,3.112,0.523,66,15,1.184,0.844,0.533
16,0.930,67.700,61,79,3.130,3.278,0.528,66,16,1.261,0.793,0.733
17,0.869,65.529,60,74,3.219,3.192,0.553,65,17,1.144,0.874,0.468
18,0.742,67.483,62,76,3.227,3.402,0.608,67,18,1.737,0.576,0.671
19,0.981,68.498,61,77,3.030,3.441,0.447,68,19,1.203,0.831,0.553
20,0.887,69.265,63,81,3.086,3.451,0.686,68,20,1.223,0.818,0.814
21,0.659,69.698,62,80,3.068,3.520,0.521,69,21,1.586,0.631,0.760
22,0.850,67.319,62,75,3.191,3.370,0.340,66,22,1.575,0.635,0.579
23,1.010,68.430,62,76,3.205,3.359,0.440,68,23,1.661,0.602,0.701
24,0.999,66.558,61,73,3.099,3.336,0.506,66,24,1.642,0.609,0.659
25,0.724,69.185,64,81,3.071,3.419,0.728,68,25,1.445,0.692,0.844
26,1.002,66.939,61,75,3.001,3.741,0.609,67,26,2.106,0.475,0.827
27,0.872,67.237,61,74,3.154,3.455,0.674,67,27,1.739,0.575,0.859
28,1.238,66.705,62,73,3.116,3.325,0.481,66,28,1.583,0.632,0.499
29,0.897,67.758,63,75,3.009,3.604,0.518,67,29,1.716,0.583,0.727
30,0.688,67.505,64,74,3.095,3.419,0.409,67,30,2.656,0.376,0.440
31,1.647,67.624,62,75,3.068,3.355,0.694,68,31,1.750,0.572,0.875
32,1.136,68.111,64,80,3.186,3.544,0.628,67,32,1.784,0.561,0.677
33,1.169,67.149,59,77,3.150,3.464,0.631,66,33,1.506,0.664,0.821
34,1.256,69.380,61,82,3.137,3.517,0.529,69,34,1.570,0.637,0.660
35,1.031,68.477,61,76,3.101,3.516,0.437,69,35,1.409,0.710,0.408
36,1.209,67.722,62,76,3.217,3.602,0.782,67,36,1.343,0.744,0.885
