 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,172.375,68.349,22,171,6.353,8.961,0.800,61,1,1.420,0.704,0.964
2,173.536,68.010,22,163,6.594,8.753,0.796,60,2,1.428,0.700,0.965
3,174.280,67.671,22,157,6.763,8.591,0.807,59,3,1.427,0.701,0.966
4,174.363,67.710,22,154,6.857,8.472,0.802,59,4,1.426,0.701,0.963
5,174.371,67.342,22,153,6.942,8.399,0.803,59,5,1.422,0.703,0.963
6,174.381,67.249,22,153,6.962,8.386,0.806,59,6,1.421,0.704,0.965
7,175.253,67.061,22,150,6.993,8.346,0.804,59,7,1.421,0.704,0.966
8,175.126,66.880,22,165,7.040,8.309,0.804,59,8,1.414,0.707,0.966
9,175.202,66.954,22,169,7.031,8.293,0.797,59,9,1.418,0.705,0.965
10,176.153,66.630,21,159,7.057,8.306,0.814,59,10,1.413,0.708,0.968
11,175.104,67.078,22,156,7.045,8.308,0.804,59,11,1.414,0.707,0.967
12,175.987,66.555,21,166,7.024,8.301,0.808,58,12,1.417,0.706,0.968
13,174.978,67.059,22,159,7.006,8.316,0.801,59,13,1.422,0.703,0.967
14,175.502,66.536,21,150,7.007,8.321,0.800,59,14,1.427,0.701,0.968
15,174.692,66.757,22,162,7.017,8.333,0.802,59,15,1.427,0.701,0.963
16,174.783,66.364,21,162,7.029,8.318,0.804,59,16,1.423,0.703,0.966
17,175.018,66.269,21,156,7.052,8.318,0.811,59,17,1.426,0.701,0.967
18,174.334,66.694,22,142,7.038,8.355,0.808,59,18,1.428,0.700,0.968
19,175.549,66.257,21,152,7.057,8.350,0.806,58,19,1.431,0.699,0.967
20,175.361,65.959,21,151,7.054,8.361,0.804,58,20,1.432,0.698,0.964
21,175.325,66.078,21,156,7.068,8.343,0.806,58,21,1.433,0.698,0.965
22,174.443,66.658,22,147,7.075,8.315,0.803,59,22,1.431,0.699,0.964
23,174.729,66.648,22,142,7.101,8.312,0.809,59,23,1.428,0.700,0.967
24,174.251,66.408,22,146,7.085,8.313,0.804,59,24,1.428,0.701,0.965
25,175.629,66.310,21,145,7.100,8.345,0.803,58,25,1.424,0.702,0.968
26,175.571,66.314,21,146,7.105,8.324,0.807,59,26,1.421,0.704,0.968
27,175.589,66.031,21,144,7.102,8.338,0.809,58,27,1.425,0.702,0.968
28,175.564,65.784,21,148,7.092,8.331,0.800,58,28,1.424,0.702,0.967
29,175.683,66.198,21,142,7.084,8.359,0.797,59,29,1.429,0.700,0.964
30,176.030,65.990,21,143,7.107,8.365,0.804,58,30,1.429,0.700,0.966
31,176.019,65.592,21,141,7.105,8.364,0.805,58,31,1.424,0.702,0.966
32,175.603,65.814,21,142,7.117,8.349,0.810,58,32,1.423,0.703,0.967
33,175.831,65.721,21,141,7.109,8.335,0.801,59,33,1.434,0.697,0.966
34,175.513,65.580,21,149,7.130,8.348,0.801,58,34,1.429,0.700,0.966
35,176.391,65.180,21,138,7.132,8.342,0.804,58,35,1.420,0.704,0.969
36,176.261,65.208,21,139,7.130,8.344,0.804,58,36,1.420,0.704,0.966
37,175.802,65.272,21,143,7.133,8.343,0.797,57,37,1.419,0.705,0.965
38,175.987,65.032,21,138,7.122,8.337,0.800,58,38,1.423,0.703,0.966
39,176.363,65.127,21,136,7.109,8.339,0.808,58,39,1.425,0.702,0.968
40,175.867,65.036,21,143,7.107,8.324,0.801,58,40,1.428,0.701,0.967
41,175.665,65.047,21,140,7.119,8.352,0.804,58,41,1.424,0.702,0.968
42,175.386,65.363,21,140,7.117,8.351,0.802,58,42,1.428,0.700,0.965
43,175.419,65.050,21,148,7.141,8.325,0.808,58,43,1.428,0.700,0.968
44,175.629,65.139,21,143,7.165,8.327,0.801,58,44,1.422,0.703,0.969
45,175.578,65.078,21,145,7.148,8.340,0.805,58,45,1.424,0.702,0.969
46,175.415,64.775,21,140,7.173,8.336,0.802,58,46,1.426,0.701,0.967
47,175.788,64.963,21,140,7.179,8.343,0.808,57,47,1.421,0.704,0.969
48,175.430,64.662,21,137,7.206,8.338,0.813,57,48,1.425,0.702,0.970
49,175.553,64.739,21,141,7.229,8.352,0.809,58,49,1.421,0.704,0.971
50,174.989,64.421,21,142,7.213,8.361,0.815,57,50,1.425,0.702,0.970
51,175.126,64.484,21,141,7.207,8.361,0.806,57,51,1.421,0.704,0.970
52,175.007,64.708,21,140,7.183,8.383,0.808,57,52,1.415,0.707,0.970
53,175.007,64.285,21,138,7.186,8.401,0.807,57,53,1.413,0.708,0.970
54,175.676,63.923,21,135,7.181,8.375,0.810,57,54,1.407,0.711,0.973
55,175.809,64.635,21,139,7.182,8.355,0.802,58,55,1.413,0.708,0.970
56,175.889,64.005,21,141,7.172,8.384,0.811,57,56,1.415,0.707,0.973
57,175.885,63.887,21,136,7.179,8.324,0.799,57,57,1.416,0.706,0.970
58,176.146,63.768,21,141,7.190,8.318,0.804,57,58,1.410,0.709,0.970
59,176.391,64.023,21,142,7.189,8.320,0.803,57,59,1.417,0.706,0.968
60,176.030,63.856,21,140,7.217,8.287,0.806,57,60,1.417,0.706,0.969
61,175.723,63.904,21,139,7.180,8.280,0.808,57,61,1.421,0.704,0.968
62,175.665,64.261,21,134,7.164,8.319,0.803,57,62,1.428,0.700,0.968
63,175.990,63.883,21,140,7.148,8.351,0.814,57,63,1.425,0.702,0.970
64,176.529,63.926,21,138,7.192,8.347,0.809,57,64,1.428,0.700,0.971
65,176.926,63.916,21,138,7.198,8.338,0.810,57,65,1.423,0.703,0.968
66,176.211,64.243,21,136,7.232,8.351,0.804,57,66,1.430,0.699,0.969
67,176.887,63.952,21,140,7.234,8.362,0.799,57,67,1.430,0.699,0.965
68,176.652,63.953,21,140,7.230,8.385,0.810,57,68,1.423,0.703,0.967
69,176.355,63.898,21,139,7.214,8.426,0.806,57,69,1.420,0.704,0.969
70,175.824,63.886,21,135,7.208,8.424,0.796,57,70,1.425,0.702,0.968
71,174.707,64.028,21,136,7.187,8.426,0.807,57,71,1.428,0.700,0.969
72,174.685,63.831,21,135,7.150,8.441,0.803,57,72,1.435,0.697,0.969
73,174.920,64.095,21,140,7.126,8.475,0.799,57,73,1.427,0.701,0.971
74,174.841,64.137,21,136,7.115,8.468,0.809,57,74,1.424,0.702,0.970
75,174.714,64.282,21,137,7.105,8.447,0.814,57,75,1.419,0.705,0.971
76,175.513,63.866,21,141,7.098,8.503,0.812,57,76,1.417,0.706,0.970
77,175.444,64.201,21,137,7.089,8.506,0.804,57,77,1.413,0.708,0.970
78,175.285,64.050,21,137,7.060,8.484,0.804,57,78,1.420,0.704,0.969
79,175.672,64.170,21,139,7.063,8.501,0.807,57,79,1.418,0.705,0.969
80,176.211,63.971,21,139,7.041,8.481,0.803,57,80,1.419,0.705,0.970
