 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.076,65.857,63,68,2.917,3.038,1.000,66,1,1.000,1.000,0.913
2,0.159,74.818,70,82,2.887,3.026,0.996,75,2,1.203,0.831,0.907
3,0.228,76.841,70,86,2.864,2.954,0.892,76,3,1.204,0.830,0.869
4,0.246,77.147,70,87,2.839,2.969,0.891,76,4,1.246,0.802,0.889
5,0.337,80.269,70,95,2.991,2.997,0.988,79,5,1.149,0.870,0.944
6,0.358,80.222,70,94,2.904,3.013,0.940,79,6,1.146,0.873,0.930
7,0.333,80.370,70,96,2.894,2.974,0.862,79,7,1.276,0.784,0.885
8,0.405,81.116,70,97,2.860,2.980,0.943,80,8,1.263,0.791,0.926
9,0.427,78.593,70,92,2.833,3.014,0.914,78,9,1.142,0.876,0.908
10,0.478,79.106,70,92,2.881,2.930,0.903,78,10,1.267,0.789,0.913
11,0.470,80.023,70,94,2.875,2.964,0.865,79,11,1.116,0.896,0.903
12,0.384,77.991,70,91,2.930,2.935,0.920,77,12,1.325,0.755,0.918
13,0.470,78.892,70,91,2.859,2.906,0.889,78,13,1.387,0.721,0.915
14,0.442,77.705,70,87,2.889,2.910,0.918,78,14,1.298,0.770,0.917
15,0.369,77.775,70,89,2.965,2.804,0.926,77,15,1.201,0.833,0.915
16,0.442,77.705,70,90,2.941,2.939,0.867,77,16,1.153,0.867,0.900
17,0.366,77.347,70,88,2.955,3.011,0.866,76,17,1.426,0.701,0.890
18,0.518,80.154,70,94,3.004,2.957,0.893,79,18,1.253,0.798,0.923
19,0.358,76.939,70,86,2.940,2.959,0.844,76,19,1.467,0.682,0.917
20,0.423,75.111,70,83,2.937,3.011,0.944,75,20,1.103,0.907,0.921
21,0.387,76.486,70,86,2.985,2.926,0.929,76,21,1.209,0.827,0.934
22,0.416,79.174,70,90,3.026,2.951,0.940,79,22,1.098,0.911,0.935
23,0.264,74.863,70,82,3.030,2.981,0.942,75,23,1.170,0.855,0.907
24,0.253,72.914,70,76,2.830,2.928,0.953,73,24,1.120,0.893,0.915
25,0.380,75.295,70,81,2.993,3.017,0.953,76,25,1.159,0.863,0.929
26,0.315,75.529,70,83,3.048,3.019,0.957,76,26,1.204,0.831,0.926
27,0.344,73.611,70,78,3.043,3.042,0.890,74,27,1.271,0.787,0.896
28,0.369,74.824,70,80,3.025,3.059,0.926,75,28,1.191,0.839,0.911
29,0.315,74.414,70,80,2.949,3.024,0.925,74,29,1.299,0.770,0.941
30,0.069,71.211,70,73,3.121,2.829,1.000,71,30,1.343,0.744,0.884
31,0.250,72.406,70,76,2.966,2.958,0.733,72,31,1.984,0.504,0.852
32,0.235,73.908,70,79,3.064,2.880,0.920,73,32,1.023,0.978,0.890
33,0.109,70.467,70,71,2.992,2.875,0.929,70,33,1.272,0.786,0.857
34,0.210,73.672,70,79,3.068,2.959,0.905,73,34,1.575,0.635,0.892
35,0.076,70.429,70,72,3.115,2.803,1.000,70,35,1.356,0.737,0.875
36,0.036,70.000,70,70,3.038,2.912,0.806,70,36,2.510,0.398,0.800
