 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.998,57.493,47,76,4.172,4.159,0.848,56,1,1.306,0.765,0.909
2,2.187,59.499,47,98,4.201,4.251,0.736,56,2,1.046,0.956,0.876
3,3.178,58.909,46,96,4.147,4.218,0.538,54,3,1.034,0.967,0.639
4,3.507,60.345,46,100,4.220,4.140,0.498,55,4,1.075,0.930,0.757
5,4.092,61.569,47,106,4.232,4.122,0.580,57,5,1.132,0.884,0.733
6,3.984,61.524,46,104,4.120,4.168,0.656,56,6,1.188,0.842,0.802
7,4.504,62.406,46,105,4.095,4.178,0.597,57,7,1.132,0.884,0.836
8,4.425,61.099,45,93,4.170,4.196,0.551,58,8,1.159,0.863,0.820
9,4.837,61.393,46,98,4.172,4.251,0.481,57,9,1.242,0.805,0.801
10,4.888,61.523,46,100,4.184,4.207,0.638,59,10,1.247,0.802,0.871
11,5.065,62.242,46,94,4.155,4.154,0.623,59,11,1.087,0.920,0.812
12,4.848,62.321,46,94,4.200,4.265,0.643,60,12,1.102,0.908,0.853
13,5.086,61.762,46,95,4.171,4.300,0.643,59,13,1.054,0.949,0.844
14,5.202,59.992,46,88,4.165,4.310,0.618,56,14,1.093,0.915,0.845
15,5.278,60.684,46,93,4.272,4.360,0.599,58,15,1.183,0.845,0.849
16,5.007,61.042,46,86,4.254,4.388,0.603,59,16,1.180,0.847,0.834
17,5.162,60.910,45,86,4.277,4.365,0.643,59,17,1.069,0.936,0.861
18,5.585,59.453,45,90,4.215,4.480,0.546,57,18,1.104,0.906,0.833
19,5.347,60.271,46,92,4.246,4.462,0.579,57,19,1.160,0.862,0.790
20,5.564,58.774,47,84,4.157,4.559,0.680,57,20,1.123,0.890,0.882
21,5.430,58.487,46,83,4.195,4.445,0.605,57,21,1.081,0.925,0.827
22,5.542,59.723,46,89,4.188,4.517,0.698,58,22,1.150,0.869,0.795
23,5.513,58.962,46,82,4.176,4.555,0.620,58,23,1.040,0.962,0.856
24,5.484,58.023,46,78,4.250,4.517,0.570,56,24,1.102,0.907,0.837
25,5.177,57.760,46,76,4.219,4.605,0.626,56,25,1.130,0.885,0.856
26,5.520,58.251,46,81,4.211,4.597,0.680,57,26,1.081,0.925,0.851
27,5.397,58.326,46,87,4.267,4.516,0.451,56,27,1.134,0.882,0.710
28,4.768,58.774,46,79,4.297,4.618,0.507,58,28,1.097,0.912,0.777
29,5.726,56.984,45,76,4.232,4.604,0.491,56,29,1.048,0.954,0.773
30,5.401,57.809,45,78,4.217,4.549,0.648,57,30,1.123,0.890,0.888
31,5.567,57.679,44,76,4.170,4.634,0.694,58,31,1.205,0.830,0.895
32,4.992,59.137,46,79,4.142,4.657,0.535,57,32,1.047,0.955,0.820
33,5.130,56.911,46,73,4.174,4.617,0.558,56,33,1.078,0.928,0.773
34,5.271,57.405,45,76,4.133,4.621,0.480,57,34,1.154,0.866,0.829
35,5.122,57.401,46,77,4.130,4.558,0.609,56,35,1.094,0.914,0.854
36,5.249,57.348,46,76,4.130,4.602,0.499,57,36,1.131,0.884,0.791
37,5.386,56.254,45,77,4.125,4.563,0.537,55,37,1.055,0.948,0.833
38,5.582,56.856,46,75,4.203,4.584,0.690,56,38,1.156,0.865,0.865
39,4.895,57.155,46,72,4.128,4.609,0.520,57,39,1.132,0.884,0.773
40,5.466,56.438,46,76,4.218,4.713,0.588,56,40,1.157,0.864,0.777
41,5.495,56.968,46,80,4.138,4.630,0.577,55,41,1.056,0.947,0.833
42,5.394,55.820,46,68,4.144,4.567,0.520,56,42,1.070,0.935,0.801
43,5.086,56.603,45,74,4.169,4.549,0.498,55,43,1.344,0.744,0.840
44,4.935,55.607,45,71,4.179,4.604,0.377,56,44,1.131,0.884,0.717
45,5.379,56.209,46,73,4.157,4.684,0.402,55,45,1.155,0.866,0.784
46,5.253,56.705,46,76,4.139,4.642,0.486,56,46,1.062,0.941,0.822
47,5.151,56.258,46,74,4.119,4.691,0.373,56,47,1.172,0.853,0.720
48,5.379,56.495,46,76,4.155,4.677,0.613,56,48,1.095,0.913,0.856
49,5.788,56.099,46,74,4.126,4.760,0.624,55,49,1.024,0.976,0.866
50,5.137,55.691,45,71,4.118,4.697,0.502,54,50,1.085,0.922,0.848
51,5.365,55.854,45,73,4.186,4.700,0.664,56,51,1.122,0.891,0.862
52,5.329,55.986,45,75,4.150,4.644,0.644,55,52,1.094,0.914,0.807
53,5.705,55.208,46,73,4.125,4.714,0.402,54,53,1.049,0.953,0.774
54,5.274,55.464,46,68,4.133,4.748,0.442,55,54,1.090,0.917,0.769
55,5.585,56.145,46,73,4.131,4.676,0.558,56,55,1.141,0.877,0.820
56,5.524,55.906,46,74,4.133,4.794,0.379,55,56,1.057,0.946,0.746
57,5.321,54.998,46,74,4.128,4.717,0.433,54,57,1.182,0.846,0.736
58,5.509,55.879,46,71,4.151,4.824,0.560,55,58,1.085,0.921,0.850
59,5.256,55.901,46,72,4.100,4.752,0.460,56,59,1.018,0.982,0.763
60,5.874,54.791,45,70,4.191,4.807,0.416,55,60,1.088,0.919,0.824
61,5.289,56.594,46,73,4.082,4.780,0.485,56,61,1.048,0.954,0.836
62,5.180,56.193,46,72,4.156,4.838,0.550,55,62,1.051,0.951,0.768
63,5.310,55.288,46,72,4.121,4.795,0.548,54,63,1.013,0.987,0.840
64,4.815,55.639,46,70,4.163,4.742,0.496,56,64,1.168,0.856,0.831
65,5.303,54.500,46,68,4.172,4.903,0.412,54,65,1.164,0.859,0.805
66,5.061,54.704,45,68,4.037,5.008,0.462,54,66,1.046,0.956,0.827
67,5.715,54.342,46,67,4.072,4.979,0.372,54,67,1.134,0.881,0.734
68,5.441,54.670,46,69,4.150,5.004,0.409,54,68,1.156,0.865,0.700
69,5.267,53.868,46,70,4.108,4.941,0.388,53,69,1.042,0.960,0.755
70,5.444,53.774,45,67,4.066,5.046,0.417,53,70,1.155,0.866,0.749
71,5.737,53.530,45,68,4.081,5.103,0.476,52,71,1.023,0.978,0.820
72,4.866,54.243,45,67,4.114,5.063,0.652,54,72,1.156,0.865,0.858
73,5.231,54.605,46,72,4.077,5.061,0.294,54,73,1.105,0.905,0.694
74,5.321,54.401,44,70,4.169,5.179,0.427,53,74,1.113,0.898,0.642
75,5.744,54.355,46,70,4.104,5.105,0.545,54,75,1.055,0.948,0.823
76,5.441,53.942,46,67,4.012,5.213,0.541,54,76,1.049,0.953,0.816
77,5.589,54.057,45,70,4.119,5.209,0.414,54,77,1.049,0.953,0.798
78,6.070,53.108,46,70,4.077,5.265,0.485,52,78,1.065,0.939,0.849
79,5.697,54.064,45,71,4.157,5.263,0.550,53,79,1.141,0.876,0.821
80,5.307,53.780,43,69,4.071,5.276,0.669,53,80,1.147,0.872,0.826
81,5.925,53.245,46,66,4.020,5.296,0.508,53,81,1.128,0.886,0.828
82,5.162,53.095,45,67,4.003,5.338,0.468,52,82,1.069,0.935,0.831
83,5.043,52.546,45,63,4.137,5.267,0.398,52,83,1.042,0.960,0.796
84,5.151,53.965,45,69,3.942,5.352,0.522,53,84,1.064,0.940,0.778
85,5.748,53.036,46,65,4.030,5.357,0.498,52,85,1.092,0.916,0.797
86,4.855,53.695,46,68,3.947,5.343,0.474,53,86,1.076,0.929,0.774
87,5.611,53.238,46,67,3.900,5.469,0.579,53,87,1.162,0.861,0.815
88,5.144,54.278,45,67,3.953,5.475,0.413,54,88,1.207,0.829,0.761
