 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,571.810,24.410,6,76,9.986,22.410,0.576,22,1,1.445,0.692,0.943
2,569.724,24.579,6,98,10.050,22.529,0.629,23,2,1.435,0.697,0.948
3,572.070,24.477,6,96,10.080,22.518,0.603,22,3,1.439,0.695,0.945
4,570.592,24.524,5,100,10.061,22.589,0.596,22,4,1.441,0.694,0.944
5,568.441,24.503,5,106,10.040,22.610,0.627,23,5,1.439,0.695,0.946
6,564.551,24.514,7,104,10.032,22.641,0.604,22,6,1.442,0.694,0.945
7,564.891,24.375,6,105,10.003,22.660,0.624,22,7,1.456,0.687,0.943
8,560.549,24.461,7,93,9.988,22.724,0.603,23,8,1.449,0.690,0.943
9,559.497,24.335,0,98,10.004,22.781,0.636,22,9,1.446,0.692,0.944
10,558.832,24.332,6,100,9.986,22.766,0.608,22,10,1.452,0.688,0.941
11,556.359,24.377,7,94,9.990,22.826,0.604,22,11,1.447,0.691,0.938
12,554.722,24.344,6,94,9.978,22.850,0.602,22,12,1.446,0.692,0.938
13,554.006,24.325,6,95,9.983,22.889,0.589,22,13,1.444,0.692,0.938
14,553.059,24.327,7,88,9.973,22.911,0.596,22,14,1.441,0.694,0.939
15,544.314,24.515,8,93,9.967,22.967,0.599,23,15,1.428,0.700,0.933
16,544.419,24.439,7,86,9.943,22.959,0.619,22,16,1.426,0.701,0.937
17,545.019,24.397,6,86,9.943,22.956,0.612,22,17,1.431,0.699,0.938
18,543.237,24.394,7,90,9.951,23.009,0.598,22,18,1.429,0.700,0.937
19,543.577,24.438,8,92,9.954,22.990,0.603,22,19,1.433,0.698,0.937
20,543.761,24.458,7,84,9.940,23.013,0.601,23,20,1.431,0.699,0.931
21,542.608,24.391,8,83,9.945,23.044,0.601,22,21,1.427,0.701,0.936
22,543.808,24.377,7,89,9.921,23.037,0.603,22,22,1.435,0.697,0.936
23,542.373,24.366,8,82,9.935,23.099,0.597,22,23,1.427,0.701,0.930
24,542.987,24.274,8,78,9.933,23.022,0.585,22,24,1.430,0.699,0.934
25,534.944,24.469,8,76,9.921,23.075,0.555,22,25,1.417,0.706,0.926
26,534.586,24.438,8,81,9.911,23.091,0.582,22,26,1.412,0.708,0.932
27,534.145,24.471,8,87,9.901,23.083,0.561,22,27,1.412,0.708,0.928
28,536.553,24.367,8,79,9.900,23.095,0.605,22,28,1.420,0.704,0.932
29,536.007,24.405,7,76,9.902,23.094,0.555,22,29,1.419,0.705,0.926
30,554.892,23.792,6,78,9.983,23.106,0.521,22,30,1.444,0.692,0.928
31,537.572,24.297,8,76,9.908,23.111,0.546,22,31,1.421,0.704,0.924
32,536.404,24.355,7,79,9.908,23.158,0.600,22,32,1.415,0.707,0.928
33,556.808,23.714,6,73,9.964,23.084,0.512,22,33,1.453,0.688,0.921
34,557.104,23.759,6,76,9.950,23.081,0.512,22,34,1.456,0.687,0.922
35,558.912,23.694,6,77,9.954,23.078,0.486,22,35,1.460,0.685,0.919
36,561.142,23.658,6,76,9.950,23.088,0.518,22,36,1.467,0.682,0.923
37,561.287,23.568,0,77,9.974,23.118,0.551,22,37,1.457,0.686,0.934
38,563.184,23.560,6,75,9.991,23.117,0.465,22,38,1.468,0.681,0.924
39,560.654,23.529,7,72,9.970,23.127,0.512,21,39,1.461,0.684,0.922
40,564.482,23.450,0,76,9.979,23.125,0.504,21,40,1.480,0.676,0.929
41,563.629,23.483,6,80,9.994,23.171,0.480,21,41,1.468,0.681,0.926
42,569.290,23.377,5,68,9.985,23.111,0.503,21,42,1.483,0.674,0.929
43,566.207,23.397,6,74,9.962,23.128,0.483,21,43,1.484,0.674,0.924
44,569.211,23.328,6,71,9.973,23.147,0.510,21,44,1.490,0.671,0.927
45,570.668,23.337,6,73,10.003,23.148,0.503,21,45,1.489,0.672,0.929
46,570.772,23.333,6,76,9.989,23.119,0.518,21,46,1.483,0.674,0.928
47,570.917,23.299,7,74,9.966,23.157,0.511,21,47,1.491,0.671,0.932
48,571.210,23.313,5,76,9.964,23.131,0.473,21,48,1.490,0.671,0.923
49,575.750,23.245,4,74,9.979,23.147,0.534,21,49,1.498,0.667,0.933
50,577.185,23.229,6,71,9.993,23.139,0.501,21,50,1.502,0.666,0.934
51,576.426,23.208,6,73,9.997,23.164,0.487,21,51,1.495,0.669,0.931
52,577.077,23.158,6,75,9.989,23.143,0.516,21,52,1.500,0.667,0.933
53,568.596,23.326,6,73,9.943,23.160,0.490,21,53,1.498,0.667,0.929
54,577.218,23.154,6,68,9.981,23.136,0.473,21,54,1.503,0.665,0.932
55,569.323,23.429,6,73,9.942,23.165,0.434,21,55,1.501,0.666,0.925
56,574.492,23.230,7,74,9.974,23.150,0.473,21,56,1.506,0.664,0.931
57,576.387,23.229,6,74,9.975,23.160,0.500,21,57,1.507,0.664,0.929
58,575.490,23.243,7,71,9.976,23.135,0.459,21,58,1.503,0.665,0.932
59,578.093,23.150,6,72,9.984,23.135,0.506,21,59,1.506,0.664,0.934
60,576.817,23.308,0,70,9.973,23.163,0.486,21,60,1.506,0.664,0.933
61,580.229,23.271,7,73,9.981,23.110,0.500,21,61,1.512,0.661,0.935
62,581.299,23.239,6,72,9.999,23.121,0.502,21,62,1.515,0.660,0.941
63,581.372,23.148,6,72,9.977,23.135,0.522,21,63,1.509,0.663,0.937
64,583.859,23.188,5,70,9.969,23.116,0.557,21,64,1.521,0.657,0.940
65,584.987,23.196,6,68,9.984,23.146,0.534,21,65,1.517,0.659,0.943
66,587.051,23.090,7,68,9.997,23.097,0.546,20,66,1.525,0.656,0.939
67,585.294,23.167,7,67,9.993,23.117,0.550,20,67,1.519,0.658,0.947
68,586.653,23.274,7,69,10.014,23.140,0.544,20,68,1.519,0.658,0.943
69,586.021,23.258,7,70,9.978,23.116,0.573,20,69,1.518,0.659,0.943
70,587.629,23.245,7,67,10.004,23.127,0.597,20,70,1.521,0.658,0.950
71,586.136,23.303,8,68,10.017,23.137,0.563,21,71,1.520,0.658,0.944
72,586.107,23.332,7,67,9.998,23.148,0.554,21,72,1.515,0.660,0.947
73,585.561,23.293,6,72,10.013,23.156,0.572,20,73,1.507,0.663,0.948
74,585.536,23.344,7,70,10.010,23.123,0.581,20,74,1.512,0.662,0.946
75,585.688,23.453,7,70,9.994,23.127,0.571,21,75,1.512,0.661,0.943
76,585.966,23.433,7,67,10.030,23.198,0.567,20,76,1.502,0.666,0.945
77,586.498,23.574,0,70,10.030,23.128,0.558,21,77,1.508,0.663,0.945
78,585.536,23.400,6,70,9.999,23.134,0.561,21,78,1.512,0.661,0.946
79,586.003,23.532,8,71,10.003,23.153,0.559,21,79,1.511,0.662,0.945
80,586.042,23.508,7,69,9.991,23.173,0.553,21,80,1.511,0.662,0.945
81,586.288,23.480,7,66,9.979,23.184,0.577,21,81,1.511,0.662,0.944
82,584.752,23.483,6,67,9.982,23.202,0.592,21,82,1.507,0.664,0.943
83,586.035,23.462,6,63,9.986,23.167,0.587,21,83,1.509,0.662,0.946
84,586.227,23.477,7,69,9.979,23.195,0.600,21,84,1.507,0.663,0.948
85,585.684,23.486,8,65,9.992,23.235,0.601,21,85,1.509,0.663,0.946
86,585.377,23.448,8,68,9.955,23.198,0.570,20,86,1.510,0.662,0.947
87,585.572,23.430,8,67,9.960,23.220,0.569,20,87,1.509,0.663,0.949
88,585.225,23.404,8,67,9.947,23.202,0.547,20,88,1.505,0.665,0.943
89,580.500,23.446,9,69,9.919,23.212,0.546,20,89,1.502,0.666,0.944
90,584.206,23.347,6,72,9.911,23.219,0.566,20,90,1.505,0.664,0.946
