 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,634.147,21.231,8,57,25.217,9.542,0.383,22,1,2.057,0.486,0.931
2,634.147,21.231,8,57,25.217,9.542,0.383,22,2,2.057,0.486,0.931
3,637.130,21.199,7,71,25.096,9.512,0.337,22,3,2.057,0.486,0.911
4,636.729,21.227,7,77,25.094,9.505,0.360,22,4,2.052,0.487,0.910
5,635.449,21.178,6,76,25.027,9.504,0.364,22,5,2.062,0.485,0.912
6,635.738,21.126,6,74,25.079,9.530,0.404,22,6,2.052,0.487,0.923
7,632.611,21.199,0,71,25.104,9.526,0.361,22,7,2.043,0.489,0.917
8,626.212,21.346,7,79,25.076,9.526,0.421,22,8,2.045,0.489,0.950
9,629.517,21.348,0,77,25.133,9.534,0.367,22,9,2.035,0.491,0.913
10,631.194,21.221,5,77,25.115,9.527,0.357,22,10,2.028,0.493,0.916
11,640.597,21.108,7,71,25.109,9.520,0.376,21,11,2.041,0.490,0.925
12,642.184,21.062,0,74,25.149,9.511,0.365,21,12,2.043,0.489,0.916
13,643.142,21.047,0,72,25.103,9.506,0.426,21,13,2.038,0.491,0.928
14,625.236,21.320,0,70,25.120,9.520,0.344,22,14,2.018,0.495,0.910
15,638.742,21.124,7,77,25.101,9.533,0.334,21,15,2.040,0.490,0.917
16,617.735,21.387,7,69,25.025,9.480,0.454,21,16,2.036,0.491,0.956
17,640.586,21.117,0,72,25.161,9.524,0.373,21,17,2.043,0.489,0.920
18,635.572,21.128,6,70,25.140,9.537,0.345,21,18,2.046,0.489,0.911
19,617.497,21.433,6,69,24.970,9.469,0.400,21,19,2.033,0.492,0.942
20,622.905,21.268,0,72,25.113,9.525,0.356,21,20,2.024,0.494,0.906
21,635.044,21.124,5,67,25.075,9.514,0.374,21,21,2.034,0.492,0.919
22,613.307,21.356,0,72,24.968,9.459,0.430,21,22,2.024,0.494,0.946
23,612.696,21.467,0,73,24.938,9.464,0.396,21,23,2.019,0.495,0.936
24,612.566,21.371,7,71,24.949,9.472,0.434,21,24,2.026,0.494,0.945
25,618.682,21.320,7,68,25.004,9.510,0.356,21,25,2.009,0.498,0.905
26,615.158,21.330,0,70,24.956,9.450,0.403,21,26,2.021,0.495,0.944
27,612.222,21.417,0,67,24.974,9.481,0.432,21,27,2.014,0.497,0.943
28,613.242,21.405,0,68,25.002,9.489,0.373,21,28,2.014,0.496,0.932
29,614.377,21.351,0,67,24.958,9.468,0.349,21,29,2.012,0.497,0.934
30,620.222,21.297,0,65,25.070,9.487,0.277,21,30,2.010,0.497,0.904
31,615.841,21.313,0,67,24.999,9.480,0.344,21,31,2.011,0.497,0.929
32,616.716,21.349,0,67,25.019,9.462,0.404,21,32,2.022,0.495,0.936
33,617.305,21.304,6,64,24.987,9.477,0.351,21,33,2.013,0.497,0.937
34,613.686,21.351,0,64,25.009,9.459,0.337,21,34,2.005,0.499,0.931
35,626.899,21.082,0,67,25.087,9.545,0.344,21,35,1.994,0.501,0.930
36,615.067,21.292,0,68,25.012,9.499,0.326,21,36,2.007,0.498,0.930
37,617.952,21.165,7,65,25.002,9.462,0.378,21,37,1.999,0.500,0.934
38,615.378,21.238,7,69,25.023,9.480,0.362,21,38,1.997,0.501,0.932
39,621.050,21.167,7,69,25.079,9.506,0.282,21,39,1.985,0.504,0.915
40,626.100,21.078,0,67,25.155,9.504,0.325,21,40,1.982,0.504,0.930
41,621.864,21.105,6,72,25.048,9.498,0.309,21,41,1.973,0.507,0.920
42,620.107,21.090,7,66,25.050,9.482,0.293,21,42,1.985,0.504,0.921
43,620.699,21.072,5,64,25.050,9.474,0.286,21,43,1.971,0.507,0.920
44,613.665,21.265,7,68,24.951,9.426,0.336,21,44,1.979,0.505,0.931
45,614.182,21.143,6,70,24.942,9.425,0.369,21,45,1.982,0.505,0.930
46,661.491,20.273,5,65,25.198,9.439,0.368,20,46,2.083,0.480,0.911
47,615.169,21.113,0,65,24.958,9.452,0.277,21,47,1.968,0.508,0.912
48,657.052,20.387,6,68,25.285,9.448,0.317,20,48,2.075,0.482,0.910
49,616.980,21.130,7,68,24.945,9.478,0.306,21,49,1.974,0.507,0.917
50,662.945,20.355,0,60,25.086,9.456,0.290,20,50,2.124,0.471,0.880
51,614.944,21.121,0,64,24.957,9.440,0.290,21,51,1.961,0.510,0.913
52,613.733,21.109,6,65,24.935,9.437,0.319,21,52,1.957,0.511,0.910
53,614.055,21.130,0,71,25.004,9.397,0.263,21,53,2.000,0.500,0.907
54,617.601,21.112,6,69,25.065,9.384,0.245,21,54,2.007,0.498,0.891
55,613.075,21.175,0,64,25.014,9.383,0.285,21,55,1.983,0.504,0.904
56,614.973,21.148,6,68,24.902,9.400,0.270,21,56,2.012,0.497,0.875
57,612.924,21.126,7,68,25.011,9.394,0.266,21,57,1.978,0.505,0.883
58,612.613,21.176,6,66,24.962,9.366,0.272,21,58,1.975,0.506,0.895
59,657.511,20.269,6,68,24.945,9.410,0.306,20,59,2.116,0.473,0.879
60,662.395,20.200,0,65,24.967,9.393,0.305,20,60,2.114,0.473,0.885
61,660.006,20.271,0,65,24.983,9.401,0.306,20,61,2.113,0.473,0.885
62,613.737,21.128,5,64,24.872,9.391,0.245,20,62,2.000,0.500,0.864
63,610.624,21.110,6,74,24.844,9.375,0.294,20,63,1.983,0.504,0.879
64,609.309,21.175,6,69,24.862,9.369,0.269,20,64,1.995,0.501,0.878
65,600.730,21.157,6,70,24.759,9.390,0.296,20,65,1.974,0.506,0.893
66,602.042,21.166,6,71,24.821,9.387,0.290,20,66,1.970,0.508,0.892
67,599.064,21.188,6,63,24.971,9.376,0.281,20,67,1.959,0.510,0.901
68,645.419,20.326,5,70,24.970,9.414,0.258,20,68,2.109,0.474,0.874
69,648.904,20.247,5,70,25.037,9.326,0.294,19,69,2.130,0.469,0.899
70,648.835,20.208,5,68,25.093,9.391,0.242,19,70,2.107,0.475,0.866
71,646.391,20.272,5,68,25.110,9.371,0.316,19,71,2.125,0.471,0.901
72,598.550,21.192,5,71,24.910,9.458,0.237,20,72,1.995,0.501,0.869
73,645.115,20.278,0,67,25.117,9.393,0.246,19,73,2.109,0.474,0.871
74,645.589,20.202,5,67,25.138,9.405,0.272,19,74,2.115,0.473,0.876
75,643.127,20.233,6,68,25.097,9.388,0.283,19,75,2.115,0.473,0.891
76,589.787,21.274,6,71,24.843,9.420,0.230,20,76,1.973,0.507,0.872
77,640.488,20.282,5,68,25.050,9.377,0.325,19,77,2.133,0.469,0.894
78,642.632,20.259,5,69,25.104,9.347,0.292,19,78,2.142,0.467,0.891
79,637.600,20.227,0,70,25.119,9.371,0.257,19,79,2.114,0.473,0.885
80,640.398,20.256,4,71,25.119,9.332,0.301,19,80,2.120,0.472,0.897
81,637.574,20.239,0,67,25.119,9.348,0.286,19,81,2.114,0.473,0.896
82,633.511,20.243,0,71,25.050,9.366,0.261,19,82,2.103,0.476,0.887
83,572.012,21.463,0,74,24.984,9.442,0.272,20,83,1.884,0.531,0.912
84,626.932,20.286,6,67,24.950,9.384,0.263,19,84,2.076,0.482,0.887
85,624.206,20.295,5,70,24.988,9.377,0.269,19,85,2.086,0.479,0.891
86,623.935,20.349,5,68,24.996,9.386,0.263,19,86,2.086,0.479,0.887
87,624.372,20.251,0,69,25.003,9.411,0.286,19,87,2.113,0.473,0.891
88,622.044,20.315,5,69,24.945,9.465,0.257,19,88,2.096,0.477,0.888
