 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.522,84.958,77,100,3.029,2.726,0.899,83,1,1.338,0.748,0.920
2,0.475,83.473,77,92,3.072,2.838,0.921,83,2,1.110,0.901,0.916
3,0.815,84.524,76,99,3.030,2.825,0.893,83,3,1.129,0.886,0.936
4,0.909,84.669,77,100,3.073,2.857,0.906,83,4,1.147,0.872,0.924
5,0.852,85.047,77,101,3.101,2.927,0.895,84,5,1.109,0.902,0.933
6,0.826,86.132,77,104,3.092,2.936,0.916,84,6,1.129,0.886,0.934
7,0.924,87.075,77,104,3.147,2.984,0.917,86,7,1.164,0.859,0.946
8,0.964,86.989,77,104,3.218,2.859,0.871,85,8,1.385,0.722,0.935
9,0.924,87.439,77,107,3.138,2.966,0.885,86,9,1.212,0.825,0.924
10,0.989,87.740,77,106,3.105,2.887,0.901,86,10,1.135,0.881,0.945
11,1.004,87.011,76,101,3.073,2.939,0.897,86,11,1.202,0.832,0.937
12,1.127,87.974,77,107,3.137,2.870,0.877,86,12,1.143,0.875,0.926
13,1.080,87.144,77,107,3.070,2.925,0.868,85,13,1.179,0.848,0.934
14,1.004,87.303,77,106,3.118,2.824,0.877,86,14,1.130,0.885,0.919
15,1.174,85.623,76,106,3.013,2.923,0.876,83,15,1.252,0.799,0.924
16,1.094,88.699,77,110,3.069,2.907,0.882,87,16,1.093,0.915,0.924
17,1.246,87.701,77,106,3.119,2.958,0.851,86,17,1.170,0.855,0.923
18,1.275,86.247,76,101,3.053,2.803,0.843,85,18,1.075,0.930,0.912
19,1.341,88.573,77,107,3.087,2.848,0.872,87,19,1.182,0.846,0.932
20,1.399,88.241,77,109,3.071,2.820,0.862,86,20,1.150,0.869,0.935
21,1.214,86.558,77,105,3.141,2.811,0.835,85,21,1.050,0.953,0.915
22,1.323,86.997,77,108,3.134,2.865,0.820,85,22,1.176,0.850,0.910
23,1.410,87.535,76,111,3.076,2.818,0.829,85,23,1.119,0.893,0.930
24,1.500,86.935,77,105,3.069,2.781,0.885,86,24,1.075,0.930,0.933
25,1.333,86.625,77,107,3.087,2.780,0.827,84,25,1.045,0.957,0.917
26,1.486,86.088,77,104,3.102,2.806,0.863,84,26,1.020,0.981,0.918
27,1.888,86.042,75,106,3.080,2.762,0.753,84,27,1.223,0.818,0.901
28,1.765,86.359,77,106,3.103,2.814,0.861,84,28,1.105,0.905,0.926
29,1.634,85.831,75,105,3.126,2.794,0.786,84,29,1.044,0.958,0.900
30,1.779,85.149,76,103,3.196,2.785,0.810,83,30,1.223,0.817,0.909
31,1.594,86.809,77,103,3.179,2.799,0.837,86,31,1.125,0.889,0.912
32,1.602,86.321,76,104,3.170,2.797,0.795,85,32,1.150,0.870,0.889
33,1.935,85.081,76,100,3.100,2.721,0.702,83,33,1.207,0.829,0.805
34,1.844,86.090,76,104,3.141,2.807,0.776,84,34,1.024,0.977,0.875
35,1.602,86.783,75,106,3.229,2.742,0.754,84,35,1.153,0.868,0.891
36,1.587,86.110,76,106,3.207,2.823,0.812,84,36,1.153,0.867,0.899
37,1.649,84.989,77,98,3.262,2.715,0.825,83,37,1.232,0.812,0.915
38,1.540,86.240,77,101,3.340,2.746,0.861,85,38,1.175,0.851,0.944
39,1.812,85.942,76,101,3.207,2.729,0.778,84,39,1.051,0.952,0.904
