 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.502,131.223,113,161,2.894,2.894,0.854,128,1,1.478,0.676,0.933
2,0.723,131.530,114,168,2.931,2.865,0.755,127,2,1.386,0.721,0.915
3,0.871,136.427,114,179,2.894,2.895,0.802,133,3,1.227,0.815,0.934
4,1.077,140.268,114,192,2.852,2.941,0.679,135,4,1.227,0.815,0.879
5,1.074,140.680,114,195,2.971,2.972,0.781,135,5,1.112,0.900,0.920
6,1.218,140.365,111,195,3.083,3.057,0.843,134,6,1.208,0.828,0.943
7,1.385,136.828,113,190,3.111,3.032,0.574,131,7,1.353,0.739,0.818
8,1.291,139.636,114,194,3.123,3.016,0.723,133,8,1.205,0.830,0.890
9,1.482,137.090,114,189,3.232,3.053,0.698,132,9,1.301,0.769,0.899
10,1.583,138.185,113,196,3.319,3.078,0.608,133,10,1.224,0.817,0.848
11,1.576,135.257,114,192,3.228,3.095,0.585,127,11,1.369,0.730,0.854
12,1.601,138.016,114,191,3.250,3.109,0.725,131,12,1.262,0.792,0.795
13,1.833,135.118,113,188,3.270,3.163,0.527,129,13,1.312,0.762,0.807
14,1.822,135.008,112,186,3.246,3.116,0.590,129,14,1.285,0.778,0.830
15,1.985,134.036,113,189,3.223,3.132,0.646,128,15,1.266,0.790,0.861
16,1.930,136.481,113,192,3.215,3.127,0.590,131,16,1.443,0.693,0.848
17,2.039,133.273,111,179,3.164,3.132,0.634,129,17,1.296,0.771,0.866
18,2.093,135.301,112,190,3.161,3.123,0.682,131,18,1.304,0.767,0.889
19,1.873,136.409,113,183,3.233,3.073,0.593,133,19,1.528,0.654,0.844
20,2.010,137.498,113,185,3.185,3.112,0.634,134,20,1.352,0.740,0.878
21,2.234,136.231,113,192,3.108,3.139,0.567,132,21,1.345,0.743,0.823
22,2.238,135.769,114,181,3.134,3.124,0.679,132,22,1.300,0.769,0.881
23,2.032,134.532,114,175,3.097,3.089,0.567,130,23,1.399,0.715,0.833
24,2.158,136.441,113,190,3.147,3.106,0.561,131,24,1.381,0.724,0.817
25,2.191,133.950,113,185,3.121,3.117,0.618,129,25,1.325,0.755,0.862
26,2.086,134.856,112,177,3.103,3.086,0.654,131,26,1.353,0.739,0.878
27,2.079,133.494,114,177,3.115,3.082,0.635,129,27,1.411,0.709,0.863
28,1.963,132.912,112,172,3.049,3.119,0.701,129,28,1.379,0.725,0.911
29,1.786,135.796,113,177,3.057,3.059,0.753,131,29,1.330,0.752,0.927
30,1.941,135.335,111,177,3.067,3.044,0.651,133,30,1.370,0.730,0.885
31,1.977,137.771,114,179,2.990,3.048,0.661,134,31,1.282,0.780,0.908
32,2.042,136.166,113,174,3.076,3.044,0.663,135,32,1.499,0.667,0.896
33,1.945,137.561,114,181,3.060,3.069,0.690,136,33,1.297,0.771,0.891
34,1.981,136.473,113,179,2.940,3.090,0.660,133,34,1.207,0.829,0.890
35,1.836,137.967,114,172,2.954,3.063,0.755,138,35,1.202,0.832,0.929
36,1.930,135.562,113,174,2.949,3.056,0.669,133,36,1.361,0.735,0.905
37,1.858,134.862,112,175,2.871,3.038,0.702,133,37,1.330,0.752,0.917
38,2.097,134.545,112,176,2.861,3.082,0.646,132,38,1.324,0.755,0.877
39,1.956,133.416,114,167,2.787,3.079,0.709,132,39,1.261,0.793,0.919
40,2.050,134.037,112,165,2.891,3.082,0.679,132,40,1.342,0.745,0.899
41,2.017,134.638,113,169,2.868,3.020,0.707,132,41,1.472,0.679,0.912
42,1.876,133.582,113,168,2.779,3.016,0.656,132,42,1.493,0.670,0.919
43,2.003,131.637,113,160,2.834,3.030,0.726,130,43,1.402,0.713,0.924
44,1.985,132.235,114,162,2.839,3.023,0.712,130,44,1.426,0.701,0.930
45,1.952,133.257,112,160,2.777,3.056,0.677,132,45,1.236,0.809,0.896
46,2.039,133.725,114,167,2.743,3.041,0.695,131,46,1.395,0.717,0.928
47,2.006,131.510,113,159,2.715,3.008,0.696,132,47,1.543,0.648,0.918
48,1.836,132.122,113,155,2.803,2.994,0.702,132,48,1.479,0.676,0.912
49,1.717,131.126,114,158,2.661,2.976,0.598,131,49,1.450,0.689,0.869
50,1.699,131.468,113,154,2.701,2.983,0.686,132,50,1.435,0.697,0.891
51,1.815,131.797,114,154,2.631,3.020,0.724,132,51,1.349,0.741,0.908
52,1.887,129.711,113,148,2.685,3.030,0.709,130,52,1.382,0.724,0.898
53,1.862,130.746,113,147,2.608,3.006,0.691,132,53,1.486,0.673,0.927
54,1.829,131.472,114,158,2.616,2.978,0.748,131,54,1.526,0.655,0.946
