 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,507.708,14.973,0,38,14.820,12.720,0.416,15,1,1.241,0.806,0.953
2,504.162,15.130,4,40,14.659,12.478,0.358,15,2,1.251,0.800,0.944
3,497.463,15.175,5,44,14.574,12.550,0.299,15,3,1.259,0.795,0.934
4,485.830,15.347,0,48,14.450,12.614,0.243,15,4,1.247,0.802,0.917
5,498.009,15.193,0,50,14.617,12.403,0.232,15,5,1.246,0.803,0.923
6,473.908,15.456,0,51,14.343,12.677,0.401,15,6,1.283,0.780,0.929
7,494.485,15.237,0,52,14.625,12.365,0.269,15,7,1.233,0.811,0.929
8,498.436,15.087,5,48,14.656,12.377,0.331,15,8,1.218,0.821,0.932
9,481.655,15.312,5,52,14.490,12.434,0.232,15,9,1.271,0.786,0.910
10,473.301,15.480,0,49,14.359,12.567,0.448,15,10,1.279,0.782,0.939
11,485.809,15.316,5,45,14.604,12.309,0.261,15,11,1.242,0.805,0.911
12,475.470,15.490,6,48,14.424,12.491,0.414,15,12,1.265,0.791,0.935
13,482.718,15.315,0,46,14.621,12.322,0.182,15,13,1.251,0.799,0.911
14,490.577,15.236,0,48,14.686,12.273,0.336,15,14,1.234,0.810,0.928
15,497.492,15.168,0,46,14.744,12.195,0.278,15,15,1.248,0.801,0.932
16,518.944,14.921,0,45,14.875,12.087,0.446,15,16,1.244,0.804,0.954
17,492.117,15.218,0,43,14.698,12.185,0.223,15,17,1.241,0.806,0.919
18,498.721,15.137,5,47,14.758,12.067,0.270,15,18,1.258,0.795,0.942
19,500.594,15.180,0,45,14.793,12.107,0.327,15,19,1.237,0.808,0.940
20,493.751,15.252,0,52,14.765,12.127,0.264,15,20,1.244,0.804,0.927
21,522.993,14.890,4,45,14.948,12.024,0.513,15,21,1.222,0.819,0.961
22,504.014,15.089,3,45,14.872,12.014,0.372,15,22,1.241,0.806,0.936
23,473.687,15.469,6,48,14.550,12.331,0.463,15,23,1.254,0.797,0.949
24,20.204,9.723,6,18,24.781,3.219,0.247,10,23,2.334,0.428,0.782
25,518.947,14.953,5,46,14.935,12.000,0.510,15,24,1.237,0.808,0.964
26,518.940,14.910,0,42,14.957,11.982,0.490,15,25,1.234,0.810,0.965
27,517.483,14.922,5,41,14.963,11.929,0.503,15,26,1.239,0.807,0.961
28,496.552,15.159,6,43,14.851,12.022,0.320,15,27,1.241,0.806,0.940
