 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,967.434,40.330,0,120,22.134,18.389,0.480,42,1,1.657,0.604,0.941
2,963.458,40.232,16,154,22.174,18.580,0.500,42,2,1.661,0.602,0.940
3,966.263,40.134,0,159,22.158,18.580,0.422,41,3,1.663,0.601,0.933
4,964.795,40.125,14,185,22.171,18.581,0.505,41,4,1.658,0.603,0.937
5,951.995,40.227,17,193,22.121,18.625,0.465,41,5,1.660,0.603,0.936
6,954.876,40.241,16,186,22.159,18.629,0.468,41,6,1.665,0.601,0.939
7,953.419,40.261,16,180,22.138,18.623,0.508,41,7,1.655,0.604,0.944
8,961.679,40.092,16,186,22.181,18.659,0.471,41,8,1.663,0.601,0.939
9,958.140,40.160,14,183,22.163,18.655,0.464,41,9,1.658,0.603,0.944
10,959.673,40.109,16,181,22.189,18.700,0.466,41,10,1.657,0.604,0.943
11,951.912,40.189,0,187,22.149,18.695,0.510,41,11,1.657,0.604,0.941
12,958.538,40.174,17,183,22.158,18.688,0.495,41,12,1.649,0.606,0.945
13,959.565,40.084,15,168,22.180,18.733,0.460,41,13,1.652,0.605,0.943
14,956.535,40.120,15,161,22.178,18.733,0.495,41,14,1.652,0.605,0.950
15,944.692,40.188,0,176,22.152,18.745,0.481,41,15,1.652,0.605,0.946
16,946.402,40.142,16,169,22.188,18.760,0.506,41,16,1.652,0.605,0.945
17,944.183,40.236,0,169,22.170,18.754,0.436,41,17,1.651,0.606,0.945
18,942.458,40.234,16,166,22.154,18.761,0.445,41,18,1.655,0.604,0.938
19,941.533,40.237,0,159,22.159,18.790,0.465,41,19,1.650,0.606,0.946
20,943.062,40.127,16,163,22.171,18.773,0.405,41,20,1.651,0.606,0.937
21,937.712,40.120,16,158,22.166,18.784,0.414,41,21,1.648,0.607,0.942
22,939.852,40.040,16,152,22.181,18.801,0.480,41,22,1.647,0.607,0.942
23,938.070,40.087,15,160,22.160,18.790,0.432,41,23,1.643,0.609,0.946
24,934.722,40.094,17,154,22.139,18.776,0.413,41,24,1.650,0.606,0.938
25,936.042,40.003,16,155,22.180,18.788,0.471,41,25,1.655,0.604,0.943
26,932.347,40.139,16,151,22.173,18.789,0.448,41,26,1.647,0.607,0.942
27,933.117,39.964,14,148,22.191,18.839,0.439,41,27,1.653,0.605,0.944
28,933.797,39.975,15,139,22.210,18.812,0.504,41,28,1.648,0.607,0.944
29,933.844,39.951,17,151,22.204,18.814,0.467,41,29,1.649,0.606,0.941
30,963.588,39.216,13,146,22.338,18.837,0.468,41,30,1.653,0.605,0.941
31,951.944,39.331,13,142,22.292,18.846,0.477,41,31,1.651,0.606,0.946
32,949.544,39.338,14,147,22.294,18.847,0.434,41,32,1.647,0.607,0.942
33,948.224,39.299,14,144,22.271,18.832,0.429,41,33,1.640,0.610,0.943
34,946.923,39.354,0,146,22.271,18.838,0.443,41,34,1.650,0.606,0.938
35,945.784,39.310,14,148,22.284,18.859,0.452,41,35,1.648,0.607,0.945
36,945.065,39.354,0,142,22.312,18.846,0.458,41,36,1.653,0.605,0.941
37,944.248,39.305,13,143,22.303,18.852,0.441,41,37,1.657,0.603,0.939
38,943.926,39.258,0,134,22.329,18.857,0.471,40,38,1.668,0.600,0.943
39,944.306,39.229,0,146,22.301,18.840,0.462,40,39,1.658,0.603,0.941
40,943.145,39.095,0,139,22.286,18.840,0.447,40,40,1.654,0.605,0.935
41,939.393,39.170,14,141,22.318,18.887,0.462,40,41,1.663,0.601,0.945
42,937.365,39.209,13,143,22.279,18.848,0.497,40,42,1.653,0.605,0.946
43,937.010,39.189,14,140,22.284,18.872,0.418,41,43,1.657,0.604,0.942
44,934.296,39.167,0,129,22.256,18.888,0.363,40,44,1.656,0.604,0.929
45,933.413,39.180,13,135,22.285,18.897,0.378,40,45,1.658,0.603,0.930
46,934.621,39.153,0,128,22.284,18.904,0.401,40,46,1.659,0.603,0.940
47,922.460,39.237,14,134,22.257,18.930,0.412,40,47,1.665,0.601,0.938
48,916.032,39.452,14,134,22.203,18.899,0.414,40,48,1.651,0.606,0.939
49,915.552,39.384,0,136,22.197,18.931,0.397,41,49,1.652,0.605,0.939
50,915.736,39.357,0,125,22.209,18.952,0.436,41,50,1.645,0.608,0.927
51,917.218,39.333,13,132,22.249,18.955,0.459,40,51,1.653,0.605,0.936
52,910.711,39.339,0,125,22.195,18.952,0.448,40,52,1.648,0.607,0.935
53,914.485,39.336,0,122,22.231,18.965,0.408,41,53,1.658,0.603,0.939
54,911.680,39.312,14,127,22.174,18.954,0.490,40,54,1.644,0.608,0.939
55,908.267,39.312,0,129,22.180,18.967,0.475,41,55,1.644,0.608,0.938
56,906.445,39.415,15,130,22.226,18.982,0.417,41,56,1.654,0.605,0.935
57,908.824,39.214,0,123,22.206,18.994,0.411,40,57,1.650,0.606,0.933
58,905.263,39.282,16,121,22.192,19.024,0.393,40,58,1.645,0.608,0.932
59,903.698,39.233,13,122,22.185,19.039,0.395,41,59,1.643,0.609,0.931
60,903.011,39.213,15,128,22.203,19.050,0.410,40,60,1.652,0.606,0.935
61,897.531,39.313,0,128,22.171,19.065,0.403,41,61,1.647,0.607,0.932
62,898.991,39.150,0,112,22.163,19.093,0.442,40,62,1.645,0.608,0.938
63,897.223,39.146,14,117,22.173,19.119,0.388,40,63,1.637,0.611,0.928
64,900.600,39.056,0,112,22.195,19.150,0.419,40,64,1.639,0.610,0.934
65,895.734,39.273,15,121,22.182,19.141,0.379,41,65,1.629,0.614,0.929
66,894.964,39.054,15,115,22.200,19.211,0.379,40,66,1.632,0.613,0.926
67,888.913,39.156,15,110,22.138,19.233,0.430,40,67,1.629,0.614,0.928
68,889.636,38.954,0,113,22.135,19.244,0.376,40,68,1.630,0.614,0.923
69,884.621,38.965,15,105,22.101,19.294,0.379,40,69,1.631,0.613,0.919
70,881.437,38.914,15,111,22.093,19.282,0.401,40,70,1.619,0.617,0.917
71,883.794,38.899,0,109,22.114,19.326,0.434,40,71,1.630,0.614,0.925
72,875.367,38.966,15,103,22.065,19.388,0.388,40,72,1.636,0.611,0.919
73,874.966,38.828,16,106,22.098,19.396,0.381,40,73,1.626,0.615,0.911
74,870.458,38.849,14,102,22.091,19.412,0.385,40,74,1.638,0.610,0.930
75,867.342,38.872,0,101,22.039,19.403,0.356,40,75,1.634,0.612,0.919
76,862.718,38.885,0,98,22.054,19.456,0.392,40,76,1.646,0.608,0.920
77,871.799,38.487,0,96,22.065,19.443,0.367,40,77,1.634,0.612,0.912
78,868.043,38.472,0,93,22.054,19.459,0.357,40,78,1.645,0.608,0.910
79,862.801,38.420,0,96,22.007,19.490,0.387,40,79,1.642,0.609,0.917
80,861.655,38.433,0,95,22.017,19.500,0.397,40,80,1.633,0.612,0.918
81,858.474,38.254,14,91,22.016,19.517,0.397,40,81,1.636,0.611,0.925
82,854.765,38.220,11,98,21.993,19.529,0.401,40,82,1.624,0.616,0.917
