 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,549.968,65.885,15,133,12.184,17.527,0.543,68,1,1.773,0.564,0.938
2,545.305,65.902,14,150,12.184,17.656,0.571,68,2,1.767,0.566,0.952
3,546.758,65.886,13,165,12.166,17.727,0.594,68,3,1.771,0.565,0.953
4,547.672,65.832,13,162,12.163,17.750,0.589,68,4,1.781,0.561,0.951
5,544.361,65.875,0,160,12.143,17.753,0.600,68,5,1.780,0.562,0.955
6,542.637,65.856,13,163,12.141,17.792,0.573,68,6,1.778,0.563,0.941
7,542.196,65.792,14,169,12.135,17.809,0.597,68,7,1.779,0.562,0.951
8,543.313,65.890,12,176,12.167,17.791,0.586,68,8,1.782,0.561,0.944
9,539.466,65.879,14,177,12.171,17.831,0.575,67,9,1.777,0.563,0.944
10,537.894,66.056,14,166,12.190,17.797,0.602,67,10,1.777,0.563,0.957
11,537.521,65.917,13,168,12.190,17.777,0.597,67,11,1.775,0.563,0.949
12,536.506,65.814,13,177,12.185,17.807,0.596,67,12,1.776,0.563,0.947
13,538.132,65.695,12,165,12.226,17.753,0.574,67,13,1.796,0.557,0.938
14,537.080,65.756,11,173,12.212,17.778,0.517,67,14,1.794,0.557,0.933
15,536.997,65.612,12,165,12.246,17.764,0.589,67,15,1.798,0.556,0.939
16,536.455,65.716,12,163,12.246,17.745,0.554,67,16,1.804,0.554,0.938
17,534.702,65.395,13,163,12.228,17.750,0.545,67,17,1.798,0.556,0.938
18,535.370,65.275,13,163,12.227,17.726,0.544,67,18,1.808,0.553,0.933
19,533.682,65.300,15,159,12.226,17.724,0.528,67,19,1.806,0.554,0.934
20,532.692,65.260,14,164,12.242,17.695,0.548,67,20,1.802,0.555,0.934
21,532.478,65.327,13,160,12.229,17.678,0.539,67,21,1.810,0.552,0.933
22,531.101,65.221,0,165,12.245,17.642,0.552,67,22,1.807,0.553,0.930
23,531.058,65.378,13,160,12.271,17.559,0.550,67,23,1.808,0.553,0.930
24,531.163,64.935,13,160,12.258,17.574,0.553,66,24,1.816,0.551,0.931
25,530.215,65.085,13,157,12.257,17.549,0.520,67,25,1.805,0.554,0.921
26,526.521,65.120,12,152,12.277,17.521,0.504,67,26,1.793,0.558,0.920
27,524.110,65.004,11,155,12.278,17.516,0.464,66,27,1.809,0.553,0.913
28,523.300,64.826,10,161,12.268,17.478,0.473,66,28,1.810,0.552,0.916
29,523.188,64.543,11,156,12.219,17.525,0.441,66,29,1.816,0.551,0.898
30,521.648,64.380,11,156,12.214,17.478,0.436,66,30,1.812,0.552,0.898
31,520.064,64.359,12,162,12.233,17.439,0.452,66,31,1.816,0.551,0.899
32,522.324,64.031,12,164,12.232,17.399,0.448,66,32,1.822,0.549,0.899
33,521.214,64.085,12,169,12.247,17.324,0.471,66,33,1.811,0.552,0.902
34,523.257,63.970,12,160,12.219,17.282,0.411,66,34,1.822,0.549,0.872
35,517.147,64.023,13,158,12.254,17.276,0.435,65,35,1.823,0.549,0.892
36,533.473,62.973,12,165,12.162,17.171,0.379,65,36,1.808,0.553,0.860
37,526.434,63.306,11,166,12.206,17.141,0.434,65,37,1.829,0.547,0.867
38,529.279,62.779,10,165,12.200,17.071,0.402,65,38,1.842,0.543,0.867
39,530.931,62.701,11,154,12.169,16.932,0.369,65,39,1.821,0.549,0.863
40,531.455,62.737,11,157,12.167,16.883,0.375,64,40,1.821,0.549,0.860
41,530.863,62.398,12,155,12.165,16.798,0.367,64,41,1.814,0.551,0.863
42,530.147,62.382,12,161,12.175,16.710,0.379,64,42,1.802,0.555,0.863
43,534.872,62.088,12,155,12.089,16.546,0.386,64,43,1.754,0.570,0.862
44,534.514,62.208,11,152,12.091,16.445,0.391,64,44,1.748,0.572,0.868
45,529.648,62.266,12,155,12.096,16.381,0.391,64,45,1.738,0.576,0.860
46,528.813,62.505,11,148,12.107,16.292,0.370,64,46,1.726,0.579,0.864
47,530.096,62.055,11,146,12.097,16.220,0.402,64,47,1.721,0.581,0.869
48,527.074,62.187,8,154,12.112,16.168,0.347,64,48,1.714,0.583,0.861
49,532.768,61.746,11,152,12.091,16.025,0.424,63,49,1.709,0.585,0.872
50,528.318,61.708,12,151,12.100,16.006,0.353,63,50,1.702,0.587,0.864
51,528.375,61.639,12,151,12.098,15.928,0.393,63,51,1.710,0.585,0.854
52,527.428,61.478,10,147,12.074,15.875,0.378,63,52,1.710,0.585,0.847
53,526.438,61.489,9,153,12.069,15.778,0.405,63,53,1.707,0.586,0.848
54,519.580,61.406,12,145,12.049,15.644,0.458,63,54,1.692,0.591,0.876
55,528.386,60.937,9,145,11.999,15.627,0.466,63,55,1.700,0.588,0.888
56,528.795,60.679,10,147,12.009,15.637,0.363,62,56,1.705,0.586,0.850
57,531.763,60.296,10,149,11.982,15.614,0.375,62,57,1.708,0.585,0.852
58,528.148,60.385,10,147,11.984,15.453,0.446,62,58,1.695,0.590,0.886
