 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.365,91.624,84,104,3.069,3.022,0.877,91,1,1.320,0.757,0.894
2,0.365,91.624,84,104,3.069,3.022,0.877,91,2,1.320,0.757,0.894
3,0.412,93.272,84,110,3.049,2.950,0.948,91,3,1.070,0.934,0.916
4,0.676,91.952,84,105,3.034,2.985,0.825,91,4,1.286,0.777,0.890
5,0.885,94.192,83,110,3.036,2.944,0.871,93,5,1.354,0.739,0.942
6,0.987,95.223,84,116,3.044,2.952,0.894,94,6,1.195,0.837,0.933
7,1.095,94.076,84,106,3.056,2.931,0.817,94,7,1.174,0.852,0.920
8,1.391,95.878,83,109,3.050,2.925,0.860,96,8,1.058,0.945,0.927
9,1.467,96.458,82,119,2.995,2.928,0.835,95,9,1.068,0.936,0.921
10,1.493,96.508,82,117,3.052,2.914,0.829,95,10,1.134,0.882,0.927
11,1.612,98.648,84,126,3.105,2.962,0.861,97,11,1.205,0.830,0.931
12,1.702,99.282,84,127,3.130,3.022,0.889,98,12,1.125,0.889,0.936
13,1.771,99.727,83,130,3.134,3.008,0.859,98,13,1.091,0.917,0.933
14,1.944,99.900,83,127,3.107,3.016,0.867,97,14,1.162,0.860,0.928
15,1.977,102.547,83,128,3.144,3.057,0.838,101,15,1.062,0.941,0.930
16,1.836,101.618,84,129,3.173,3.009,0.855,99,16,1.135,0.881,0.927
17,2.129,102.501,83,138,3.164,3.054,0.809,100,17,1.043,0.959,0.908
18,2.100,102.639,82,128,3.076,3.040,0.857,101,18,1.077,0.929,0.922
19,2.186,101.038,83,126,3.091,3.008,0.850,100,19,1.099,0.910,0.924
20,2.255,102.458,84,129,3.029,3.029,0.881,102,20,1.064,0.940,0.938
21,2.360,102.191,84,132,3.001,3.027,0.867,100,21,1.113,0.898,0.932
22,2.251,102.090,84,135,3.030,2.993,0.852,100,22,1.069,0.936,0.926
23,2.244,100.680,83,124,3.062,3.084,0.888,99,23,1.045,0.957,0.944
24,2.479,101.095,83,128,3.065,3.156,0.838,101,24,1.058,0.945,0.927
25,2.436,101.168,84,134,3.101,3.189,0.792,99,25,1.093,0.915,0.899
26,2.364,103.187,84,134,3.131,3.191,0.834,101,26,1.056,0.947,0.920
27,2.421,100.891,81,128,3.153,3.142,0.797,100,27,1.113,0.899,0.900
28,2.411,101.058,83,127,3.126,3.123,0.815,100,28,1.026,0.974,0.900
29,2.465,102.085,82,133,3.092,3.061,0.853,100,29,1.075,0.930,0.923
30,2.642,101.778,84,127,3.116,3.044,0.869,101,30,1.114,0.898,0.935
31,2.707,100.517,81,130,3.100,3.072,0.788,99,31,1.111,0.900,0.915
32,2.494,101.175,83,128,3.081,3.116,0.830,100,32,1.145,0.873,0.910
33,2.490,100.993,82,134,3.131,3.091,0.885,100,33,1.033,0.968,0.943
34,2.595,99.818,83,125,3.088,3.097,0.882,98,34,1.106,0.905,0.937
35,2.443,100.358,83,128,3.089,3.141,0.850,98,35,1.061,0.942,0.930
36,2.598,98.594,84,120,3.136,3.121,0.836,97,36,1.096,0.912,0.920
37,2.194,99.891,84,121,3.181,3.163,0.847,100,37,1.063,0.941,0.925
38,2.411,97.270,82,117,3.103,3.059,0.843,96,38,1.017,0.983,0.923
39,2.190,98.414,82,121,3.071,3.038,0.852,98,39,1.154,0.867,0.927
40,2.360,99.300,84,126,3.071,3.108,0.806,97,40,1.063,0.941,0.901
41,2.284,98.299,84,120,3.119,3.061,0.852,97,41,1.024,0.976,0.919
