 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.014,82.250,82,83,2.883,3.003,1.000,82,1,1.000,1.000,1.000
2,0.177,92.837,82,107,2.991,2.977,1.000,92,2,1.121,0.892,0.942
3,0.202,94.071,82,110,2.977,2.968,0.967,93,3,1.205,0.830,0.911
4,0.274,96.276,82,117,2.950,3.053,0.944,95,4,1.074,0.931,0.910
5,0.303,96.036,82,117,2.985,3.042,0.924,95,5,1.125,0.889,0.908
6,0.411,96.842,82,120,2.983,3.123,0.904,95,6,1.045,0.957,0.912
7,0.400,97.171,82,122,3.153,3.043,0.935,95,7,1.199,0.834,0.921
8,0.483,99.261,82,130,3.016,3.130,0.937,96,8,1.112,0.900,0.947
9,0.487,99.556,82,132,3.095,3.143,0.865,96,9,1.180,0.847,0.903
10,0.541,98.567,82,132,3.053,3.191,0.912,95,10,1.271,0.787,0.929
11,0.588,98.374,82,131,3.063,3.118,0.900,95,11,1.108,0.902,0.913
12,0.671,95.269,78,134,3.099,3.101,0.800,90,12,1.225,0.817,0.903
13,0.556,98.818,82,132,3.143,3.213,0.851,96,13,1.167,0.857,0.903
14,0.711,97.548,82,132,3.128,3.109,0.830,94,14,1.291,0.774,0.916
15,0.660,98.339,82,132,3.198,3.099,0.869,94,15,1.154,0.867,0.931
16,0.714,98.348,82,129,3.202,3.145,0.863,95,16,1.187,0.843,0.917
17,0.714,100.793,82,138,3.209,3.236,0.802,97,17,2.087,0.479,0.281
18,0.779,99.995,79,138,3.342,3.055,0.631,96,18,1.315,0.760,0.814
19,0.988,99.927,81,148,3.310,3.124,0.858,93,19,1.182,0.846,0.918
20,0.941,100.333,81,149,3.330,3.088,0.766,93,20,1.175,0.851,0.892
21,0.873,99.475,82,136,3.326,3.142,0.808,95,21,1.259,0.794,0.895
22,0.880,99.148,82,140,3.366,3.121,0.784,94,22,1.392,0.719,0.295
23,0.768,100.709,82,136,3.361,3.152,0.881,96,23,1.104,0.906,0.926
24,0.855,100.515,81,134,3.338,3.188,0.887,96,24,1.198,0.835,0.922
25,0.851,101.987,82,138,3.364,3.169,0.909,99,25,1.092,0.916,0.937
26,0.891,100.150,82,138,3.348,3.147,0.917,96,26,1.051,0.952,0.937
27,0.945,101.576,82,138,3.436,3.169,0.814,97,27,1.052,0.951,0.907
28,0.859,99.794,82,134,3.414,3.122,0.898,96,28,1.056,0.947,0.935
29,1.042,100.668,82,140,3.421,3.115,0.882,96,29,1.021,0.979,0.932
30,0.981,99.037,82,133,3.375,3.075,0.743,95,30,1.142,0.875,0.870
31,0.999,96.628,82,125,3.384,3.106,0.883,93,31,1.146,0.873,0.923
32,1.068,98.412,82,130,3.360,3.143,0.814,95,32,1.065,0.939,0.918
33,1.039,98.340,82,126,3.368,3.069,0.664,95,33,1.150,0.870,0.745
34,1.017,97.216,82,127,3.429,3.090,0.876,94,34,1.204,0.831,0.932
35,0.988,97.927,82,127,3.408,3.085,0.849,95,35,1.148,0.871,0.934
36,1.234,95.962,79,125,3.494,3.007,0.682,92,36,1.104,0.906,0.843
37,1.079,96.221,80,132,3.460,3.003,0.721,92,37,1.096,0.913,0.851
38,1.169,95.873,82,125,3.436,2.969,0.781,93,38,1.174,0.852,0.435
39,1.190,96.139,82,125,3.393,2.913,0.714,93,39,1.344,0.744,0.415
40,0.996,96.022,81,125,3.389,2.943,0.686,93,40,1.221,0.819,0.845
41,1.003,94.191,81,118,3.391,2.974,0.861,92,41,1.087,0.920,0.924
42,1.115,95.401,82,124,3.428,2.938,0.868,91,42,1.040,0.962,0.936
43,1.028,97.705,81,129,3.334,2.945,0.768,95,43,1.185,0.844,0.805
44,1.071,93.306,82,118,3.532,2.924,0.880,90,44,1.348,0.742,0.944
45,1.039,94.396,82,121,3.412,2.874,0.876,92,45,1.165,0.858,0.941
46,1.107,93.961,80,124,3.437,2.902,0.675,90,46,1.130,0.885,0.838
47,1.226,94.085,80,122,3.603,2.851,0.748,91,47,1.200,0.833,0.874
48,1.046,94.586,81,118,3.556,2.914,0.801,92,48,1.273,0.786,0.928
49,1.273,93.428,80,118,3.570,2.853,0.676,91,49,1.127,0.887,0.841
50,0.927,94.440,82,116,3.510,2.883,0.790,92,50,1.060,0.943,0.883
51,1.050,94.065,82,115,3.551,2.943,0.768,92,51,1.193,0.838,0.894
52,1.154,93.131,80,119,3.546,2.735,0.631,89,52,1.235,0.810,0.795
53,1.313,93.255,80,119,3.584,2.746,0.718,90,53,1.168,0.856,0.837
54,1.284,93.388,82,117,3.635,2.777,0.766,91,54,1.296,0.771,0.904
55,1.374,93.877,80,121,3.596,2.758,0.691,91,55,1.160,0.862,0.843
56,1.107,92.498,81,112,3.647,2.802,0.733,90,56,1.070,0.934,0.876
57,0.974,93.322,81,114,3.548,2.832,0.868,91,57,1.195,0.837,0.926
58,0.869,93.473,81,111,3.530,2.813,0.827,92,58,1.176,0.850,0.894
59,1.230,93.390,81,117,3.606,2.742,0.640,91,59,1.231,0.812,0.826
60,1.143,91.849,82,112,3.594,2.727,0.779,90,60,1.050,0.952,0.874
61,1.172,91.825,80,110,3.666,2.660,0.782,91,61,1.284,0.779,0.902
62,0.923,91.902,82,108,3.597,2.737,0.722,90,62,1.118,0.895,0.747
63,1.154,92.394,79,119,3.688,2.707,0.672,89,63,1.207,0.828,0.840
64,1.259,90.711,79,111,3.639,2.676,0.615,88,64,1.422,0.703,0.822
65,1.306,90.931,79,114,3.682,2.591,0.660,88,65,1.450,0.690,0.857
66,1.266,90.880,81,113,3.766,2.580,0.640,89,66,1.261,0.793,0.844
67,1.014,90.986,79,113,3.676,2.646,0.671,89,67,1.343,0.745,0.841
68,1.122,90.981,80,111,3.695,2.480,0.667,89,68,1.310,0.763,0.846
69,1.288,90.692,79,114,3.716,2.584,0.633,87,69,1.355,0.738,0.836
70,1.111,89.867,80,108,3.736,2.510,0.540,88,70,1.051,0.951,0.719
71,1.183,89.561,80,106,3.736,2.549,0.396,88,71,1.458,0.686,0.471
72,1.104,89.765,80,105,3.681,2.533,0.768,89,72,1.345,0.744,0.892
73,1.248,92.861,80,113,3.741,2.479,0.776,90,73,1.474,0.678,0.913
74,1.234,89.325,77,106,3.708,2.525,0.548,88,74,1.503,0.666,0.808
75,0.891,90.320,80,105,3.653,2.596,0.550,89,75,1.706,0.586,0.723
76,1.208,89.752,80,103,3.663,2.573,0.616,89,76,1.298,0.770,0.812
77,0.844,90.103,80,111,3.598,2.545,0.719,88,77,1.374,0.728,0.854
78,1.299,91.044,80,114,3.678,2.480,0.527,89,78,1.311,0.763,0.701
79,1.223,88.378,79,103,3.831,2.452,0.687,87,79,1.360,0.736,0.861
80,1.003,88.842,81,105,3.651,2.495,0.487,87,80,1.871,0.535,0.436
81,1.273,88.139,81,101,3.665,2.302,0.635,87,81,1.239,0.807,0.817
82,0.887,88.000,82,98,3.532,2.485,0.567,87,82,1.930,0.518,0.475
83,1.017,88.940,80,106,3.615,2.335,0.765,87,83,1.525,0.656,0.917
84,1.515,88.724,77,107,3.703,2.245,0.630,86,84,1.288,0.776,0.526
85,1.356,90.452,82,108,3.688,2.408,0.456,89,85,1.324,0.755,0.601
86,1.075,89.725,81,105,3.501,2.546,0.495,88,86,2.099,0.476,0.422
87,1.057,89.184,82,102,3.590,2.389,0.716,87,87,1.378,0.726,0.859
88,1.331,89.829,79,108,3.603,2.367,0.387,88,88,1.492,0.670,0.351
89,1.190,89.976,81,104,3.538,2.289,0.532,89,89,1.369,0.730,0.443
90,1.389,88.429,80,103,3.601,2.261,0.655,87,90,1.272,0.786,0.819
