 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.051,70.571,70,71,2.959,2.946,1.000,71,1,1.020,0.981,0.933
2,0.051,92.429,92,93,2.959,2.946,1.000,92,2,1.020,0.981,0.933
3,0.235,96.338,92,102,3.048,3.019,0.973,96,3,1.206,0.829,0.929
4,0.206,96.088,92,101,3.004,2.954,0.967,96,4,1.206,0.829,0.898
5,0.289,94.950,92,99,3.060,3.048,0.911,95,5,1.185,0.844,0.894
6,0.249,93.420,91,96,3.136,3.128,0.786,93,6,1.623,0.616,0.896
7,0.231,95.703,92,100,3.136,3.129,0.958,96,7,1.102,0.908,0.921
8,0.329,94.912,92,98,3.139,3.164,0.922,95,8,1.279,0.782,0.924
9,0.376,93.990,91,97,3.197,3.165,0.769,94,9,1.175,0.851,0.860
10,0.340,94.191,91,97,3.204,3.330,0.768,94,10,1.759,0.568,0.874
11,0.340,94.660,92,98,3.159,3.305,0.853,95,11,1.139,0.878,0.874
12,0.235,93.508,91,97,3.044,3.193,0.808,93,12,1.743,0.574,0.867
13,0.188,92.885,92,95,3.050,3.198,0.779,93,13,1.434,0.698,0.812
14,0.137,93.079,92,95,3.085,3.236,0.905,93,14,1.263,0.792,0.854
15,0.217,93.250,92,95,3.350,3.260,0.835,93,15,1.571,0.637,0.845
16,0.033,92.111,92,93,2.996,3.030,1.000,92,16,1.340,0.746,0.857
17,0.033,85.667,85,86,2.996,3.030,1.000,86,17,1.340,0.746,0.857
18,0.069,91.789,91,93,3.384,3.330,0.699,92,18,2.802,0.357,0.905
19,0.029,92.500,92,93,3.585,3.149,1.000,93,19,1.229,0.814,0.941
