 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,711.163,73.014,0,118,27.078,10.381,0.466,74,1,1.862,0.537,0.935
2,708.978,73.343,0,115,26.975,10.361,0.520,74,2,1.865,0.536,0.946
3,710.063,73.280,0,115,26.971,10.330,0.464,74,3,1.859,0.538,0.928
4,708.029,73.448,0,118,26.937,10.328,0.484,74,4,1.862,0.537,0.946
5,706.669,73.616,0,117,26.938,10.323,0.500,74,5,1.852,0.540,0.949
6,706.737,73.699,0,115,26.912,10.306,0.483,74,6,1.842,0.543,0.945
7,704.277,73.860,0,121,26.855,10.296,0.526,74,7,1.838,0.544,0.951
8,706.068,73.784,0,127,26.878,10.275,0.510,74,8,1.844,0.542,0.950
9,705.916,74.016,0,129,26.838,10.265,0.487,74,9,1.841,0.543,0.947
10,705.203,73.990,0,133,26.825,10.260,0.502,74,10,1.835,0.545,0.949
11,707.972,73.623,0,127,26.838,10.228,0.439,74,11,1.832,0.546,0.938
12,706.741,73.877,0,132,26.833,10.242,0.469,74,12,1.825,0.548,0.947
13,705.579,73.858,0,129,26.810,10.240,0.491,74,13,1.827,0.547,0.949
14,706.560,73.763,0,134,26.794,10.227,0.468,74,14,1.823,0.549,0.945
15,706.875,73.901,0,133,26.805,10.216,0.500,74,15,1.821,0.549,0.954
16,706.712,73.698,0,132,26.804,10.223,0.502,74,16,1.815,0.551,0.948
17,708.648,73.667,0,132,26.796,10.205,0.490,74,17,1.824,0.548,0.948
18,705.587,73.603,0,140,26.792,10.212,0.550,74,18,1.812,0.552,0.954
19,703.781,73.875,0,140,26.765,10.201,0.489,74,19,1.814,0.551,0.949
20,701.186,73.801,0,151,26.741,10.215,0.525,74,20,1.816,0.551,0.951
21,702.681,73.834,0,146,26.752,10.195,0.523,74,21,1.810,0.552,0.951
22,702.264,73.689,0,143,26.766,10.199,0.537,74,22,1.809,0.553,0.954
23,700.477,73.506,0,142,26.766,10.206,0.548,74,23,1.808,0.553,0.952
24,701.284,73.420,0,137,26.744,10.192,0.477,74,24,1.803,0.555,0.940
25,702.724,73.242,0,141,26.768,10.178,0.452,74,25,1.798,0.556,0.944
26,702.507,73.111,0,138,26.765,10.174,0.510,73,26,1.795,0.557,0.946
27,702.080,73.170,0,137,26.761,10.164,0.496,73,27,1.799,0.556,0.944
28,700.386,73.249,0,143,26.777,10.170,0.494,74,28,1.794,0.557,0.943
29,700.737,72.997,0,138,26.780,10.160,0.528,73,29,1.793,0.558,0.945
