 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,762.011,48.538,17,80,10.685,21.937,0.544,49,1,1.721,0.581,0.975
2,742.566,50.471,25,155,11.165,20.434,0.555,52,2,1.778,0.562,0.965
3,751.075,50.409,22,196,11.338,20.191,0.543,51,3,1.774,0.564,0.962
4,748.328,50.529,25,201,11.381,20.073,0.536,51,4,1.773,0.564,0.966
5,748.538,50.477,25,198,11.435,20.033,0.547,51,5,1.773,0.564,0.963
6,746.593,50.445,25,207,11.471,19.962,0.540,51,6,1.766,0.566,0.965
7,749.673,50.393,26,207,11.494,19.992,0.515,51,7,1.768,0.566,0.964
8,749.633,50.336,24,214,11.524,19.895,0.503,51,8,1.767,0.566,0.965
9,747.992,50.358,23,200,11.523,19.922,0.541,51,9,1.763,0.567,0.961
10,741.568,50.450,26,197,11.534,19.876,0.560,51,10,1.749,0.572,0.962
11,754.889,49.978,24,201,11.559,19.854,0.567,50,11,1.768,0.566,0.966
12,755.402,49.900,24,187,11.558,19.885,0.542,50,12,1.771,0.565,0.963
13,754.752,49.881,23,187,11.572,19.898,0.544,50,13,1.771,0.565,0.965
14,755.439,49.842,24,189,11.567,19.892,0.534,50,14,1.771,0.565,0.963
15,756.317,49.742,23,182,11.574,19.875,0.579,50,15,1.776,0.563,0.966
16,752.988,49.694,23,186,11.589,19.863,0.531,50,16,1.770,0.565,0.965
17,754.582,49.820,24,182,11.598,19.891,0.571,50,17,1.769,0.565,0.968
18,755.186,49.743,24,185,11.584,19.890,0.546,50,18,1.774,0.564,0.966
19,752.651,49.825,24,174,11.589,19.904,0.537,50,19,1.771,0.565,0.966
20,762.426,49.506,24,165,11.612,19.870,0.535,50,20,1.786,0.560,0.968
21,756.209,49.593,0,173,11.602,19.864,0.543,50,21,1.781,0.561,0.967
22,754.564,49.569,23,169,11.609,19.884,0.559,50,22,1.777,0.563,0.966
23,754.679,49.511,25,175,11.594,19.903,0.588,50,23,1.775,0.563,0.973
24,755.113,49.536,22,172,11.609,19.904,0.563,50,24,1.782,0.561,0.971
25,751.505,49.570,24,168,11.577,19.927,0.553,50,25,1.782,0.561,0.970
26,752.536,49.437,0,154,11.574,19.949,0.539,50,26,1.784,0.561,0.968
27,755.218,49.376,23,156,11.578,19.961,0.529,50,27,1.787,0.560,0.971
28,750.482,49.414,24,157,11.579,19.989,0.561,50,28,1.780,0.562,0.969
29,743.354,49.413,24,153,11.566,19.955,0.534,49,29,1.769,0.565,0.967
30,745.443,49.339,23,150,11.541,19.978,0.559,49,30,1.782,0.561,0.969
31,744.547,49.286,22,156,11.532,19.972,0.539,49,31,1.781,0.561,0.969
32,746.209,49.223,24,154,11.556,19.957,0.570,49,32,1.780,0.562,0.969
33,743.401,49.131,24,156,11.529,19.986,0.539,49,33,1.779,0.562,0.968
34,743.878,49.134,25,152,11.536,20.002,0.542,49,34,1.785,0.560,0.971
35,762.878,48.532,22,151,11.567,19.999,0.577,49,35,1.799,0.556,0.973
36,757.535,48.581,22,150,11.547,19.981,0.537,49,36,1.797,0.556,0.971
37,757.434,48.542,23,148,11.538,19.996,0.576,49,37,1.803,0.555,0.971
38,756.650,48.395,24,145,11.532,20.070,0.563,49,38,1.803,0.555,0.973
39,757.192,48.437,23,144,11.529,20.030,0.588,49,39,1.806,0.554,0.971
40,749.984,48.493,24,146,11.518,20.044,0.552,49,40,1.801,0.555,0.971
41,749.535,48.434,24,145,11.501,20.055,0.563,49,41,1.801,0.555,0.970
42,745.168,48.435,25,143,11.493,20.035,0.563,49,42,1.793,0.558,0.970
43,741.253,48.397,23,141,11.475,20.063,0.549,48,43,1.796,0.557,0.973
44,743.014,48.350,0,140,11.484,20.050,0.560,48,44,1.795,0.557,0.970
45,740.491,48.406,23,141,11.478,20.024,0.556,48,45,1.792,0.558,0.970
46,766.851,47.521,22,137,11.514,20.079,0.557,48,46,1.819,0.550,0.973
47,758.811,47.577,23,136,11.493,20.073,0.559,48,47,1.811,0.552,0.969
48,759.567,47.633,23,132,11.498,20.079,0.553,48,48,1.815,0.551,0.969
49,758.609,47.454,22,133,11.504,20.117,0.580,48,49,1.813,0.552,0.975
50,751.104,47.392,23,132,11.486,20.097,0.544,48,50,1.801,0.555,0.969
51,744.109,47.493,23,133,11.471,20.114,0.555,48,51,1.805,0.554,0.970
52,744.626,47.348,23,126,11.470,20.112,0.577,48,52,1.797,0.556,0.967
53,760.980,46.737,21,126,11.487,20.149,0.560,47,53,1.815,0.551,0.968
54,758.902,46.639,22,123,11.469,20.163,0.570,47,54,1.815,0.551,0.967
55,753.443,46.601,22,121,11.473,20.156,0.579,47,55,1.804,0.554,0.968
56,744.944,46.580,24,133,11.424,20.142,0.559,47,56,1.797,0.556,0.965
57,745.725,46.436,23,121,11.445,20.105,0.552,47,57,1.800,0.555,0.962
58,743.636,46.417,22,123,11.417,20.157,0.566,47,58,1.799,0.556,0.963
59,756.183,45.889,20,122,11.450,20.149,0.541,46,59,1.806,0.554,0.960
60,752.275,45.893,22,120,11.453,20.115,0.571,46,60,1.805,0.554,0.958
61,753.700,45.552,22,122,11.438,20.145,0.567,46,61,1.810,0.552,0.960
62,745.125,45.587,22,121,11.422,20.184,0.544,46,62,1.799,0.556,0.956
63,749.022,45.064,21,119,11.446,20.153,0.530,46,63,1.799,0.556,0.953
64,745.559,44.814,21,116,11.423,20.178,0.574,45,64,1.795,0.557,0.954
65,743.628,44.607,22,118,11.402,20.208,0.547,45,65,1.790,0.559,0.951
66,742.146,44.220,20,115,11.410,20.214,0.531,45,66,1.780,0.562,0.948
67,739.818,44.018,21,113,11.392,20.232,0.539,44,67,1.781,0.561,0.950
68,734.753,43.676,21,111,11.400,20.197,0.524,44,68,1.774,0.564,0.947
69,733.221,43.408,22,108,11.391,20.231,0.542,44,69,1.775,0.563,0.942
70,731.851,43.154,20,104,11.405,20.206,0.552,44,70,1.769,0.565,0.942
71,728.326,42.888,21,101,11.373,20.233,0.535,43,71,1.763,0.567,0.940
72,726.978,42.581,20,106,11.385,20.264,0.540,43,72,1.756,0.569,0.943
73,726.862,42.365,20,102,11.386,20.224,0.508,43,73,1.758,0.569,0.936
74,740.422,41.664,17,99,11.443,20.274,0.549,42,74,1.769,0.565,0.941
75,739.453,41.637,18,98,11.474,20.250,0.551,42,75,1.761,0.568,0.934
76,724.548,41.703,20,95,11.451,20.223,0.489,42,76,1.740,0.575,0.924
77,724.436,41.386,20,95,11.500,20.240,0.536,42,77,1.731,0.578,0.930
78,752.601,40.592,19,93,11.633,20.299,0.491,41,78,1.713,0.584,0.896
79,739.782,40.629,18,89,11.608,20.247,0.447,41,79,1.712,0.584,0.894
80,731.330,40.494,19,89,11.610,20.167,0.469,41,80,1.714,0.584,0.903
81,725.441,40.371,19,91,11.568,20.140,0.474,41,81,1.714,0.583,0.906
82,714.867,40.349,20,89,11.564,20.145,0.400,41,82,1.713,0.584,0.895
83,738.824,39.610,19,87,11.618,20.136,0.516,40,83,1.722,0.581,0.910
84,732.107,39.552,18,85,11.597,20.098,0.500,40,84,1.709,0.585,0.912
85,717.936,39.493,18,86,11.552,20.057,0.529,40,85,1.714,0.584,0.923
86,736.818,38.697,16,80,11.622,20.053,0.567,39,86,1.716,0.583,0.930
87,728.467,38.594,19,81,11.638,19.979,0.534,39,87,1.706,0.586,0.922
88,717.987,38.547,18,83,11.641,19.883,0.506,39,88,1.695,0.590,0.922
89,738.224,37.874,15,84,11.668,19.871,0.548,39,89,1.709,0.585,0.929
90,735.386,37.750,17,78,11.725,19.976,0.412,38,90,1.664,0.601,0.893
