 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.232,156.422,143,172,3.000,3.159,0.958,156,1,1.203,0.831,0.914
2,0.391,163.019,143,192,2.990,3.187,0.938,162,2,1.319,0.758,0.927
3,0.442,165.238,143,196,3.038,3.152,0.945,164,3,1.033,0.968,0.914
4,0.492,163.331,143,190,2.949,3.014,0.871,162,4,1.059,0.945,0.907
5,0.637,169.182,143,207,3.064,3.082,0.926,166,5,1.111,0.900,0.934
6,0.597,162.170,143,186,3.005,3.145,0.889,160,6,1.215,0.823,0.924
7,0.626,168.040,143,206,3.002,3.105,0.889,163,7,1.173,0.853,0.923
8,0.586,165.827,143,200,2.920,2.993,0.927,164,8,1.232,0.812,0.931
9,0.633,169.623,143,207,2.973,3.067,0.921,167,9,1.155,0.866,0.931
10,0.774,167.720,143,201,2.994,2.990,0.953,165,10,1.166,0.857,0.949
11,0.738,172.142,143,218,2.942,3.000,0.909,169,11,1.178,0.849,0.929
12,0.796,170.145,143,218,2.898,2.957,0.918,166,12,1.149,0.871,0.940
13,0.832,166.713,143,205,2.936,2.987,0.920,163,13,1.349,0.741,0.958
14,0.774,170.430,143,213,2.981,3.042,0.921,166,14,1.100,0.909,0.943
15,0.818,168.801,143,210,3.031,3.132,0.904,164,15,1.180,0.848,0.952
16,0.854,170.356,143,209,3.039,3.149,0.925,168,16,1.107,0.903,0.961
17,0.789,172.239,143,217,2.956,3.167,0.921,169,17,1.131,0.884,0.934
18,0.840,172.750,143,220,3.021,3.151,0.912,168,18,1.135,0.881,0.934
19,0.923,168.839,141,213,3.026,3.077,0.865,164,19,1.080,0.926,0.934
20,0.872,169.278,142,213,3.052,3.115,0.910,167,20,1.156,0.865,0.938
21,0.829,168.502,143,203,3.017,3.173,0.928,166,21,1.117,0.896,0.939
22,0.836,167.987,143,204,2.959,3.161,0.908,165,22,1.152,0.868,0.939
23,0.894,172.583,143,218,2.913,3.152,0.906,168,23,1.132,0.884,0.932
24,0.923,168.553,143,210,2.974,3.157,0.906,165,24,1.098,0.911,0.951
25,0.869,168.817,143,213,2.865,3.130,0.880,165,25,1.149,0.870,0.923
26,0.988,167.971,143,209,2.862,3.134,0.891,164,26,1.176,0.850,0.948
27,0.832,167.522,143,204,2.724,3.252,0.868,164,27,1.211,0.826,0.926
28,0.879,167.963,143,208,2.812,3.287,0.899,164,28,1.243,0.805,0.944
29,0.821,165.489,143,200,2.695,3.202,0.893,163,29,1.224,0.817,0.927
30,0.908,168.661,143,207,2.730,3.279,0.885,166,30,1.331,0.751,0.937
31,0.821,167.115,143,207,2.779,3.302,0.893,164,31,1.310,0.763,0.932
32,0.916,167.494,143,206,2.705,3.270,0.885,164,32,1.145,0.873,0.937
33,0.999,166.138,142,206,2.674,3.299,0.855,162,33,1.341,0.746,0.936
34,0.861,165.647,143,205,2.739,3.287,0.898,162,34,1.274,0.785,0.935
35,0.926,165.031,143,200,2.669,3.308,0.885,162,35,1.267,0.789,0.945
36,1.046,161.495,143,202,2.699,3.191,0.768,156,36,1.107,0.904,0.891
37,0.894,166.725,143,203,2.664,3.177,0.906,165,37,1.191,0.840,0.934
38,0.861,162.849,143,191,2.533,3.150,0.891,160,38,1.271,0.787,0.932
39,0.814,166.209,143,205,2.541,3.210,0.919,163,39,1.174,0.852,0.949
40,0.923,165.490,141,207,2.561,3.276,0.826,161,40,1.227,0.815,0.916
41,0.774,162.472,143,194,2.603,3.236,0.849,160,41,1.323,0.756,0.924
42,0.825,164.439,143,199,2.636,3.240,0.886,162,42,1.125,0.889,0.925
43,0.800,163.050,143,196,2.610,3.215,0.851,160,43,1.319,0.758,0.917
44,0.764,163.706,143,192,2.691,3.106,0.855,162,44,1.472,0.679,0.913
45,0.720,161.482,143,190,2.675,3.125,0.867,159,45,1.316,0.760,0.930
46,0.709,160.760,143,191,2.689,3.136,0.801,158,46,1.387,0.721,0.887
47,0.749,162.058,143,191,2.589,3.185,0.838,160,47,1.395,0.717,0.916
48,0.749,161.188,143,192,2.675,3.241,0.856,158,48,1.326,0.754,0.922
49,0.742,159.229,143,186,2.703,3.198,0.737,156,49,1.346,0.743,0.473
50,0.774,159.322,143,183,2.696,3.262,0.801,158,50,1.817,0.550,0.909
51,0.637,160.085,143,184,2.719,3.363,0.895,158,51,1.272,0.786,0.919
52,0.742,161.112,143,188,2.715,3.357,0.893,159,52,1.219,0.820,0.923
53,0.785,160.539,143,189,2.635,3.296,0.796,159,53,1.593,0.628,0.916
54,0.760,158.743,143,190,2.621,3.348,0.688,155,54,1.511,0.662,0.422
55,0.622,155.145,143,175,2.648,3.330,0.884,154,55,1.250,0.800,0.917
56,0.619,157.064,143,179,2.661,3.316,0.651,155,56,1.657,0.603,0.390
57,0.641,154.373,143,175,2.648,3.435,0.829,152,57,1.165,0.859,0.922
58,0.662,157.038,143,176,2.601,3.272,0.852,156,58,1.309,0.764,0.904
59,0.615,153.953,141,173,2.660,3.339,0.882,153,59,1.368,0.731,0.947
60,0.641,156.944,143,174,2.684,3.332,0.880,156,60,1.219,0.821,0.915
61,0.539,155.094,143,178,2.724,3.344,0.741,153,61,1.487,0.672,0.866
62,0.590,154.006,143,174,2.679,3.329,0.887,153,62,1.349,0.741,0.926
63,0.572,153.437,143,166,2.660,3.235,0.882,154,63,1.287,0.777,0.921
64,0.518,155.692,142,174,2.662,3.193,0.926,154,64,1.078,0.928,0.926
65,0.554,152.725,143,168,2.683,3.339,0.866,151,65,1.461,0.684,0.913
66,0.633,151.400,143,164,2.628,3.242,0.617,151,66,1.459,0.685,0.194
67,0.695,153.229,143,167,2.577,3.190,0.883,152,67,1.351,0.740,0.930
68,0.496,149.766,143,159,2.576,3.264,0.674,150,68,1.369,0.731,0.326
69,0.543,151.040,143,160,2.544,3.281,0.867,151,69,1.357,0.737,0.915
70,0.532,155.367,143,174,2.598,3.109,0.820,154,70,1.294,0.773,0.888
71,0.293,150.852,143,163,2.463,3.056,0.909,150,71,1.292,0.774,0.885
72,0.398,149.591,143,157,2.588,3.210,0.899,150,72,1.418,0.705,0.928
73,0.485,151.246,143,162,2.547,3.266,0.824,151,73,1.380,0.725,0.902
74,0.485,151.993,143,164,2.627,3.293,0.836,151,74,1.395,0.717,0.408
75,0.452,151.448,143,163,2.528,3.206,0.914,151,75,1.224,0.817,0.916
76,0.315,150.299,143,160,2.540,3.195,0.912,150,76,1.139,0.878,0.892
77,0.340,147.989,143,155,2.529,3.235,0.909,148,77,1.222,0.818,0.904
78,0.275,147.921,143,155,2.594,3.149,0.911,148,78,1.177,0.849,0.916
79,0.329,149.165,143,159,2.488,3.102,0.892,149,79,1.249,0.801,0.905
80,0.275,148.789,143,157,2.625,3.000,0.944,149,80,1.024,0.976,0.910
81,0.264,147.192,143,152,2.717,3.104,0.815,147,81,1.172,0.853,0.880
82,0.398,149.727,143,158,2.730,3.079,0.877,150,82,1.569,0.637,0.902
83,0.311,149.884,143,160,2.533,3.017,0.914,149,83,1.065,0.939,0.910
84,0.159,145.068,143,147,2.687,3.094,0.930,145,84,1.466,0.682,0.880
85,0.347,147.885,143,155,2.734,3.107,0.924,147,85,1.109,0.902,0.950
86,0.192,147.736,143,154,2.598,3.052,1.000,147,86,1.202,0.832,0.914
87,0.062,144.059,143,146,2.702,3.031,1.000,144,87,1.263,0.792,0.919
88,0.127,135.143,128,139,2.663,3.079,0.968,136,88,1.430,0.699,0.946
89,0.127,147.914,143,155,2.661,3.078,0.968,147,89,1.430,0.699,0.946
90,0.083,144.696,143,147,2.674,3.323,1.000,144,90,1.205,0.830,0.885
