 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.589,91.479,81,108,2.829,3.103,0.837,90,1,1.410,0.709,0.906
2,0.795,95.277,81,122,2.875,3.056,0.830,92,2,1.270,0.787,0.902
3,0.806,94.973,79,118,2.903,2.970,0.849,93,3,1.399,0.715,0.921
4,0.958,93.042,79,117,2.972,2.903,0.849,90,4,1.178,0.849,0.938
5,0.893,95.955,80,116,3.088,3.075,0.878,95,5,1.343,0.744,0.943
6,1.193,99.012,81,130,3.023,3.011,0.830,97,6,1.346,0.743,0.928
7,1.124,100.016,81,131,3.008,3.062,0.847,97,7,1.377,0.726,0.933
8,1.334,101.553,81,141,2.916,3.026,0.811,97,8,1.387,0.721,0.917
9,1.413,101.297,78,134,2.866,2.974,0.816,99,9,1.260,0.794,0.904
10,1.482,100.027,80,134,2.911,3.048,0.833,97,10,1.402,0.713,0.927
11,1.493,99.133,81,125,2.881,3.057,0.775,97,11,1.526,0.655,0.904
12,1.521,99.359,81,128,2.837,2.977,0.795,96,12,1.325,0.755,0.919
13,1.561,101.125,80,127,2.849,2.997,0.857,99,13,1.355,0.738,0.931
14,1.550,98.555,78,129,2.854,3.073,0.810,95,14,1.558,0.642,0.922
15,1.644,102.743,81,134,2.851,2.965,0.823,101,15,1.516,0.660,0.934
16,1.832,103.189,81,146,2.905,3.037,0.848,99,16,1.336,0.749,0.936
17,1.930,103.891,81,144,2.952,2.962,0.872,101,17,1.348,0.742,0.941
18,2.049,103.707,78,142,2.920,2.953,0.821,101,18,1.288,0.777,0.907
19,2.064,106.317,81,148,2.898,2.905,0.862,102,19,1.299,0.770,0.941
20,2.053,105.761,81,144,2.881,2.980,0.817,102,20,1.330,0.752,0.922
21,2.031,107.696,81,153,2.939,2.979,0.829,103,21,1.373,0.728,0.927
22,2.092,105.178,80,141,2.894,2.898,0.865,102,22,1.334,0.750,0.944
23,2.165,106.301,81,152,2.847,2.870,0.833,101,23,1.169,0.856,0.921
24,2.208,106.115,80,148,2.819,2.876,0.872,101,24,1.257,0.795,0.955
25,2.251,107.400,81,152,2.758,2.996,0.844,102,25,1.365,0.733,0.943
26,2.288,108.690,80,156,2.725,2.960,0.872,104,26,1.254,0.797,0.948
27,2.338,110.368,81,158,2.711,2.950,0.841,107,27,1.322,0.757,0.936
28,2.259,112.757,81,162,2.665,2.930,0.836,109,28,1.321,0.757,0.926
29,2.541,109.967,77,157,2.685,2.866,0.841,104,29,1.200,0.833,0.918
30,2.465,111.478,81,164,2.620,2.821,0.876,106,30,1.214,0.823,0.942
31,2.436,113.458,81,162,2.661,2.818,0.856,109,31,1.358,0.736,0.947
32,2.450,112.496,81,161,2.626,2.797,0.865,107,32,1.230,0.813,0.945
33,2.584,112.199,81,165,2.671,2.774,0.868,108,33,1.214,0.824,0.940
34,2.703,111.333,78,163,2.613,2.778,0.819,104,34,1.299,0.770,0.919
35,2.577,109.875,81,156,2.702,2.765,0.772,105,35,1.340,0.746,0.909
36,2.656,110.985,80,171,2.658,2.697,0.858,105,36,1.270,0.788,0.940
37,2.508,113.631,81,166,2.663,2.740,0.852,109,37,1.374,0.728,0.942
38,2.570,111.989,81,167,2.641,2.686,0.849,107,38,1.227,0.815,0.941
39,2.638,113.752,80,165,2.669,2.691,0.839,109,39,1.261,0.793,0.926
40,2.747,111.697,79,167,2.675,2.660,0.832,105,40,1.240,0.806,0.920
41,2.570,111.584,81,159,2.667,2.569,0.849,108,41,1.341,0.745,0.942
42,2.613,111.483,80,155,2.688,2.609,0.874,107,42,1.253,0.798,0.941
43,2.761,111.137,80,159,2.632,2.628,0.849,106,43,1.232,0.812,0.937
44,2.710,111.663,81,164,2.670,2.579,0.856,105,44,1.186,0.843,0.936
45,2.591,110.545,81,158,2.803,2.569,0.837,106,45,1.287,0.777,0.928
46,2.624,110.884,81,162,2.709,2.630,0.838,107,46,1.306,0.766,0.934
47,2.689,111.254,81,164,2.757,2.632,0.865,106,47,1.258,0.795,0.942
48,2.577,113.474,81,163,2.751,2.552,0.876,109,48,1.204,0.831,0.946
49,2.638,112.504,81,169,2.753,2.594,0.839,108,49,1.233,0.811,0.935
50,2.692,112.095,81,170,2.717,2.553,0.852,105,50,1.256,0.796,0.942
51,2.692,109.948,79,165,2.675,2.572,0.856,104,51,1.251,0.799,0.940
52,2.703,110.143,81,158,2.632,2.533,0.869,106,52,1.263,0.792,0.941
53,2.533,111.682,80,171,2.568,2.446,0.828,107,53,1.218,0.821,0.918
54,2.533,109.777,81,160,2.563,2.465,0.881,106,54,1.219,0.821,0.939
55,2.504,108.831,79,152,2.538,2.402,0.859,104,55,1.240,0.806,0.942
56,2.584,110.738,78,158,2.536,2.446,0.840,106,56,1.256,0.796,0.934
57,2.508,109.846,80,158,2.510,2.511,0.833,105,57,1.297,0.771,0.922
58,2.501,108.947,80,150,2.500,2.463,0.854,105,58,1.278,0.783,0.944
59,2.421,109.772,78,159,2.528,2.504,0.831,106,59,1.342,0.745,0.934
60,2.519,110.214,81,159,2.491,2.506,0.846,105,60,1.309,0.764,0.937
61,2.457,110.082,81,154,2.489,2.459,0.878,106,61,1.258,0.795,0.943
62,2.439,108.436,81,155,2.439,2.481,0.801,102,62,1.298,0.770,0.922
63,2.573,108.208,81,161,2.497,2.443,0.831,103,63,1.307,0.765,0.920
64,2.360,109.060,80,152,2.442,2.451,0.883,105,64,1.183,0.845,0.948
65,2.472,106.648,81,149,2.513,2.480,0.836,104,65,1.284,0.779,0.919
66,2.454,107.256,79,160,2.453,2.475,0.881,103,66,1.172,0.853,0.950
67,2.270,108.979,81,149,2.467,2.339,0.830,105,67,1.307,0.765,0.917
68,2.411,106.120,81,154,2.507,2.466,0.838,101,68,1.171,0.854,0.923
69,2.226,107.870,80,150,2.592,2.376,0.838,104,69,1.325,0.754,0.935
70,2.262,106.692,81,151,2.641,2.285,0.828,103,70,1.211,0.826,0.925
71,2.335,106.539,81,144,2.570,2.333,0.864,104,71,1.193,0.838,0.942
72,2.215,105.266,80,143,2.511,2.284,0.849,102,72,1.229,0.814,0.936
73,2.291,105.117,80,145,2.492,2.211,0.861,100,73,1.173,0.853,0.943
74,2.306,105.580,81,149,2.510,2.208,0.824,101,74,1.198,0.835,0.923
75,2.194,106.682,81,141,2.625,2.163,0.847,106,75,1.318,0.759,0.937
76,2.168,104.667,81,139,2.513,2.215,0.827,102,76,1.272,0.786,0.928
77,2.067,102.521,79,134,2.562,2.124,0.846,100,77,1.423,0.703,0.942
78,2.194,104.895,81,141,2.688,2.134,0.836,102,78,1.372,0.729,0.935
79,2.013,102.619,81,135,2.647,2.081,0.815,100,79,1.426,0.701,0.923
80,2.143,103.688,80,133,2.673,2.064,0.850,101,80,1.389,0.720,0.936
81,2.201,103.392,81,135,2.631,2.077,0.825,101,81,1.314,0.761,0.932
82,2.168,102.138,80,134,2.651,1.983,0.831,100,82,1.376,0.727,0.941
83,2.031,101.692,80,133,2.577,1.971,0.837,100,83,1.371,0.729,0.934
84,2.006,103.198,81,135,2.644,1.940,0.848,102,84,1.333,0.750,0.933
85,1.995,101.745,81,131,2.667,1.899,0.839,99,85,1.279,0.782,0.924
86,1.850,103.258,79,134,2.675,1.800,0.803,101,86,1.390,0.720,0.905
87,2.020,101.059,80,136,2.624,1.869,0.850,99,87,1.278,0.782,0.929
88,1.818,102.008,80,131,2.616,1.859,0.835,100,88,1.388,0.720,0.945
89,1.930,103.476,81,140,2.671,1.809,0.842,101,89,1.363,0.734,0.931
90,1.901,99.177,81,126,2.646,1.728,0.836,98,90,1.337,0.748,0.920
91,1.937,98.047,79,126,2.634,1.866,0.739,95,91,1.589,0.629,0.893
92,1.897,99.627,81,127,2.554,1.905,0.813,97,92,1.498,0.668,0.928
93,1.919,100.375,81,136,2.535,1.811,0.838,97,93,1.455,0.687,0.927
94,1.713,99.435,81,129,2.681,1.791,0.813,97,94,1.514,0.661,0.925
95,1.760,98.339,80,119,2.616,1.764,0.842,98,95,1.432,0.699,0.938
96,1.793,101.099,80,132,2.549,1.753,0.830,99,96,1.421,0.704,0.926
97,1.630,97.337,80,127,2.516,1.793,0.800,95,97,1.475,0.678,0.914
98,1.807,97.544,79,120,2.544,1.822,0.841,96,98,1.422,0.703,0.933
99,1.684,98.646,81,123,2.517,1.775,0.862,98,99,1.414,0.707,0.942
100,1.634,96.445,79,124,2.527,1.753,0.786,95,100,1.442,0.694,0.904
101,1.713,97.996,80,122,2.507,1.762,0.852,97,101,1.355,0.738,0.945
102,1.655,94.223,81,112,2.438,1.713,0.812,93,102,1.502,0.666,0.930
103,1.503,97.257,81,125,2.497,1.628,0.769,95,103,1.638,0.611,0.909
104,1.507,96.974,81,118,2.481,1.740,0.798,96,104,1.383,0.723,0.921
105,1.431,97.078,80,117,2.558,1.756,0.852,96,105,1.377,0.726,0.923
106,1.420,94.776,81,118,2.539,1.648,0.775,94,106,1.532,0.653,0.897
107,1.424,94.188,80,114,2.567,1.624,0.798,93,107,1.604,0.624,0.931
108,1.478,94.819,79,119,2.550,1.649,0.811,93,108,1.383,0.723,0.905
109,1.485,95.925,80,117,2.543,1.606,0.787,94,109,1.318,0.759,0.904
110,1.417,95.048,80,116,2.538,1.694,0.887,94,110,1.347,0.743,0.953
111,1.406,92.676,81,110,2.588,1.658,0.826,92,111,1.309,0.764,0.899
112,1.391,94.501,81,114,2.561,1.756,0.841,93,112,1.563,0.640,0.936
113,1.438,93.568,81,116,2.615,1.762,0.856,92,113,1.357,0.737,0.923
114,1.478,93.638,80,116,2.711,1.663,0.816,92,114,1.295,0.772,0.923
115,1.283,94.161,81,119,2.616,1.732,0.876,92,115,1.371,0.729,0.942
116,1.193,92.139,80,108,2.641,1.697,0.868,91,116,1.233,0.811,0.934
117,1.431,95.472,81,119,2.605,1.736,0.832,94,117,1.427,0.701,0.930
118,1.189,92.058,81,106,2.676,1.693,0.866,92,118,1.162,0.860,0.935
119,1.128,92.772,80,110,2.688,1.782,0.829,92,119,1.161,0.862,0.918
120,1.362,90.525,81,103,2.684,1.867,0.787,90,120,1.561,0.640,0.913
