 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.536,146.338,130,176,3.065,3.056,0.868,142,1,1.401,0.714,0.908
2,0.800,147.986,130,187,3.094,3.043,0.877,143,2,1.251,0.799,0.929
3,1.046,149.176,130,194,3.098,3.075,0.809,143,3,1.316,0.760,0.896
4,1.205,148.039,130,190,3.119,3.064,0.830,143,4,1.247,0.802,0.924
5,1.473,144.860,125,185,3.044,3.073,0.588,140,5,1.301,0.769,0.775
6,1.733,147.785,127,194,3.124,2.973,0.764,142,6,1.159,0.863,0.882
7,1.828,143.297,125,182,3.017,3.030,0.527,137,7,1.722,0.581,0.770
8,2.045,144.742,128,185,3.113,2.992,0.681,140,8,1.458,0.686,0.853
9,1.882,142.358,127,175,3.081,3.053,0.687,140,9,1.767,0.566,0.869
10,2.182,142.088,127,175,3.038,2.993,0.715,137,10,1.527,0.655,0.880
11,2.229,143.325,128,176,3.168,2.995,0.795,139,11,1.395,0.717,0.922
12,2.312,141.953,129,174,3.158,3.035,0.677,138,12,1.638,0.610,0.872
13,1.795,142.300,129,172,3.191,3.030,0.645,139,13,1.581,0.633,0.846
14,1.972,141.461,128,171,3.280,2.920,0.779,139,14,1.137,0.879,0.905
15,2.367,139.667,127,167,3.161,2.918,0.514,137,15,1.649,0.606,0.823
16,2.276,140.048,129,165,3.138,2.997,0.713,138,16,1.835,0.545,0.893
17,1.961,139.699,129,160,3.166,3.005,0.672,137,17,1.787,0.559,0.844
18,1.987,140.397,126,168,3.151,3.003,0.610,137,18,1.759,0.569,0.844
19,1.610,139.827,127,160,3.084,3.001,0.633,137,19,1.792,0.558,0.819
20,1.878,140.131,128,160,3.126,3.033,0.642,138,20,1.669,0.599,0.842
21,1.831,140.909,128,167,3.096,2.945,0.702,138,21,1.478,0.677,0.858
22,1.759,138.210,128,157,3.181,2.964,0.597,136,22,1.461,0.684,0.791
23,2.113,139.204,128,156,3.106,3.012,0.629,137,23,1.834,0.545,0.839
24,1.650,137.836,127,158,3.131,2.928,0.509,136,24,1.682,0.595,0.773
25,2.233,137.972,128,158,3.104,2.963,0.497,136,25,1.801,0.555,0.757
26,1.795,139.601,128,159,3.140,2.986,0.605,138,26,1.714,0.583,0.823
27,2.008,139.759,130,160,3.248,2.901,0.723,138,27,1.662,0.602,0.884
28,2.146,137.042,127,151,3.144,2.932,0.716,135,28,1.661,0.602,0.872
29,1.976,137.053,128,155,3.082,2.968,0.669,135,29,1.950,0.513,0.882
30,1.647,136.949,127,151,3.120,3.039,0.621,135,30,2.105,0.475,0.850
31,1.317,136.316,129,148,3.081,2.923,0.553,135,31,2.053,0.487,0.784
32,1.314,135.967,129,148,3.223,2.911,0.709,135,32,1.760,0.568,0.893
33,1.270,135.009,127,148,3.152,2.966,0.507,133,33,2.419,0.413,0.786
34,0.869,133.433,128,143,3.313,2.909,0.543,132,34,2.134,0.469,0.775
35,1.013,133.757,128,139,3.092,2.954,0.617,134,35,2.255,0.443,0.843
36,1.049,134.569,129,143,3.333,2.892,0.552,133,36,1.845,0.542,0.759
37,1.049,133.076,128,140,3.509,2.871,0.728,133,37,1.170,0.855,0.862
38,1.173,133.901,128,144,3.372,2.925,0.427,133,38,2.041,0.490,0.704
39,1.068,133.763,128,144,3.464,2.833,0.773,133,39,1.045,0.957,0.882
40,0.887,132.641,128,138,2.979,2.969,0.615,132,40,1.970,0.508,0.792
41,1.147,134.319,128,145,3.226,2.858,0.544,133,41,1.555,0.643,0.758
42,0.981,133.753,129,142,3.576,2.895,0.447,133,42,2.310,0.433,0.600
43,1.158,133.100,127,138,3.371,2.841,0.466,133,43,2.014,0.497,0.697
44,0.669,131.416,129,135,3.576,2.836,0.665,131,44,2.048,0.488,0.830
45,1.147,133.432,128,143,3.460,2.943,0.414,132,45,2.264,0.442,0.712
46,0.789,131.986,129,138,3.220,3.023,0.336,132,46,2.545,0.393,0.531
47,0.662,133.454,129,140,3.328,2.897,0.507,133,47,1.845,0.542,0.633
48,0.800,133.276,130,139,3.292,2.994,0.445,133,48,2.912,0.343,0.683
49,0.724,133.530,128,140,3.330,3.032,0.404,133,49,2.206,0.453,0.655
50,0.543,131.587,129,135,3.034,3.117,0.374,132,50,3.898,0.257,0.509
51,0.344,132.000,128,137,3.341,2.958,0.447,132,51,2.679,0.373,0.523
52,0.156,131.116,130,134,2.807,3.184,0.526,131,52,5.806,0.172,0.266
53,0.192,130.660,130,132,3.728,2.922,0.245,130,53,16.456,0.061,0.234
54,0.405,130.884,129,133,3.513,2.925,0.522,131,54,1.872,0.534,0.505
55,0.228,131.889,130,136,3.041,2.897,0.474,132,55,4.670,0.214,0.444
56,0.119,130.667,130,132,3.163,3.103,0.449,130,56,6.706,0.149,0.319
57,0.090,130.520,130,132,3.722,3.134,0.566,130,57,10.655,0.094,0.216
58,0.065,131.167,130,133,3.549,2.958,0.965,131,58,1.549,0.645,0.857
59,0.069,130.158,130,131,3.646,2.987,0.453,130,59,8.997,0.111,0.135
60,0.029,130.000,130,130,2.722,2.940,0.479,130,60,21.120,0.047,0.213
61,0.025,130.143,130,131,3.820,2.857,1.000,130,61,1.596,0.626,0.875
62,0.123,131.265,130,134,4.371,2.890,0.521,131,62,11.126,0.090,0.144
63,0.054,130.533,130,132,3.162,2.962,1.000,130,63,1.435,0.697,0.882
