 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,1044.066,21.868,0,66,24.390,17.607,0.273,22,1,1.279,0.782,0.868
2,1034.898,21.938,0,81,24.302,17.714,0.246,22,2,1.283,0.780,0.892
3,1020.254,22.106,0,91,24.311,17.684,0.231,22,3,1.290,0.775,0.861
4,1023.905,22.031,0,95,24.312,17.657,0.222,22,4,1.288,0.776,0.894
5,1021.186,22.065,0,93,24.185,17.594,0.269,22,5,1.285,0.778,0.874
6,1020.272,22.007,0,99,24.217,17.605,0.236,22,6,1.284,0.779,0.880
7,1022.545,21.921,0,98,24.234,17.590,0.249,22,7,1.279,0.782,0.869
8,1016.331,21.997,0,102,24.194,17.542,0.250,22,8,1.282,0.780,0.866
9,1016.447,22.010,0,102,24.201,17.515,0.253,22,9,1.281,0.781,0.876
10,1011.281,22.039,0,109,24.164,17.543,0.229,22,10,1.281,0.781,0.886
11,1007.464,21.961,0,94,24.161,17.482,0.222,22,11,1.278,0.783,0.859
12,1007.004,21.962,0,107,24.159,17.463,0.238,22,12,1.289,0.776,0.861
13,1006.610,21.988,0,95,24.194,17.470,0.245,22,13,1.280,0.781,0.880
14,1035.422,21.664,0,103,24.182,17.466,0.261,22,14,1.266,0.790,0.868
15,1028.492,21.743,0,99,24.175,17.443,0.265,22,15,1.269,0.788,0.874
16,1026.692,21.702,9,100,24.206,17.476,0.214,22,16,1.270,0.787,0.864
17,1023.518,21.763,0,97,24.177,17.457,0.241,22,17,1.275,0.784,0.867
18,1019.751,21.685,0,97,24.184,17.405,0.272,22,18,1.281,0.781,0.878
19,1018.558,21.655,9,94,24.251,17.472,0.243,22,19,1.278,0.783,0.863
20,1015.970,21.695,0,91,24.212,17.443,0.231,22,20,1.278,0.783,0.869
21,1006.730,21.706,0,101,24.247,17.395,0.216,21,21,1.284,0.779,0.858
22,1002.272,21.767,0,95,24.266,17.469,0.229,22,22,1.290,0.775,0.859
23,1004.152,21.614,0,90,24.333,17.406,0.273,21,23,1.282,0.780,0.882
24,995.856,21.716,0,94,24.321,17.377,0.230,21,24,1.289,0.776,0.883
25,991.012,21.712,0,90,24.339,17.427,0.244,21,25,1.301,0.769,0.872
