 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,272.868,69.224,21,197,10.780,14.955,0.757,63,1,1.885,0.531,0.988
2,273.950,71.831,20,193,10.837,14.936,0.761,65,2,1.878,0.532,0.989
3,273.842,71.877,20,189,10.892,14.927,0.760,65,3,1.875,0.533,0.988
4,273.997,71.953,20,196,10.918,14.918,0.760,65,4,1.874,0.534,0.988
5,274.127,71.971,20,191,10.930,14.873,0.763,65,5,1.872,0.534,0.988
6,274.363,71.748,20,194,10.939,14.826,0.761,65,6,1.875,0.533,0.988
7,274.460,71.917,20,189,10.957,14.847,0.761,65,7,1.871,0.535,0.988
8,274.348,71.875,20,193,10.972,14.841,0.758,65,8,1.874,0.534,0.987
9,274.232,71.902,20,189,10.965,14.827,0.762,65,9,1.875,0.533,0.988
10,274.033,71.952,20,190,10.965,14.848,0.758,66,10,1.876,0.533,0.987
11,274.218,71.847,20,187,10.973,14.857,0.760,65,11,1.875,0.533,0.987
12,274.330,71.930,20,193,10.971,14.842,0.760,65,12,1.872,0.534,0.987
13,274.754,71.936,20,193,10.967,14.833,0.757,65,13,1.875,0.533,0.988
14,274.135,71.829,20,187,10.973,14.833,0.756,65,14,1.877,0.533,0.987
15,274.287,71.729,20,192,10.991,14.828,0.762,65,15,1.878,0.532,0.988
16,274.402,71.940,20,195,10.983,14.844,0.762,65,16,1.875,0.533,0.986
17,274.674,71.845,20,191,10.986,14.823,0.761,65,17,1.875,0.533,0.987
18,274.764,71.702,20,196,10.996,14.796,0.758,65,18,1.874,0.534,0.987
19,274.735,71.947,20,200,10.994,14.818,0.755,65,19,1.872,0.534,0.987
20,274.435,71.863,20,193,10.994,14.826,0.761,65,20,1.869,0.535,0.988
21,273.769,71.843,20,192,11.017,14.850,0.763,65,21,1.872,0.534,0.988
22,273.711,71.958,20,203,11.008,14.861,0.762,65,22,1.878,0.532,0.988
23,273.393,71.941,20,195,11.014,14.858,0.759,65,23,1.880,0.532,0.987
24,273.281,71.964,20,193,11.014,14.875,0.757,65,24,1.875,0.533,0.988
25,273.147,72.046,20,188,11.011,14.848,0.757,65,25,1.879,0.532,0.986
26,273.277,71.904,20,182,11.006,14.858,0.754,65,26,1.879,0.532,0.987
27,273.454,71.900,20,197,11.003,14.856,0.763,65,27,1.877,0.533,0.986
28,273.852,71.917,20,186,11.007,14.838,0.758,65,28,1.880,0.532,0.985
29,273.914,72.044,20,192,11.015,14.844,0.760,65,29,1.872,0.534,0.987
30,273.925,71.985,20,187,11.009,14.836,0.759,65,30,1.878,0.533,0.986
31,274.330,71.903,20,191,11.013,14.875,0.761,65,31,1.875,0.533,0.987
32,273.729,72.226,20,195,11.015,14.863,0.757,65,32,1.871,0.534,0.987
33,273.585,72.515,20,191,11.013,14.844,0.761,66,33,1.876,0.533,0.988
34,273.422,72.292,20,192,11.000,14.828,0.760,65,34,1.872,0.534,0.988
35,273.599,72.031,20,188,11.000,14.814,0.759,65,35,1.871,0.534,0.986
36,273.755,72.088,20,191,10.988,14.797,0.759,65,36,1.868,0.535,0.986
37,274.091,72.165,20,189,10.999,14.812,0.758,65,37,1.869,0.535,0.987
38,273.972,72.392,20,186,10.991,14.785,0.763,66,38,1.865,0.536,0.986
39,273.965,72.374,20,192,10.994,14.807,0.755,65,39,1.866,0.536,0.985
40,273.957,72.459,20,193,10.989,14.816,0.763,66,40,1.868,0.535,0.988
41,274.196,72.342,20,197,10.985,14.809,0.760,65,41,1.865,0.536,0.988
42,273.686,72.315,20,191,10.986,14.830,0.757,65,42,1.865,0.536,0.987
43,273.762,72.080,20,194,10.970,14.833,0.759,65,43,1.863,0.537,0.987
44,273.733,72.425,20,197,10.978,14.811,0.762,65,44,1.867,0.536,0.988
45,273.823,72.509,20,194,10.976,14.821,0.761,66,45,1.872,0.534,0.987
46,273.603,72.229,20,192,10.971,14.821,0.759,65,46,1.867,0.536,0.987
47,274.084,72.198,20,198,10.971,14.818,0.759,65,47,1.866,0.536,0.988
48,273.425,72.178,20,194,10.977,14.817,0.762,65,48,1.874,0.534,0.987
49,273.100,72.259,20,197,10.970,14.812,0.758,66,49,1.872,0.534,0.987
50,272.770,72.314,20,203,10.976,14.780,0.764,66,50,1.874,0.533,0.987
51,272.589,72.233,20,200,10.962,14.784,0.758,65,51,1.877,0.533,0.987
52,272.564,72.180,20,187,10.964,14.795,0.758,65,52,1.875,0.533,0.988
53,272.698,72.258,20,192,10.966,14.809,0.757,65,53,1.873,0.534,0.987
54,272.680,72.166,20,190,10.975,14.833,0.763,65,54,1.873,0.534,0.988
55,272.390,72.374,20,191,10.990,14.852,0.757,65,55,1.877,0.533,0.987
56,271.960,71.970,20,189,11.003,14.853,0.760,65,56,1.874,0.533,0.987
57,271.786,72.137,20,193,11.008,14.845,0.762,65,57,1.873,0.534,0.987
58,272.137,72.318,20,192,11.017,14.839,0.757,65,58,1.874,0.534,0.987
59,272.213,72.283,20,196,11.017,14.852,0.759,65,59,1.874,0.533,0.987
60,272.061,72.201,20,192,11.032,14.899,0.763,65,60,1.873,0.534,0.988
61,271.898,72.139,20,192,11.035,14.902,0.760,65,61,1.871,0.534,0.988
62,271.341,72.902,20,191,11.049,14.910,0.758,66,62,1.873,0.534,0.988
63,270.487,73.383,21,194,11.029,14.875,0.764,66,63,1.876,0.533,0.987
64,270.357,73.397,21,191,11.051,14.897,0.758,66,64,1.871,0.535,0.988
65,270.440,73.097,21,196,11.043,14.873,0.759,66,65,1.872,0.534,0.987
66,270.407,73.387,21,194,11.043,14.887,0.758,66,66,1.870,0.535,0.988
67,270.302,73.442,21,191,11.047,14.893,0.757,66,67,1.874,0.534,0.988
68,270.762,73.375,21,197,11.068,14.876,0.763,67,68,1.870,0.535,0.988
69,270.769,73.214,21,197,11.076,14.900,0.758,66,69,1.869,0.535,0.987
70,271.283,73.035,20,195,11.077,14.943,0.761,66,70,1.870,0.535,0.988
71,270.219,73.423,21,193,11.094,14.948,0.766,66,71,1.873,0.534,0.989
72,270.418,73.543,21,186,11.109,14.953,0.763,67,72,1.880,0.532,0.990
73,270.867,73.482,21,194,11.136,14.956,0.759,67,73,1.872,0.534,0.989
74,270.823,73.554,21,190,11.133,14.991,0.764,67,74,1.865,0.536,0.989
75,270.975,73.384,21,196,11.131,14.961,0.765,66,75,1.864,0.536,0.989
76,270.917,73.500,21,198,11.140,15.013,0.759,66,76,1.866,0.536,0.989
77,270.964,73.843,21,198,11.144,15.027,0.760,67,77,1.872,0.534,0.989
78,271.120,73.639,21,199,11.147,15.028,0.766,66,78,1.871,0.534,0.989
79,270.993,74.005,21,199,11.145,14.994,0.764,67,79,1.872,0.534,0.988
80,271.381,73.828,21,193,11.144,15.002,0.762,67,80,1.871,0.535,0.988
81,271.518,73.823,21,197,11.135,14.978,0.764,67,81,1.865,0.536,0.988
82,271.464,73.935,21,192,11.140,14.967,0.765,67,82,1.868,0.535,0.988
83,271.739,73.764,21,201,11.103,14.968,0.760,67,83,1.866,0.536,0.987
84,271.627,73.806,21,203,11.103,14.967,0.766,67,84,1.855,0.539,0.988
85,271.113,73.904,21,197,11.101,14.968,0.766,67,85,1.861,0.537,0.987
86,271.551,73.898,21,194,11.104,14.966,0.765,67,86,1.864,0.537,0.987
87,271.279,73.678,21,198,11.097,14.982,0.763,67,87,1.866,0.536,0.987
88,270.903,73.977,21,204,11.098,14.988,0.762,67,88,1.865,0.536,0.988
89,271.243,73.827,21,199,11.123,14.993,0.760,67,89,1.868,0.535,0.988
90,271.750,73.967,21,192,11.119,14.993,0.757,67,90,1.866,0.536,0.986
