 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,241.762,49.292,16,132,17.340,9.171,0.760,46,1,1.715,0.583,0.962
2,242.301,50.083,16,131,17.403,9.153,0.758,47,2,1.709,0.585,0.960
3,241.740,50.305,16,134,17.437,9.159,0.756,47,3,1.720,0.581,0.960
4,242.536,50.297,16,137,17.453,9.163,0.755,47,4,1.721,0.581,0.958
5,243.924,50.208,16,136,17.461,9.186,0.762,47,5,1.717,0.582,0.960
6,244.932,50.143,16,129,17.469,9.188,0.758,47,6,1.719,0.582,0.961
7,245.670,50.286,16,128,17.484,9.217,0.757,47,7,1.722,0.581,0.961
8,245.294,50.108,16,121,17.520,9.212,0.758,47,8,1.727,0.579,0.960
9,245.308,50.240,16,127,17.510,9.220,0.760,47,9,1.729,0.578,0.961
10,245.952,50.293,16,126,17.542,9.229,0.763,47,10,1.720,0.581,0.959
11,245.872,50.268,16,124,17.550,9.250,0.758,47,11,1.718,0.582,0.961
12,246.057,50.366,16,123,17.539,9.253,0.757,47,12,1.718,0.582,0.961
13,245.988,50.321,16,118,17.549,9.274,0.760,47,13,1.723,0.581,0.960
14,246.284,50.367,16,119,17.564,9.277,0.757,47,14,1.724,0.580,0.959
15,246.461,50.367,16,120,17.543,9.258,0.755,48,15,1.725,0.580,0.957
16,246.523,50.247,16,117,17.568,9.278,0.755,47,16,1.722,0.581,0.959
17,246.917,50.554,16,120,17.565,9.292,0.757,48,17,1.719,0.582,0.958
18,246.552,50.501,16,123,17.559,9.299,0.751,48,18,1.720,0.581,0.957
19,246.794,50.590,16,118,17.555,9.304,0.751,48,19,1.718,0.582,0.957
20,246.787,50.381,16,121,17.580,9.315,0.759,48,20,1.718,0.582,0.959
21,247.954,50.386,16,118,17.585,9.319,0.759,48,21,1.711,0.584,0.958
22,248.157,50.499,16,115,17.587,9.284,0.760,48,22,1.712,0.584,0.958
23,248.146,50.662,16,118,17.577,9.323,0.758,48,23,1.715,0.583,0.958
24,248.287,50.448,16,113,17.580,9.307,0.758,48,24,1.717,0.583,0.959
25,248.110,50.528,16,118,17.607,9.322,0.751,48,25,1.714,0.583,0.955
26,247.864,50.594,16,124,17.620,9.318,0.753,48,26,1.716,0.583,0.955
27,248.645,50.506,16,114,17.613,9.321,0.752,48,27,1.714,0.583,0.955
28,248.598,50.675,16,114,17.618,9.336,0.755,48,28,1.710,0.585,0.955
29,249.176,50.653,16,120,17.608,9.340,0.760,48,29,1.710,0.585,0.957
30,249.231,50.597,16,114,17.604,9.347,0.757,48,30,1.711,0.584,0.955
31,250.257,50.705,16,115,17.587,9.344,0.757,48,31,1.706,0.586,0.957
32,250.442,50.833,16,119,17.575,9.356,0.761,49,32,1.708,0.585,0.959
33,250.105,50.676,16,115,17.598,9.346,0.761,48,33,1.709,0.585,0.957
34,250.257,50.724,16,115,17.607,9.343,0.761,49,34,1.709,0.585,0.958
35,250.160,50.952,16,114,17.611,9.348,0.758,49,35,1.708,0.585,0.957
36,250.521,51.058,16,113,17.612,9.353,0.759,49,36,1.714,0.583,0.956
37,251.316,51.025,16,112,17.620,9.364,0.757,49,37,1.709,0.585,0.957
38,251.757,51.014,16,113,17.609,9.365,0.759,49,38,1.710,0.585,0.958
39,252.036,50.966,16,113,17.598,9.374,0.760,49,39,1.710,0.585,0.960
40,252.130,51.192,16,112,17.601,9.363,0.765,49,40,1.709,0.585,0.960
41,252.708,51.203,16,113,17.619,9.382,0.764,49,41,1.703,0.587,0.960
42,253.446,51.317,16,115,17.613,9.397,0.764,49,42,1.699,0.589,0.961
43,253.287,51.378,16,113,17.601,9.389,0.768,49,43,1.706,0.586,0.960
44,253.778,51.284,16,111,17.632,9.418,0.762,49,44,1.702,0.588,0.959
45,253.952,51.496,16,114,17.611,9.421,0.767,49,45,1.701,0.588,0.961
46,253.583,51.589,16,114,17.627,9.419,0.766,49,46,1.703,0.587,0.959
47,253.829,51.498,16,112,17.632,9.439,0.763,49,47,1.705,0.587,0.957
48,253.955,51.685,16,114,17.644,9.471,0.763,50,48,1.702,0.588,0.957
49,253.937,51.498,16,111,17.660,9.480,0.759,49,49,1.697,0.589,0.955
50,254.104,51.859,16,111,17.635,9.481,0.761,50,50,1.696,0.590,0.956
