 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,446.783,48.434,11,81,13.685,10.128,0.733,48,1,1.478,0.677,0.982
2,446.801,48.181,11,76,13.657,10.134,0.732,47,2,1.478,0.677,0.982
3,446.761,48.271,11,80,13.646,10.126,0.737,47,3,1.478,0.676,0.983
4,446.685,48.391,11,81,13.621,10.084,0.735,47,4,1.479,0.676,0.983
5,446.602,48.388,11,81,13.603,10.085,0.740,47,5,1.479,0.676,0.984
6,446.417,48.630,11,86,13.579,10.067,0.729,48,6,1.481,0.675,0.983
7,446.410,48.718,11,81,13.540,10.047,0.727,48,7,1.481,0.675,0.982
8,446.193,48.671,11,81,13.499,10.014,0.728,48,8,1.482,0.675,0.982
9,445.903,48.800,11,86,13.492,9.987,0.726,48,9,1.484,0.674,0.982
10,445.769,48.670,11,84,13.500,9.965,0.730,48,10,1.485,0.673,0.983
11,445.491,48.726,11,88,13.472,9.946,0.731,48,11,1.487,0.672,0.983
12,445.454,48.724,11,91,13.466,9.942,0.728,48,12,1.487,0.672,0.982
13,445.241,48.773,11,91,13.430,9.922,0.723,47,13,1.489,0.672,0.982
14,444.463,48.649,12,92,13.440,9.942,0.725,47,14,1.494,0.669,0.982
15,444.209,48.577,12,89,13.457,9.935,0.722,47,15,1.495,0.669,0.982
16,444.988,48.280,11,85,13.485,9.920,0.718,47,16,1.490,0.671,0.982
17,445.002,48.118,11,94,13.507,9.920,0.728,47,17,1.490,0.671,0.982
18,445.064,48.122,11,101,13.510,9.925,0.731,47,18,1.489,0.671,0.982
19,445.169,47.839,11,99,13.519,9.942,0.729,47,19,1.489,0.672,0.982
20,446.062,47.670,11,96,13.549,9.910,0.726,46,20,1.481,0.675,0.981
21,446.240,47.608,11,101,13.593,9.914,0.713,46,21,1.480,0.676,0.979
22,446.120,47.652,11,101,13.598,9.912,0.716,46,22,1.480,0.675,0.979
23,446.377,47.651,11,101,13.610,9.916,0.725,47,23,1.478,0.676,0.979
24,446.584,47.617,11,105,13.627,9.912,0.729,46,24,1.477,0.677,0.980
25,446.439,47.497,11,101,13.630,9.898,0.730,46,25,1.478,0.677,0.980
26,446.366,47.609,11,107,13.640,9.910,0.728,46,26,1.479,0.676,0.980
27,446.479,47.537,11,108,13.643,9.899,0.725,46,27,1.478,0.676,0.980
28,446.453,47.501,11,105,13.663,9.887,0.723,46,28,1.478,0.677,0.979
29,446.518,47.404,11,105,13.674,9.894,0.724,46,29,1.478,0.677,0.979
30,446.280,47.438,11,108,13.666,9.910,0.726,46,30,1.479,0.676,0.979
31,446.298,47.315,11,105,13.717,9.953,0.725,46,31,1.479,0.676,0.980
32,446.023,47.290,11,108,13.726,9.981,0.726,46,32,1.482,0.675,0.980
33,445.393,47.226,11,106,13.741,10.014,0.731,46,33,1.487,0.673,0.982
34,445.317,46.895,11,105,13.721,10.035,0.731,46,34,1.487,0.672,0.982
35,445.440,46.709,11,107,13.736,10.082,0.729,46,35,1.487,0.673,0.982
36,444.998,46.678,0,114,13.728,10.132,0.719,45,36,1.490,0.671,0.981
37,445.458,46.311,11,109,13.713,10.143,0.715,45,37,1.487,0.673,0.982
38,445.530,46.133,11,109,13.736,10.186,0.728,45,38,1.486,0.673,0.981
39,446.562,45.895,10,106,13.696,10.163,0.731,45,39,1.479,0.676,0.981
40,446.812,45.952,10,112,13.672,10.171,0.730,45,40,1.477,0.677,0.980
41,446.942,45.900,10,112,13.649,10.166,0.730,45,41,1.476,0.678,0.980
42,446.790,46.096,10,109,13.634,10.136,0.732,45,42,1.477,0.677,0.980
43,446.837,46.074,10,106,13.611,10.117,0.730,45,43,1.477,0.677,0.980
44,446.761,46.096,10,107,13.612,10.104,0.730,45,44,1.477,0.677,0.981
45,446.710,45.978,10,115,13.624,10.104,0.734,45,45,1.477,0.677,0.981
46,446.783,45.918,10,112,13.610,10.098,0.730,45,46,1.477,0.677,0.981
47,446.649,45.907,10,104,13.625,10.088,0.735,45,47,1.478,0.677,0.982
48,446.537,45.871,10,111,13.618,10.102,0.729,45,48,1.478,0.676,0.981
49,446.584,45.827,10,107,13.592,10.089,0.732,45,49,1.478,0.677,0.981
50,446.298,45.716,10,109,13.538,10.096,0.735,45,50,1.480,0.676,0.982
51,446.276,45.632,10,108,13.521,10.106,0.730,45,51,1.480,0.675,0.981
52,446.207,45.630,10,105,13.491,10.124,0.730,45,52,1.481,0.675,0.981
53,446.254,45.399,10,106,13.459,10.149,0.729,45,53,1.481,0.675,0.981
54,446.356,45.225,10,107,13.431,10.167,0.734,45,54,1.480,0.675,0.982
55,446.334,45.043,10,111,13.421,10.183,0.733,44,55,1.480,0.675,0.981
56,446.337,44.901,10,110,13.413,10.193,0.734,44,56,1.481,0.675,0.982
57,446.258,44.876,10,106,13.407,10.203,0.735,44,57,1.481,0.675,0.982
58,445.838,45.069,10,106,13.400,10.198,0.739,45,58,1.484,0.674,0.983
59,445.896,44.882,10,109,13.378,10.187,0.734,44,59,1.484,0.674,0.982
60,445.856,44.984,10,101,13.380,10.196,0.734,45,60,1.484,0.674,0.982
61,445.751,45.021,10,101,13.367,10.172,0.726,44,61,1.485,0.673,0.982
62,444.926,45.181,11,103,13.358,10.183,0.724,45,62,1.490,0.671,0.981
63,445.248,45.210,0,102,13.347,10.168,0.718,45,63,1.488,0.672,0.982
64,446.446,45.199,10,100,13.347,10.161,0.733,45,64,1.480,0.676,0.982
65,446.906,45.489,10,105,13.396,10.127,0.730,45,65,1.476,0.678,0.980
66,446.920,45.461,10,92,13.397,10.136,0.730,45,66,1.476,0.678,0.980
67,446.804,45.514,10,98,13.409,10.159,0.728,45,67,1.476,0.677,0.980
68,446.801,45.386,10,95,13.413,10.174,0.728,45,68,1.477,0.677,0.980
69,446.775,45.321,10,91,13.422,10.178,0.730,45,69,1.476,0.677,0.979
70,446.743,45.107,10,93,13.431,10.189,0.729,45,70,1.477,0.677,0.980
71,446.580,44.787,10,96,13.451,10.215,0.729,45,71,1.478,0.676,0.980
72,446.670,44.862,10,91,13.434,10.229,0.730,45,72,1.477,0.677,0.981
73,446.902,44.831,10,93,13.486,10.257,0.730,45,73,1.476,0.677,0.981
74,446.728,45.051,10,96,13.462,10.209,0.735,45,74,1.477,0.677,0.982
75,446.555,45.036,10,87,13.464,10.198,0.732,45,75,1.479,0.676,0.982
76,446.218,44.933,10,91,13.417,10.169,0.731,45,76,1.481,0.675,0.982
77,445.972,45.035,10,90,13.384,10.156,0.726,45,77,1.483,0.674,0.981
78,446.768,44.885,10,91,13.407,10.160,0.732,45,78,1.476,0.677,0.981
79,446.873,44.950,10,92,13.436,10.167,0.730,45,79,1.475,0.678,0.980
80,446.790,44.761,10,88,13.466,10.146,0.726,45,80,1.476,0.678,0.980
81,446.768,44.770,10,84,13.476,10.147,0.729,45,81,1.476,0.677,0.980
82,446.689,44.911,10,87,13.475,10.154,0.729,45,82,1.477,0.677,0.981
83,446.370,44.729,10,90,13.513,10.199,0.730,45,83,1.479,0.676,0.981
84,446.008,44.632,10,87,13.531,10.208,0.731,45,84,1.481,0.675,0.982
85,445.896,44.661,10,93,13.457,10.196,0.730,45,85,1.483,0.674,0.982
86,445.653,44.365,10,85,13.443,10.213,0.733,45,86,1.485,0.674,0.982
87,446.193,44.393,10,86,13.450,10.231,0.730,45,87,1.480,0.676,0.980
88,446.518,44.306,10,75,13.476,10.199,0.726,45,88,1.477,0.677,0.980
89,446.377,44.203,10,83,13.514,10.243,0.725,45,89,1.478,0.677,0.980
90,446.352,44.110,10,87,13.513,10.251,0.727,44,90,1.479,0.676,0.980
91,446.117,44.077,10,87,13.493,10.269,0.726,44,91,1.480,0.676,0.980
92,445.918,44.260,10,86,13.496,10.274,0.718,45,92,1.482,0.675,0.980
93,446.012,44.297,0,78,13.489,10.264,0.731,45,93,1.481,0.675,0.981
94,445.957,44.479,10,84,13.476,10.234,0.729,45,94,1.482,0.675,0.981
95,446.312,44.480,10,81,13.469,10.225,0.723,45,95,1.479,0.676,0.979
96,446.316,44.577,10,83,13.499,10.202,0.724,45,96,1.479,0.676,0.980
97,446.160,44.367,10,79,13.473,10.178,0.729,45,97,1.479,0.676,0.979
98,446.033,44.464,10,80,13.482,10.195,0.731,45,98,1.481,0.675,0.980
99,445.943,44.457,10,77,13.480,10.140,0.728,45,99,1.481,0.675,0.980
100,445.954,44.595,10,78,13.527,10.167,0.717,45,100,1.481,0.675,0.981
101,445.585,44.486,10,77,13.556,10.185,0.725,45,101,1.484,0.674,0.980
102,445.668,44.349,10,79,13.533,10.196,0.725,45,102,1.483,0.674,0.981
103,445.114,44.448,10,75,13.516,10.221,0.723,45,103,1.488,0.672,0.981
104,444.148,44.445,0,77,13.536,10.263,0.713,45,104,1.494,0.669,0.981
105,445.436,44.221,10,74,13.480,10.234,0.730,45,105,1.485,0.673,0.982
106,444.358,44.393,0,78,13.442,10.195,0.708,45,106,1.492,0.670,0.980
107,445.603,44.300,10,79,13.416,10.214,0.732,45,107,1.484,0.674,0.981
108,446.218,45.440,10,80,13.421,10.025,0.732,45,108,1.479,0.676,0.981
109,445.889,45.070,10,76,13.381,10.102,0.731,45,109,1.482,0.675,0.981
110,445.918,44.948,10,73,13.362,10.096,0.731,45,110,1.482,0.675,0.982
111,445.462,44.967,10,78,13.387,10.102,0.727,45,111,1.485,0.673,0.981
112,444.528,45.063,11,70,13.377,10.116,0.692,46,112,1.491,0.671,0.981
113,444.007,45.228,11,74,13.400,10.163,0.686,46,113,1.495,0.669,0.980
114,444.792,45.209,0,73,13.409,10.196,0.701,46,114,1.489,0.672,0.978
115,444.995,45.304,11,76,13.428,10.179,0.712,46,115,1.487,0.672,0.979
116,445.972,45.123,10,73,13.437,10.161,0.727,46,116,1.481,0.675,0.980
117,445.947,45.026,10,72,13.464,10.188,0.724,46,117,1.482,0.675,0.980
118,445.816,45.090,10,73,13.428,10.170,0.728,46,118,1.483,0.675,0.982
119,445.708,44.866,10,78,13.419,10.202,0.724,46,119,1.484,0.674,0.981
120,445.693,44.640,10,73,13.376,10.197,0.725,46,120,1.484,0.674,0.981
