 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,1.894,62.338,49,91,4.255,4.157,0.749,60,1,1.245,0.803,0.890
2,2.964,63.970,49,95,4.252,4.158,0.700,61,2,1.125,0.889,0.867
3,3.955,63.252,49,93,4.370,4.142,0.657,61,3,1.037,0.965,0.855
4,4.479,64.241,49,90,4.349,4.133,0.793,62,4,1.027,0.974,0.909
5,5.141,64.897,50,105,4.380,4.118,0.745,63,5,1.173,0.853,0.916
6,5.332,65.847,49,106,4.317,4.103,0.759,63,6,1.143,0.875,0.905
7,5.549,66.539,48,98,4.348,4.025,0.640,64,7,1.017,0.983,0.867
8,5.394,64.754,49,89,4.297,3.980,0.650,63,8,1.055,0.948,0.873
9,5.961,64.588,49,92,4.306,4.006,0.754,63,9,1.138,0.878,0.927
10,5.911,63.731,49,92,4.336,3.997,0.600,62,10,1.079,0.927,0.820
11,6.073,65.242,48,100,4.285,3.984,0.723,63,11,1.155,0.866,0.900
12,6.500,64.917,49,96,4.320,4.006,0.728,61,12,1.193,0.838,0.909
13,6.615,62.292,48,92,4.310,4.015,0.503,60,13,1.084,0.922,0.835
14,7.046,63.005,49,93,4.337,3.955,0.543,60,14,1.056,0.947,0.832
15,6.428,62.956,49,89,4.301,3.933,0.650,61,15,1.049,0.953,0.887
16,6.424,63.576,47,89,4.243,4.060,0.563,61,16,1.081,0.925,0.828
17,6.594,63.115,49,90,4.332,4.083,0.542,61,17,1.057,0.946,0.845
18,6.803,62.054,48,85,4.367,3.971,0.631,61,18,1.098,0.910,0.863
19,6.944,62.839,49,88,4.342,4.065,0.505,62,19,1.202,0.832,0.853
20,7.346,62.754,49,90,4.277,4.011,0.571,60,20,1.073,0.932,0.851
21,7.183,62.809,48,90,4.283,4.021,0.693,60,21,1.054,0.949,0.904
22,7.082,63.148,49,90,4.270,3.975,0.667,61,22,1.061,0.943,0.874
23,6.970,62.253,49,86,4.254,4.018,0.592,60,23,1.171,0.854,0.887
24,7.136,62.821,49,87,4.273,3.962,0.616,61,24,1.081,0.925,0.870
25,7.584,62.385,49,83,4.272,3.949,0.689,61,25,1.079,0.927,0.885
26,7.537,62.117,49,86,4.230,3.944,0.649,61,26,1.036,0.965,0.875
27,7.725,61.636,48,92,4.291,3.984,0.577,59,27,1.045,0.957,0.866
28,7.190,61.614,48,78,4.237,3.997,0.658,61,28,1.083,0.924,0.889
29,7.385,61.825,47,84,4.334,4.019,0.594,61,29,1.022,0.978,0.836
30,6.948,61.973,49,82,4.228,4.029,0.541,60,30,1.070,0.935,0.824
31,7.454,62.116,49,84,4.246,4.053,0.621,61,31,1.117,0.895,0.841
32,7.357,61.492,48,89,4.222,4.101,0.576,60,32,1.084,0.922,0.845
33,7.772,60.968,49,78,4.264,4.039,0.515,60,33,1.048,0.954,0.847
34,7.682,61.596,48,84,4.205,4.122,0.627,60,34,1.081,0.925,0.861
35,7.939,61.393,46,90,4.249,4.085,0.711,60,35,1.030,0.971,0.900
36,7.664,61.945,48,81,4.148,4.149,0.680,62,36,1.129,0.885,0.891
37,7.834,61.861,48,85,4.182,4.134,0.565,61,37,1.011,0.989,0.823
