 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.127,119.029,114,125,2.930,3.182,1.000,119,1,1.129,0.885,0.921
2,0.307,119.671,114,128,2.875,3.159,0.822,119,2,1.012,0.988,0.876
3,0.455,121.119,114,133,2.947,3.099,0.881,120,3,1.119,0.894,0.916
4,0.376,120.692,114,131,2.968,3.023,0.876,120,4,1.279,0.782,0.912
5,0.448,121.145,113,132,3.025,3.025,0.944,120,5,1.061,0.942,0.943
6,0.434,120.758,114,134,2.981,3.064,0.821,120,6,1.570,0.637,0.886
7,0.481,119.271,112,130,2.945,2.967,0.724,118,7,1.173,0.853,0.829
8,0.311,118.291,114,124,2.947,2.921,0.860,118,8,1.281,0.781,0.873
9,0.380,118.200,114,125,3.030,2.930,0.900,118,9,1.270,0.788,0.901
10,0.347,117.865,114,122,3.033,2.902,0.871,118,10,1.133,0.883,0.889
11,0.181,117.080,114,121,3.050,2.823,0.962,117,11,1.092,0.916,0.901
12,0.557,116.370,113,120,3.057,2.839,0.838,116,12,1.155,0.866,0.901
13,0.268,116.257,114,119,2.878,2.816,0.900,116,13,1.144,0.874,0.919
14,0.282,117.051,114,122,3.004,2.841,0.846,117,14,1.269,0.788,0.872
15,0.210,115.724,114,118,3.031,2.709,0.821,116,15,1.519,0.658,0.853
16,0.152,114.786,113,117,3.004,2.661,0.604,115,16,2.437,0.410,0.778
17,0.246,117.824,114,124,3.031,2.691,0.858,117,17,1.378,0.725,0.925
18,0.148,114.927,114,117,3.067,2.651,0.789,115,18,1.688,0.592,0.820
19,0.192,114.698,113,117,3.171,2.656,0.645,114,19,1.576,0.635,0.757
20,0.051,114.000,114,114,3.127,2.826,1.000,114,20,1.319,0.758,0.933
21,0.130,115.556,114,118,3.193,2.594,0.923,116,21,1.529,0.654,0.878
22,0.177,115.429,114,117,2.993,2.898,0.831,115,22,1.882,0.531,0.875
23,0.116,114.188,112,116,3.218,2.642,0.539,114,23,3.511,0.285,0.810
24,0.127,116.257,114,120,3.133,2.779,0.897,116,24,1.457,0.686,0.875
25,0.177,115.939,114,119,3.167,2.447,0.901,116,25,1.152,0.868,0.899
