 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.380,22.476,20,26,4.142,3.869,0.884,22,1,1.508,0.663,0.909
2,0.936,24.259,20,32,4.198,3.656,0.738,23,2,1.080,0.926,0.844
3,1.370,24.433,19,35,4.111,3.596,0.727,24,3,1.287,0.777,0.869
4,1.254,25.159,19,38,4.089,3.671,0.585,24,4,1.430,0.699,0.792
5,1.674,23.121,20,32,4.142,3.716,0.684,22,5,1.179,0.848,0.849
6,1.529,23.818,19,31,4.059,3.746,0.787,23,6,1.182,0.846,0.911
7,1.656,23.448,20,31,4.242,3.790,0.777,22,7,1.290,0.775,0.898
8,1.894,22.496,19,30,4.281,3.816,0.492,22,8,1.339,0.747,0.756
9,1.887,22.676,19,31,4.271,3.910,0.394,22,9,1.344,0.744,0.711
10,1.714,21.852,19,27,4.287,3.929,0.512,21,10,1.127,0.887,0.757
11,1.688,22.456,19,28,4.231,3.971,0.509,22,11,1.768,0.566,0.714
12,1.934,21.948,19,27,4.485,3.852,0.362,22,12,1.518,0.659,0.721
13,1.771,23.276,19,30,4.473,4.085,0.530,23,13,1.349,0.741,0.744
14,1.815,21.651,19,26,4.417,4.093,0.302,21,14,1.552,0.644,0.575
15,1.789,21.774,19,26,4.523,4.116,0.275,21,15,1.780,0.562,0.523
16,1.945,21.610,19,25,4.678,4.398,0.337,21,16,1.352,0.739,0.511
17,1.883,21.322,19,26,4.658,4.309,0.274,21,17,1.286,0.777,0.615
18,1.887,21.793,19,26,4.746,4.319,0.549,22,18,1.043,0.959,0.696
19,1.562,20.900,19,24,4.666,4.343,0.167,21,19,1.104,0.906,0.413
20,1.189,20.842,19,25,4.889,4.325,0.162,21,20,1.339,0.747,0.419
21,1.536,20.607,19,23,4.945,4.346,0.230,20,21,1.397,0.716,0.457
22,2.050,21.753,19,26,4.665,4.472,0.203,22,22,1.052,0.951,0.507
23,1.948,21.095,19,25,4.883,4.570,0.134,21,23,1.547,0.647,0.444
24,1.761,20.791,19,26,5.011,4.681,0.143,20,24,1.393,0.718,0.276
25,1.876,21.559,19,25,4.993,4.655,0.257,21,25,1.395,0.717,0.544
26,2.111,21.094,19,27,5.161,4.685,0.108,21,26,1.512,0.662,0.463
27,1.808,21.216,19,27,5.313,4.893,0.194,21,27,1.250,0.800,0.518
28,2.563,20.927,15,24,5.166,4.987,0.338,21,28,1.098,0.911,0.670
29,2.404,21.296,19,27,5.199,4.987,0.221,21,29,1.218,0.821,0.616
30,1.985,21.474,19,27,5.431,5.081,0.148,21,30,1.078,0.927,0.451
31,1.869,21.234,19,26,5.605,4.937,0.171,21,31,1.843,0.543,0.458
32,2.252,21.501,19,26,5.418,5.155,0.219,21,32,1.497,0.668,0.548
33,2.111,21.084,19,27,5.615,5.019,0.230,21,33,1.086,0.921,0.456
34,2.288,21.349,19,26,5.507,5.175,0.278,21,34,1.296,0.772,0.561
35,1.627,20.836,19,24,5.701,5.323,0.123,21,35,1.319,0.758,0.307
36,2.158,21.325,18,26,5.591,5.368,0.282,21,36,1.407,0.711,0.503
37,2.151,20.938,18,25,5.637,5.026,0.268,21,37,1.275,0.784,0.436
38,2.126,21.209,19,25,5.447,5.324,0.130,21,38,1.497,0.668,0.423
39,1.710,20.765,19,24,5.767,5.251,0.104,20,39,1.509,0.663,0.262
40,1.562,20.889,19,27,6.008,5.100,0.157,20,40,1.671,0.599,0.356
41,2.722,21.155,18,25,5.829,5.324,0.187,21,41,1.263,0.792,0.431
42,2.136,21.516,19,27,5.952,5.402,0.133,21,42,1.103,0.907,0.440
43,2.549,21.614,19,29,5.826,5.371,0.200,21,43,1.664,0.601,0.626
44,2.737,20.951,16,24,5.887,5.382,0.311,21,44,1.287,0.777,0.568
45,2.794,21.488,19,27,5.736,5.394,0.154,21,45,1.507,0.663,0.495
46,2.925,21.487,18,27,5.967,5.483,0.200,21,46,1.195,0.837,0.546
47,2.881,21.817,17,30,6.096,5.475,0.336,22,47,1.202,0.832,0.627
48,2.896,21.024,19,25,5.898,5.405,0.124,21,48,1.213,0.824,0.454
49,2.925,21.042,18,26,5.914,5.449,0.213,21,49,1.280,0.781,0.541
50,3.297,21.541,19,26,5.765,5.444,0.207,21,50,1.314,0.761,0.361
51,3.066,21.416,19,26,5.936,5.618,0.142,21,51,1.241,0.806,0.478
52,3.886,21.366,19,26,6.028,5.428,0.237,21,52,1.583,0.632,0.650
