 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,588.156,55.282,28,84,21.168,18.121,0.615,55,1,1.849,0.541,0.943
2,581.295,55.635,28,87,21.217,18.178,0.600,55,2,1.854,0.539,0.943
3,582.736,55.536,29,86,21.195,18.165,0.588,55,3,1.852,0.540,0.944
4,581.732,55.612,28,86,21.217,18.193,0.615,55,4,1.847,0.542,0.943
5,582.609,55.556,25,85,21.271,18.238,0.615,55,5,1.847,0.541,0.942
6,580.862,55.674,29,85,21.269,18.239,0.588,55,6,1.849,0.541,0.944
7,581.075,55.747,27,86,21.280,18.251,0.593,55,7,1.850,0.541,0.942
8,583.155,55.708,28,83,21.265,18.231,0.602,55,8,1.845,0.542,0.944
9,584.047,55.513,28,90,21.286,18.233,0.609,55,9,1.839,0.544,0.947
10,583.552,55.559,29,89,21.311,18.216,0.587,55,10,1.840,0.543,0.945
11,585.563,55.429,28,100,21.317,18.214,0.594,55,11,1.838,0.544,0.946
12,584.913,55.437,29,91,21.328,18.214,0.628,55,12,1.840,0.544,0.953
13,585.820,55.389,30,98,21.325,18.213,0.626,55,13,1.835,0.545,0.951
14,585.405,55.389,30,95,21.373,18.217,0.632,55,14,1.831,0.546,0.948
15,586.022,55.367,28,100,21.363,18.200,0.618,55,15,1.833,0.546,0.950
16,585.755,55.255,28,103,21.339,18.201,0.619,55,16,1.829,0.547,0.948
17,586.358,55.327,29,101,21.346,18.182,0.612,55,17,1.828,0.547,0.943
18,587.683,54.932,30,95,21.348,18.178,0.591,55,18,1.818,0.550,0.943
19,588.236,55.068,28,102,21.368,18.177,0.610,55,19,1.816,0.551,0.947
20,586.972,55.001,31,96,21.342,18.181,0.585,55,20,1.823,0.549,0.944
21,586.304,54.873,29,104,21.335,18.200,0.584,54,21,1.825,0.548,0.939
22,585.498,54.769,28,105,21.363,18.201,0.592,54,22,1.820,0.550,0.947
23,584.567,54.827,27,109,21.339,18.239,0.597,54,23,1.829,0.547,0.943
24,585.748,54.602,0,114,21.310,18.211,0.592,54,24,1.832,0.546,0.943
25,585.267,54.437,26,108,21.301,18.221,0.596,54,25,1.835,0.545,0.939
26,584.000,54.363,30,102,21.307,18.220,0.583,54,26,1.835,0.545,0.938
27,583.960,54.269,28,104,21.337,18.253,0.586,54,27,1.836,0.545,0.941
28,584.552,54.188,29,113,21.329,18.227,0.594,53,28,1.838,0.544,0.938
29,583.686,54.222,29,110,21.347,18.232,0.615,54,29,1.834,0.545,0.941
30,582.638,54.202,30,104,21.332,18.218,0.575,54,30,1.839,0.544,0.940
31,582.122,54.254,27,105,21.359,18.211,0.585,54,31,1.832,0.546,0.940
32,582.259,54.031,29,110,21.380,18.218,0.580,53,32,1.832,0.546,0.938
33,582.804,54.124,29,111,21.380,18.226,0.580,53,33,1.829,0.547,0.938
34,582.678,54.008,31,107,21.375,18.214,0.561,53,34,1.829,0.547,0.936
35,583.317,54.014,28,107,21.362,18.213,0.572,53,35,1.827,0.547,0.930
36,583.332,53.923,27,108,21.364,18.211,0.530,53,36,1.826,0.548,0.934
37,581.638,53.953,30,103,21.375,18.231,0.588,53,37,1.832,0.546,0.945
38,581.490,53.995,29,106,21.376,18.226,0.526,53,38,1.831,0.546,0.937
39,582.386,53.780,0,101,21.392,18.257,0.582,53,39,1.835,0.545,0.943
40,581.338,53.892,30,101,21.371,18.251,0.557,53,40,1.837,0.544,0.943
41,582.848,53.848,30,107,21.405,18.273,0.540,53,41,1.829,0.547,0.938
42,583.606,53.601,28,109,21.392,18.253,0.574,53,42,1.827,0.547,0.940
43,582.234,53.677,28,102,21.441,18.296,0.599,53,43,1.828,0.547,0.946
44,582.064,53.573,29,116,21.422,18.284,0.576,53,44,1.825,0.548,0.944
45,581.418,53.744,26,104,21.422,18.291,0.560,53,45,1.827,0.547,0.941
46,581.703,53.662,27,108,21.420,18.304,0.576,53,46,1.834,0.545,0.942
47,582.671,53.454,26,102,21.415,18.296,0.533,53,47,1.830,0.546,0.934
48,580.132,53.479,30,104,21.454,18.330,0.533,53,48,1.831,0.546,0.938
49,581.197,53.425,25,104,21.457,18.301,0.510,53,49,1.828,0.547,0.925
