 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,745.429,27.217,0,55,13.403,17.869,0.499,27,1,1.332,0.751,0.943
2,741.224,27.438,11,70,13.252,17.668,0.487,27,2,1.332,0.751,0.947
3,743.296,27.453,9,84,13.265,17.650,0.512,27,3,1.335,0.749,0.945
4,754.134,27.257,0,82,13.317,17.657,0.497,27,4,1.324,0.755,0.947
5,757.452,27.246,10,91,13.321,17.697,0.511,27,5,1.331,0.751,0.947
6,757.102,27.362,10,102,13.370,17.714,0.496,27,6,1.323,0.756,0.944
7,756.201,27.371,0,91,13.370,17.684,0.550,27,7,1.322,0.757,0.948
8,757.572,27.310,9,95,13.399,17.664,0.536,27,8,1.318,0.759,0.945
9,755.348,27.355,8,86,13.396,17.660,0.513,27,9,1.321,0.757,0.941
10,756.874,27.312,10,92,13.418,17.663,0.513,27,10,1.317,0.759,0.943
11,753.942,27.383,10,97,13.397,17.645,0.555,27,11,1.313,0.762,0.947
12,752.069,27.340,10,88,13.411,17.606,0.559,26,12,1.309,0.764,0.945
13,754.864,27.382,10,87,13.418,17.613,0.550,26,13,1.310,0.763,0.951
14,752.586,27.360,9,87,13.410,17.587,0.550,26,14,1.311,0.763,0.946
15,751.195,27.424,10,82,13.417,17.564,0.527,27,15,1.311,0.763,0.942
16,752.189,27.338,9,80,13.413,17.559,0.502,26,16,1.312,0.762,0.945
17,749.821,27.336,10,87,13.400,17.536,0.506,26,17,1.310,0.763,0.942
18,749.109,27.358,0,80,13.401,17.499,0.521,26,18,1.304,0.767,0.946
19,748.154,27.369,0,83,13.446,17.510,0.525,26,19,1.304,0.767,0.945
20,746.542,27.393,0,88,13.427,17.450,0.525,26,20,1.302,0.768,0.945
21,758.045,27.217,9,83,13.464,17.487,0.560,26,21,1.303,0.767,0.946
22,755.106,27.235,0,80,13.442,17.437,0.512,26,22,1.303,0.767,0.940
23,745.490,27.402,11,77,13.420,17.430,0.488,26,23,1.300,0.769,0.939
24,744.500,27.371,10,90,13.413,17.385,0.535,26,24,1.303,0.767,0.946
25,755.128,27.172,0,80,13.425,17.403,0.532,26,25,1.299,0.770,0.945
26,754.777,27.138,8,80,13.453,17.398,0.536,26,26,1.303,0.767,0.948
27,752.807,27.226,9,79,13.459,17.388,0.475,26,27,1.295,0.772,0.943
28,754.564,27.175,9,82,13.458,17.393,0.519,26,28,1.294,0.773,0.948
29,754.669,27.135,8,81,13.468,17.366,0.497,26,29,1.297,0.771,0.943
30,750.078,27.241,9,84,13.463,17.334,0.527,26,30,1.295,0.772,0.942
31,751.195,27.239,9,80,13.439,17.336,0.526,26,31,1.290,0.775,0.945
32,738.307,27.384,10,88,13.393,17.263,0.535,26,32,1.289,0.776,0.942
33,751.108,27.149,0,81,13.452,17.308,0.537,26,33,1.295,0.772,0.945
34,748.599,27.204,9,83,13.454,17.280,0.503,26,34,1.290,0.775,0.943
35,738.199,27.410,0,82,13.417,17.229,0.535,26,35,1.289,0.776,0.950
36,748.212,27.237,0,85,13.473,17.262,0.489,26,36,1.288,0.776,0.944
37,748.321,27.270,8,78,13.454,17.209,0.553,26,37,1.282,0.780,0.944
38,747.804,27.160,0,81,13.459,17.196,0.530,26,38,1.286,0.777,0.950
39,733.951,27.457,10,82,13.422,17.152,0.497,26,39,1.283,0.779,0.946
40,746.105,27.200,10,79,13.467,17.167,0.503,26,40,1.280,0.781,0.948
41,733.918,27.348,10,80,13.449,17.132,0.507,26,41,1.284,0.779,0.950
42,742.446,27.156,9,82,13.458,17.166,0.520,25,42,1.278,0.782,0.947
43,742.457,27.150,10,80,13.456,17.121,0.503,25,43,1.279,0.782,0.947
44,729.215,27.441,9,87,13.454,17.080,0.486,26,44,1.280,0.781,0.949
45,731.525,27.444,0,81,13.452,17.072,0.515,26,45,1.278,0.782,0.947
46,742.804,27.285,0,89,13.471,17.125,0.527,25,46,1.276,0.783,0.950
47,742.544,27.223,9,84,13.491,17.093,0.533,25,47,1.274,0.785,0.947
48,740.874,27.235,9,80,13.484,17.062,0.551,25,48,1.273,0.786,0.950
49,727.281,27.450,0,81,13.452,17.055,0.532,26,49,1.277,0.783,0.953
50,729.490,27.491,9,82,13.466,17.046,0.549,25,50,1.280,0.781,0.953
51,704.452,28.004,11,78,13.401,16.923,0.511,26,51,1.279,0.782,0.955
52,738.611,27.352,9,82,13.510,17.049,0.493,25,52,1.275,0.784,0.952
53,725.904,27.499,9,81,13.483,16.983,0.515,25,53,1.276,0.784,0.952
54,702.410,28.026,0,80,13.422,16.889,0.498,26,54,1.274,0.785,0.951
55,736.127,27.317,9,77,13.504,17.007,0.532,25,55,1.274,0.785,0.952
56,724.060,27.497,10,77,13.480,16.979,0.545,25,56,1.274,0.785,0.954
57,732.780,27.381,0,79,13.489,16.970,0.535,25,57,1.277,0.783,0.953
58,732.910,27.375,9,79,13.505,16.943,0.515,25,58,1.272,0.786,0.947
59,731.616,27.426,7,80,13.485,16.955,0.491,25,59,1.275,0.784,0.951
60,730.936,27.384,0,81,13.486,16.900,0.515,25,60,1.273,0.786,0.950
61,731.099,27.422,9,79,13.515,16.913,0.505,25,61,1.269,0.788,0.947
62,728.575,27.520,9,83,13.501,16.862,0.519,25,62,1.265,0.790,0.950
63,727.458,27.450,9,82,13.507,16.892,0.532,25,63,1.265,0.791,0.955
64,723.070,27.469,9,78,13.496,16.849,0.512,25,64,1.264,0.791,0.953
65,722.444,27.595,9,79,13.525,16.824,0.561,25,65,1.258,0.795,0.955
66,721.606,27.631,9,79,13.515,16.819,0.527,25,66,1.264,0.791,0.954
67,719.654,27.665,9,78,13.534,16.801,0.560,25,67,1.257,0.796,0.955
68,717.043,27.682,8,79,13.541,16.806,0.477,25,68,1.257,0.795,0.949
69,682.202,28.378,0,77,13.492,16.679,0.494,25,69,1.248,0.801,0.953
70,680.655,28.507,11,82,13.506,16.675,0.509,26,70,1.252,0.799,0.952
71,677.079,28.624,11,80,13.523,16.620,0.439,26,71,1.240,0.806,0.949
72,671.964,28.581,0,78,13.507,16.631,0.485,26,72,1.243,0.805,0.952
73,672.694,28.569,11,89,13.575,16.658,0.496,26,73,1.235,0.809,0.953
74,680.835,28.381,11,83,13.538,16.628,0.496,25,74,1.234,0.810,0.951
75,679.426,28.463,10,80,13.576,16.644,0.497,26,75,1.240,0.806,0.956
76,711.925,27.575,9,84,13.626,16.712,0.532,25,76,1.231,0.812,0.956
77,21.314,17.624,9,28,1.456,32.144,0.462,18,76,2.155,0.464,0.891
