 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,643.460,18.088,6,45,19.624,14.642,0.328,17,1,1.300,0.769,0.899
2,641.045,18.115,0,66,19.549,14.660,0.299,17,2,1.300,0.769,0.896
3,641.945,18.054,6,56,19.552,14.673,0.325,17,3,1.311,0.763,0.888
4,644.298,18.084,6,61,19.486,14.692,0.336,17,4,1.302,0.768,0.890
5,638.272,18.180,5,65,19.551,14.715,0.389,17,5,1.303,0.768,0.919
6,640.206,18.120,0,58,19.541,14.724,0.334,17,6,1.308,0.765,0.901
7,644.815,18.042,0,65,19.515,14.704,0.377,17,7,1.304,0.767,0.910
8,638.442,18.064,7,62,19.588,14.774,0.377,17,8,1.312,0.762,0.923
9,642.328,17.977,0,60,19.506,14.725,0.321,17,9,1.313,0.761,0.903
10,649.244,17.931,6,61,19.426,14.736,0.339,17,10,1.339,0.747,0.896
11,648.116,17.958,0,56,19.451,14.795,0.307,17,11,1.341,0.746,0.892
12,645.737,17.928,0,56,19.437,14.793,0.305,17,12,1.325,0.755,0.898
13,683.304,17.406,5,59,19.260,14.730,0.371,17,13,1.364,0.733,0.926
14,686.457,17.327,5,55,19.247,14.706,0.385,17,14,1.363,0.733,0.918
15,687.639,17.185,4,54,19.184,14.732,0.417,16,15,1.365,0.733,0.927
16,688.257,17.274,5,59,19.179,14.691,0.383,17,16,1.370,0.730,0.919
17,690.090,17.282,5,56,19.181,14.699,0.392,16,17,1.368,0.731,0.925
18,690.759,17.301,4,57,19.176,14.731,0.412,16,18,1.375,0.727,0.928
19,692.266,17.156,4,54,19.149,14.734,0.416,16,19,1.361,0.735,0.926
20,693.365,17.214,4,54,19.137,14.701,0.438,16,20,1.352,0.740,0.926
21,691.019,17.276,5,61,19.150,14.725,0.392,16,21,1.360,0.735,0.924
22,698.202,17.149,0,54,19.123,14.690,0.430,16,22,1.352,0.740,0.932
23,697.902,17.202,4,57,19.103,14.721,0.432,16,23,1.362,0.734,0.930
24,698.972,17.185,0,55,19.082,14.686,0.503,16,24,1.353,0.739,0.934
25,701.123,17.144,4,53,19.074,14.693,0.469,16,25,1.356,0.737,0.936
26,701.774,17.213,5,56,19.071,14.704,0.445,16,26,1.359,0.736,0.936
27,703.932,17.139,4,52,19.044,14.677,0.470,16,27,1.361,0.735,0.936
28,703.863,17.165,5,55,19.022,14.695,0.449,16,28,1.364,0.733,0.939
29,704.066,17.204,5,52,19.047,14.697,0.467,16,29,1.369,0.731,0.941
30,703.628,17.126,4,53,18.990,14.692,0.506,16,30,1.363,0.734,0.939
31,705.967,17.100,5,53,18.995,14.693,0.461,16,31,1.359,0.736,0.933
32,706.018,17.131,4,54,18.943,14.717,0.505,16,32,1.364,0.733,0.944
33,705.443,17.064,5,61,18.966,14.666,0.516,16,33,1.361,0.735,0.943
34,709.636,17.088,0,54,18.893,14.689,0.520,16,34,1.367,0.732,0.944
35,709.047,17.088,5,50,18.911,14.701,0.526,16,35,1.367,0.732,0.947
36,708.136,17.043,4,50,18.885,14.715,0.532,16,36,1.369,0.730,0.949
37,700.216,17.114,0,52,18.906,14.727,0.488,16,37,1.355,0.738,0.937
