 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.036,48.100,45,53,2.855,2.864,0.806,49,1,2.212,0.452,0.833
2,0.036,91.500,91,93,2.856,2.868,0.806,91,2,2.212,0.452,0.833
3,0.022,91.333,91,92,3.157,3.127,1.000,91,3,1.500,0.667,1.000
4,0.094,92.038,91,93,3.207,3.041,0.932,92,4,1.714,0.583,0.881
5,0.094,79.885,72,88,3.201,3.039,0.932,80,5,1.714,0.583,0.881
6,0.094,92.731,91,95,3.201,3.062,0.876,93,6,1.841,0.543,0.912
7,0.231,97.000,91,103,2.978,2.972,0.871,97,7,1.600,0.625,0.895
8,0.231,85.453,81,89,2.979,2.971,0.871,86,8,1.600,0.625,0.895
9,0.148,92.780,91,95,3.038,2.715,0.976,93,9,1.144,0.874,0.882
10,0.376,93.096,89,98,3.008,2.633,0.434,93,10,2.385,0.419,0.628
11,0.127,92.943,91,95,2.875,2.750,0.968,93,11,1.214,0.824,0.921
12,0.141,92.179,90,94,2.549,2.514,0.429,92,12,1.088,0.919,0.345
13,0.506,95.500,91,101,2.845,2.582,0.686,95,13,2.226,0.449,0.870
14,0.531,95.422,91,101,2.820,2.526,0.792,95,14,1.850,0.541,0.896
15,0.195,94.185,91,100,2.738,2.572,0.842,94,15,1.671,0.598,0.885
16,0.604,93.293,89,99,2.828,2.759,0.819,93,16,1.193,0.838,0.925
17,0.369,93.471,91,97,2.979,2.502,0.734,93,17,1.257,0.795,0.713
18,0.929,93.335,88,100,2.799,2.773,0.551,92,18,1.654,0.605,0.788
19,0.607,94.220,90,98,2.666,2.786,0.653,94,19,1.326,0.754,0.810
20,0.694,94.406,90,102,2.965,2.639,0.622,94,20,1.427,0.701,0.797
21,0.850,99.391,91,113,2.939,2.657,0.803,98,21,1.117,0.896,0.907
22,0.907,96.948,90,106,2.801,2.651,0.829,97,22,1.232,0.811,0.921
23,0.784,91.912,88,97,2.604,2.782,0.396,92,23,2.163,0.462,0.635
24,0.683,92.746,89,99,2.803,2.734,0.389,92,24,1.692,0.591,0.644
25,0.727,94.965,87,103,2.675,2.846,0.495,95,25,1.625,0.615,0.732
26,0.821,96.150,88,105,2.617,2.758,0.755,96,26,1.272,0.786,0.895
27,0.922,97.502,91,104,2.690,2.687,0.872,98,27,1.268,0.788,0.950
28,1.048,102.300,89,117,2.863,2.652,0.774,102,28,1.702,0.588,0.916
29,1.034,96.965,91,104,2.789,2.682,0.804,97,29,1.293,0.773,0.918
30,1.106,99.464,89,112,2.705,2.634,0.708,99,30,1.520,0.658,0.899
31,0.947,96.137,89,107,2.673,2.690,0.788,95,31,1.175,0.851,0.910
