 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,1.035,62.423,43,107,2.989,3.135,0.882,57,1,1.139,0.878,0.924
2,1.267,63.957,42,114,2.970,3.180,0.838,58,2,1.207,0.829,0.909
3,1.180,67.583,43,128,3.026,3.109,0.906,61,3,1.119,0.893,0.934
4,1.274,67.812,43,124,2.990,3.068,0.871,61,4,1.233,0.811,0.928
5,1.458,64.958,43,128,3.009,3.024,0.880,57,5,1.158,0.864,0.932
6,1.563,65.141,43,130,2.912,3.093,0.772,57,6,1.300,0.769,0.491
7,1.632,62.353,43,110,3.005,3.056,0.871,56,7,1.119,0.893,0.926
8,1.773,62.290,43,111,3.001,3.091,0.859,56,8,1.274,0.785,0.939
9,1.560,64.114,42,121,2.987,3.074,0.721,56,9,1.143,0.875,0.794
10,1.625,64.285,43,118,3.020,3.146,0.862,58,10,1.173,0.853,0.914
11,1.885,61.695,42,112,3.030,3.122,0.830,55,11,1.166,0.858,0.912
12,1.878,63.100,42,117,3.055,3.061,0.825,57,12,1.131,0.884,0.909
13,1.806,64.890,43,123,3.080,3.083,0.839,57,13,1.101,0.908,0.929
14,1.998,63.167,43,118,3.180,3.079,0.852,56,14,1.120,0.893,0.929
15,2.041,63.887,42,121,3.089,3.046,0.827,57,15,1.206,0.829,0.913
16,1.911,63.966,43,120,3.101,2.980,0.824,57,16,1.081,0.925,0.919
17,2.117,60.562,41,113,3.124,2.906,0.550,53,17,1.177,0.850,0.803
18,2.171,60.645,42,113,3.094,2.866,0.694,54,18,1.401,0.714,0.868
19,2.117,60.750,40,111,3.120,2.913,0.636,55,19,1.339,0.747,0.836
20,2.189,59.076,42,104,3.140,2.957,0.649,53,20,1.228,0.814,0.715
21,2.132,62.049,42,111,3.265,3.013,0.657,56,21,1.074,0.931,0.815
22,2.388,58.159,40,104,3.183,2.966,0.543,52,22,1.238,0.808,0.690
23,2.001,60.667,41,103,3.293,2.949,0.729,56,23,1.221,0.819,0.886
24,2.204,59.621,41,104,3.306,2.898,0.545,54,24,1.170,0.855,0.745
25,2.030,60.791,43,102,3.363,2.936,0.858,56,25,1.102,0.908,0.936
26,2.150,61.386,41,104,3.351,2.927,0.643,56,26,1.064,0.940,0.815
27,2.045,59.368,42,93,3.353,2.948,0.633,55,27,1.127,0.888,0.756
28,2.175,60.306,41,100,3.416,2.972,0.750,55,28,1.200,0.833,0.850
29,2.088,61.123,42,104,3.395,3.003,0.795,55,29,1.092,0.916,0.903
30,2.396,58.816,42,94,3.401,2.998,0.573,53,30,1.151,0.869,0.828
31,2.562,57.862,41,98,3.329,2.985,0.476,52,31,1.142,0.875,0.764
32,2.088,59.385,42,99,3.416,2.965,0.556,55,32,1.359,0.736,0.828
33,2.284,59.352,41,101,3.343,2.991,0.554,53,33,1.475,0.678,0.804
34,2.103,59.742,43,90,3.469,3.006,0.789,56,34,1.172,0.853,0.890
35,2.323,60.259,41,95,3.520,2.986,0.668,56,35,1.173,0.853,0.832
36,2.320,57.616,41,92,3.363,3.023,0.560,53,36,1.568,0.638,0.804
37,2.341,57.966,42,88,3.411,3.021,0.690,54,37,1.280,0.781,0.850
38,2.841,56.247,41,91,3.340,3.019,0.661,51,38,1.503,0.665,0.865
39,2.754,56.188,41,94,3.365,3.027,0.560,50,39,1.411,0.709,0.807
40,2.048,58.687,43,88,3.489,3.085,0.665,56,40,1.269,0.788,0.555
41,2.298,57.891,41,93,3.408,3.048,0.553,53,41,1.472,0.679,0.820
42,2.341,57.683,42,91,3.519,3.017,0.833,54,42,1.180,0.847,0.918
43,2.559,55.215,40,85,3.402,3.017,0.716,51,43,1.164,0.859,0.889
44,2.160,57.682,41,88,3.520,3.006,0.643,54,44,1.248,0.802,0.787
45,2.229,56.385,41,82,3.499,3.028,0.536,53,45,1.405,0.712,0.821
46,2.414,54.771,40,81,3.435,2.943,0.601,52,46,1.271,0.787,0.810
47,2.128,56.160,43,81,3.450,3.062,0.638,54,47,1.180,0.847,0.785
48,2.939,53.435,41,84,3.274,2.919,0.757,49,48,1.527,0.655,0.912
49,2.747,55.461,41,80,3.391,2.969,0.613,51,49,1.438,0.695,0.857
50,2.975,53.280,39,79,3.313,2.915,0.716,49,50,1.579,0.633,0.886
51,2.512,54.137,40,79,3.419,3.036,0.596,51,51,1.370,0.730,0.704
52,2.718,53.619,42,77,3.332,2.916,0.605,50,52,1.559,0.641,0.864
53,3.072,53.443,40,78,3.332,2.926,0.627,50,53,1.216,0.822,0.771
54,2.468,55.471,42,80,3.390,2.967,0.579,53,54,1.104,0.906,0.823
55,2.635,53.863,41,77,3.339,2.977,0.483,50,55,1.494,0.669,0.740
56,2.468,55.421,41,78,3.500,2.893,0.398,53,56,1.437,0.696,0.676
57,3.029,52.407,38,74,3.310,2.942,0.599,49,57,1.464,0.683,0.860
58,2.754,52.340,40,74,3.434,2.930,0.627,49,58,1.388,0.720,0.823
59,3.022,52.799,41,75,3.429,2.904,0.616,50,59,1.291,0.775,0.830
60,2.892,53.088,41,78,3.457,2.877,0.686,50,60,1.431,0.699,0.860
61,2.302,53.555,41,77,3.564,2.956,0.454,51,61,1.452,0.689,0.738
62,3.554,51.512,39,80,3.378,2.939,0.581,47,62,1.697,0.589,0.810
63,3.062,52.629,41,78,3.500,3.008,0.511,49,63,1.211,0.826,0.784
64,2.486,53.737,42,75,3.567,3.015,0.491,51,64,1.232,0.812,0.720
65,2.392,53.505,42,79,3.576,2.978,0.481,51,65,1.192,0.839,0.698
66,2.635,53.206,40,75,3.561,2.950,0.439,50,66,1.300,0.769,0.757
67,2.233,54.063,41,70,3.680,3.133,0.583,54,67,1.380,0.724,0.739
68,2.692,53.204,42,77,3.605,3.053,0.494,49,68,1.258,0.795,0.710
69,2.193,52.351,41,70,3.721,3.142,0.488,50,69,1.202,0.832,0.644
70,2.457,52.398,40,75,3.669,3.164,0.523,50,70,1.565,0.639,0.815
71,2.399,52.786,42,73,3.705,3.189,0.492,50,71,1.506,0.664,0.737
72,3.004,51.652,41,72,3.638,3.200,0.596,48,72,1.687,0.593,0.841
73,2.725,51.756,40,73,3.760,3.232,0.622,49,73,1.728,0.579,0.851
74,2.526,52.527,40,69,3.687,3.175,0.450,50,74,1.761,0.568,0.710
75,2.924,50.386,39,67,3.635,3.155,0.556,48,75,2.141,0.467,0.824
76,2.993,49.822,41,66,3.565,3.162,0.576,47,76,1.949,0.513,0.797
77,2.754,51.452,42,67,3.755,3.228,0.603,50,77,1.602,0.624,0.802
78,2.635,50.223,41,65,3.774,3.286,0.515,48,78,1.795,0.557,0.633
79,2.555,51.965,42,71,3.924,3.324,0.411,49,79,1.658,0.603,0.714
80,2.464,51.627,40,70,3.991,3.308,0.440,49,80,1.514,0.661,0.666
