 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.589,67.344,54,74,4.250,4.123,0.851,69,1,1.361,0.735,0.994
2,1.197,103.426,87,128,4.370,4.040,0.865,102,2,1.207,0.829,0.935
3,1.952,103.748,87,136,4.371,4.016,0.746,101,3,1.253,0.798,0.877
4,2.643,106.031,86,141,4.291,3.951,0.827,103,4,1.217,0.822,0.925
5,3.055,107.775,87,144,4.414,3.992,0.827,107,5,1.190,0.840,0.919
6,3.225,109.446,86,147,4.417,3.990,0.821,107,6,1.070,0.935,0.935
7,3.470,108.160,87,135,4.444,3.966,0.742,108,7,1.179,0.848,0.897
8,3.691,110.671,86,142,4.415,4.055,0.808,110,8,1.043,0.959,0.914
9,3.828,107.915,87,141,4.377,4.014,0.722,106,9,1.157,0.864,0.882
10,4.201,108.303,86,146,4.372,4.029,0.672,106,10,1.121,0.892,0.869
11,4.298,108.902,87,143,4.362,4.047,0.742,105,11,1.085,0.922,0.895
12,4.587,108.999,86,149,4.402,4.019,0.807,108,12,1.166,0.858,0.919
13,4.425,109.703,86,142,4.374,3.961,0.770,110,13,1.108,0.902,0.906
14,4.587,110.040,86,146,4.418,3.996,0.800,108,14,1.235,0.809,0.923
15,4.862,109.525,87,145,4.417,4.027,0.683,107,15,1.047,0.955,0.878
16,4.768,109.294,86,141,4.410,4.019,0.740,109,16,1.137,0.879,0.907
17,4.725,109.394,87,138,4.423,3.957,0.814,108,17,1.083,0.923,0.925
18,4.721,109.957,85,141,4.398,4.044,0.710,109,18,1.163,0.860,0.890
19,4.924,109.903,86,143,4.393,4.033,0.749,108,19,1.140,0.877,0.897
20,4.869,108.849,87,137,4.356,3.978,0.765,109,20,1.210,0.826,0.919
21,5.039,109.014,86,151,4.397,3.969,0.721,108,21,1.119,0.894,0.896
22,5.083,109.145,86,148,4.437,3.989,0.784,109,22,1.126,0.888,0.907
23,5.108,109.025,86,147,4.407,3.961,0.713,107,23,1.177,0.849,0.893
24,4.996,110.282,86,145,4.474,4.017,0.703,108,24,1.120,0.893,0.899
25,4.906,110.737,87,148,4.440,3.957,0.770,108,25,1.055,0.948,0.913
26,5.491,108.286,86,140,4.418,3.959,0.735,108,26,1.044,0.958,0.902
27,5.097,109.174,87,139,4.397,3.925,0.708,109,27,1.164,0.859,0.880
28,5.173,109.310,86,139,4.441,3.966,0.820,109,28,1.075,0.931,0.931
29,5.676,107.236,85,142,4.440,3.957,0.777,105,29,1.039,0.963,0.903
30,5.238,108.783,86,147,4.436,3.908,0.760,108,30,1.053,0.949,0.898
