 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.118,123.758,121,127,2.989,3.108,1.000,123,1,1.071,0.934,0.957
2,0.330,127.870,121,138,3.014,3.111,0.920,127,2,1.180,0.847,0.898
3,0.330,131.185,121,147,2.996,3.158,0.978,130,3,1.078,0.928,0.939
4,0.423,129.559,121,142,3.021,3.119,0.898,129,4,1.241,0.806,0.915
5,0.466,129.892,121,146,3.005,3.075,0.879,128,5,1.036,0.965,0.900
6,0.459,131.414,121,149,2.999,3.069,0.921,130,6,1.180,0.847,0.934
7,0.477,130.135,121,145,3.025,3.083,0.909,129,7,1.011,0.989,0.911
8,0.419,127.658,120,137,3.019,3.052,0.928,127,8,1.138,0.878,0.932
9,0.534,130.430,121,145,3.013,3.077,0.916,130,9,1.115,0.897,0.943
10,0.638,129.421,120,145,3.041,3.035,0.893,128,10,1.164,0.859,0.927
11,0.570,130.975,121,146,3.097,3.125,0.910,130,11,1.097,0.912,0.924
12,0.509,130.901,121,145,2.996,3.117,0.910,129,12,1.055,0.948,0.919
13,0.487,131.125,121,147,3.084,3.163,0.967,130,13,1.193,0.838,0.948
14,0.559,130.500,120,147,3.023,3.137,0.902,129,14,1.069,0.935,0.940
15,0.599,131.485,121,145,3.045,3.126,0.879,130,15,1.345,0.744,0.920
16,0.667,131.457,121,150,3.072,3.098,0.895,130,16,1.032,0.969,0.914
17,0.652,129.780,121,142,3.029,3.124,0.875,129,17,1.134,0.882,0.912
18,0.674,129.702,121,146,3.013,3.041,0.856,128,18,1.389,0.720,0.910
19,0.785,131.626,121,146,3.154,3.083,0.887,131,19,1.195,0.837,0.926
20,0.642,129.693,121,146,3.087,3.102,0.881,128,20,1.315,0.760,0.918
21,0.713,131.422,121,148,3.041,3.103,0.915,130,21,1.087,0.920,0.930
22,0.559,128.821,121,143,3.060,3.098,0.915,128,22,1.224,0.817,0.920
23,0.713,131.025,121,146,3.047,3.132,0.923,130,23,1.072,0.933,0.941
