 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.145,99.475,98,101,3.023,2.892,0.953,100,1,1.299,0.770,0.879
2,0.513,108.542,98,126,3.046,2.955,0.920,107,2,1.234,0.810,0.934
3,0.604,108.114,98,125,2.860,3.024,0.879,106,3,1.118,0.895,0.908
4,0.734,107.345,98,124,2.896,2.958,0.896,105,4,1.221,0.819,0.929
5,0.940,108.573,98,127,3.013,2.986,0.836,107,5,1.134,0.882,0.912
6,0.857,107.380,98,121,2.908,3.071,0.921,106,6,1.102,0.907,0.950
7,0.824,105.136,97,118,2.917,3.100,0.725,104,7,1.249,0.801,0.877
8,0.875,103.182,98,114,2.763,3.069,0.877,102,8,1.291,0.775,0.931
9,0.886,105.355,98,116,2.875,3.158,0.874,104,9,1.131,0.884,0.925
10,0.893,105.036,98,116,2.844,3.236,0.906,104,10,1.061,0.943,0.927
11,0.766,101.099,96,107,2.821,3.360,0.874,101,11,1.198,0.834,0.944
12,0.629,101.724,98,106,2.851,3.182,0.885,102,12,1.149,0.870,0.904
13,0.701,102.459,98,112,2.918,3.270,0.803,102,13,1.354,0.739,0.894
14,0.557,102.779,98,108,2.908,3.241,0.890,103,14,1.195,0.837,0.931
15,0.640,103.153,98,113,2.962,3.206,0.888,102,15,1.132,0.883,0.924
16,0.687,100.505,97,105,3.080,3.101,0.846,100,16,1.399,0.715,0.903
17,0.795,101.555,97,107,3.061,3.081,0.755,101,17,1.448,0.690,0.887
18,0.452,100.512,96,107,3.051,3.066,0.810,100,18,1.471,0.680,0.903
19,0.401,100.027,98,104,2.924,3.101,0.812,100,19,1.426,0.701,0.851
20,0.466,100.047,98,103,3.107,3.146,0.882,100,20,1.303,0.767,0.896
21,0.264,99.205,98,101,3.153,2.967,0.634,99,21,2.156,0.464,0.825
22,0.553,99.967,97,103,3.128,3.147,0.816,99,22,1.484,0.674,0.903
23,0.231,99.078,98,101,3.253,3.091,0.871,99,23,1.351,0.740,0.883
24,0.333,98.793,97,102,3.117,3.236,0.590,99,24,1.824,0.548,0.722
25,0.072,98.300,98,99,3.187,3.247,1.000,98,25,1.435,0.697,0.909
26,0.264,98.493,96,102,3.230,3.181,0.428,98,26,2.135,0.468,0.613
27,0.217,99.833,98,102,2.996,3.274,0.849,100,27,1.234,0.810,0.857
28,0.004,98.000,98,98,3.157,3.096,1.000,98,28,1.000,1.000,1.000
29,0.076,98.286,98,99,3.383,3.174,0.752,98,29,1.880,0.532,0.792
30,0.072,98.500,98,100,3.163,3.099,1.000,98,30,1.083,0.923,0.889
31,0.163,98.400,97,99,3.261,3.421,0.812,98,31,1.554,0.644,0.818
32,0.029,98.000,98,98,3.517,3.427,0.740,98,32,2.392,0.418,0.889
33,0.181,98.740,98,100,3.518,3.268,0.612,99,33,2.960,0.338,0.763
34,0.127,98.314,97,99,3.595,3.208,0.632,98,34,1.183,0.845,0.707
