 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,151.116,68.815,29,96,8.122,6.818,0.715,72,1,1.347,0.742,0.974
2,149.590,71.008,30,105,7.861,6.789,0.736,75,2,1.344,0.744,0.966
3,149.525,71.024,30,116,7.856,6.783,0.743,75,3,1.353,0.739,0.969
4,148.453,71.149,30,117,7.834,6.762,0.778,75,4,1.345,0.743,0.968
5,148.142,71.198,30,123,7.847,6.768,0.770,75,5,1.345,0.743,0.966
6,147.708,71.006,30,118,7.852,6.773,0.761,75,6,1.352,0.739,0.965
7,146.726,71.364,30,119,7.830,6.746,0.763,75,7,1.352,0.740,0.962
8,147.034,70.871,30,118,7.851,6.774,0.775,75,8,1.345,0.744,0.970
9,147.106,70.907,30,114,7.863,6.778,0.763,75,9,1.349,0.741,0.967
10,146.981,71.102,30,119,7.867,6.757,0.778,75,10,1.348,0.742,0.970
11,147.052,70.834,30,120,7.860,6.763,0.772,75,11,1.338,0.747,0.972
12,147.798,70.746,29,117,7.879,6.778,0.783,75,12,1.337,0.748,0.970
13,147.160,71.099,30,119,7.863,6.785,0.778,75,13,1.339,0.747,0.970
14,146.450,71.088,30,120,7.877,6.792,0.779,75,14,1.340,0.746,0.969
15,146.490,71.158,30,121,7.867,6.796,0.761,75,15,1.340,0.746,0.968
16,147.131,70.905,29,122,7.870,6.799,0.763,75,16,1.345,0.744,0.969
17,147.378,71.001,29,112,7.865,6.811,0.779,75,17,1.342,0.745,0.972
18,146.938,70.897,29,117,7.840,6.798,0.754,75,18,1.341,0.746,0.967
19,146.009,71.289,30,122,7.839,6.801,0.790,75,19,1.346,0.743,0.972
20,146.776,70.931,29,120,7.852,6.802,0.747,75,20,1.345,0.743,0.969
21,146.658,70.725,29,120,7.872,6.799,0.778,75,21,1.346,0.743,0.972
22,146.146,70.873,29,115,7.871,6.826,0.752,75,22,1.341,0.746,0.969
23,144.913,71.559,30,119,7.853,6.836,0.765,75,23,1.344,0.744,0.966
24,145.715,70.998,29,119,7.884,6.846,0.745,75,24,1.341,0.746,0.970
25,145.171,71.198,29,119,7.916,6.843,0.761,75,25,1.343,0.745,0.968
26,144.375,71.785,30,117,7.944,6.840,0.759,76,26,1.346,0.743,0.965
27,145.436,71.092,0,119,7.969,6.870,0.814,75,27,1.354,0.739,0.974
28,145.321,71.491,29,116,8.031,6.882,0.728,75,28,1.356,0.737,0.972
29,145.569,71.471,0,118,8.053,6.901,0.817,75,29,1.361,0.735,0.975
30,144.303,71.374,0,123,8.095,6.931,0.815,75,30,1.354,0.739,0.975
31,143.390,71.582,29,112,8.117,6.956,0.764,76,31,1.347,0.742,0.972
32,143.386,71.403,0,119,8.122,6.965,0.760,76,32,1.345,0.743,0.972
33,143.701,71.573,29,124,8.163,6.984,0.827,75,33,1.348,0.742,0.977
34,143.906,71.476,29,122,8.158,6.995,0.807,75,34,1.344,0.744,0.974
35,143.278,71.967,29,117,8.174,6.999,0.754,76,35,1.340,0.746,0.966
36,142.687,71.985,29,118,8.184,7.025,0.794,76,36,1.340,0.746,0.966
37,142.934,72.284,29,119,8.197,7.025,0.779,76,37,1.341,0.745,0.965
38,143.149,71.826,29,119,8.191,7.037,0.772,76,38,1.350,0.741,0.959
39,142.963,72.022,29,116,8.174,7.064,0.772,76,39,1.348,0.742,0.956
40,142.425,72.402,29,115,8.169,7.095,0.755,77,40,1.350,0.741,0.954
41,142.529,72.567,29,115,8.178,7.118,0.765,77,41,1.352,0.740,0.956
42,142.454,72.625,29,117,8.187,7.130,0.756,76,42,1.351,0.740,0.954
43,142.515,72.264,29,110,8.186,7.147,0.748,76,43,1.358,0.736,0.950
44,142.261,72.428,29,115,8.183,7.170,0.741,77,44,1.365,0.733,0.950
45,142.476,72.512,29,114,8.203,7.194,0.725,76,45,1.373,0.728,0.944
46,142.791,72.481,29,114,8.204,7.203,0.713,77,46,1.382,0.724,0.941
47,142.884,72.148,29,116,8.189,7.236,0.708,76,47,1.390,0.720,0.940
48,143.042,72.467,29,114,8.183,7.268,0.694,77,48,1.395,0.717,0.936
49,143.235,72.635,29,117,8.185,7.291,0.681,77,49,1.401,0.714,0.932
50,143.841,72.230,29,118,8.180,7.299,0.661,76,50,1.414,0.707,0.929
