 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,0.362,72.660,61,91,3.123,2.977,0.967,72,1,1.142,0.876,0.922
2,0.807,76.399,61,111,3.056,2.932,0.895,72,2,1.140,0.878,0.920
3,1.107,79.742,61,131,3.063,2.893,0.869,74,3,1.035,0.967,0.933
4,1.339,77.838,61,127,3.080,2.853,0.886,72,4,1.084,0.922,0.928
5,1.469,78.675,61,128,3.048,2.835,0.868,72,5,1.138,0.879,0.924
6,1.925,77.032,60,133,2.964,2.752,0.797,69,6,1.384,0.723,0.937
7,1.806,75.234,59,124,2.977,2.701,0.777,69,7,1.215,0.823,0.911
8,1.904,74.637,59,122,2.897,2.653,0.679,68,8,1.492,0.670,0.878
9,2.077,74.185,60,121,2.986,2.643,0.825,68,9,1.117,0.895,0.910
10,1.867,74.849,59,112,2.891,2.665,0.666,69,10,1.127,0.887,0.877
11,1.969,73.423,59,110,2.874,2.628,0.852,69,11,1.134,0.882,0.936
12,1.994,74.889,58,110,2.898,2.654,0.821,71,12,1.194,0.837,0.915
13,2.179,72.635,58,103,2.838,2.584,0.738,67,13,1.120,0.893,0.891
14,2.074,73.351,59,104,2.939,2.589,0.838,70,14,1.041,0.961,0.918
15,1.871,73.443,60,107,2.844,2.616,0.786,69,15,1.225,0.816,0.884
16,1.943,71.709,58,101,2.840,2.564,0.830,68,16,1.125,0.889,0.943
17,1.871,70.876,59,93,2.949,2.548,0.702,68,17,1.048,0.955,0.885
18,1.875,70.956,60,94,2.845,2.498,0.842,68,18,1.095,0.914,0.944
19,2.016,69.251,59,83,2.833,2.504,0.799,68,19,1.113,0.899,0.912
20,1.784,70.302,59,89,2.781,2.557,0.829,69,20,1.083,0.923,0.928
21,1.947,68.015,59,87,2.844,2.499,0.711,66,21,1.247,0.802,0.866
22,1.809,68.936,61,85,2.831,2.494,0.819,67,22,1.274,0.785,0.935
23,1.679,68.955,61,85,2.842,2.492,0.764,67,23,1.108,0.902,0.886
24,1.600,68.638,58,84,2.863,2.493,0.859,67,24,1.082,0.924,0.926
25,1.560,68.425,59,83,2.854,2.482,0.813,68,25,1.093,0.915,0.898
26,1.744,67.562,59,79,2.927,2.416,0.813,67,26,1.375,0.727,0.911
27,1.382,67.738,58,80,2.893,2.414,0.639,66,27,1.264,0.791,0.855
28,1.553,66.091,59,78,2.863,2.406,0.736,65,28,1.314,0.761,0.876
29,1.458,65.705,58,74,2.848,2.421,0.816,65,29,1.068,0.937,0.912
30,1.296,67.249,60,78,2.927,2.453,0.831,66,30,1.107,0.903,0.917
31,1.194,66.527,60,77,2.868,2.471,0.778,66,31,1.196,0.836,0.878
32,1.249,65.658,60,74,2.870,2.356,0.752,65,32,1.215,0.823,0.921
33,1.107,64.340,59,72,2.858,2.376,0.781,64,33,1.337,0.748,0.886
34,1.288,66.660,58,76,2.835,2.417,0.893,66,34,1.080,0.926,0.934
35,1.093,65.328,60,73,2.820,2.388,0.795,64,35,1.080,0.926,0.892
36,0.981,64.384,59,71,2.924,2.416,0.542,64,36,1.313,0.761,0.736
37,0.934,63.391,59,68,2.840,2.342,0.836,63,37,1.251,0.799,0.921
38,0.963,63.880,61,70,2.861,2.383,0.833,63,38,1.133,0.882,0.905
39,0.659,62.665,58,67,2.767,2.361,0.710,62,39,1.423,0.703,0.824
40,0.727,63.333,60,68,2.725,2.343,0.768,63,40,1.564,0.639,0.861
41,0.789,64.344,60,72,2.824,2.238,0.797,63,41,1.127,0.887,0.905
42,0.760,62.457,59,66,2.772,2.238,0.611,62,42,1.068,0.936,0.802
43,0.735,63.542,60,67,2.820,2.302,0.850,64,43,1.271,0.787,0.906
44,0.597,63.533,60,69,2.798,2.334,0.649,63,44,1.421,0.704,0.803
45,0.633,62.143,58,68,2.808,2.197,0.647,62,45,1.247,0.802,0.803
46,0.525,62.517,60,65,2.801,2.242,0.851,63,46,1.054,0.949,0.871
47,0.333,61.543,60,63,2.903,2.338,0.700,61,47,1.352,0.740,0.786
48,0.478,63.136,59,67,2.975,2.345,0.842,63,48,1.220,0.820,0.913
49,0.463,63.625,61,67,2.938,2.265,0.790,64,49,1.195,0.837,0.845
50,0.347,62.354,60,65,2.836,2.154,0.752,62,50,1.381,0.724,0.835
51,0.224,61.516,60,63,2.726,2.261,0.419,61,51,1.526,0.655,0.490
52,0.358,62.253,61,64,2.911,2.176,0.823,62,52,1.371,0.729,0.865
53,0.007,61.000,61,61,2.888,2.497,1.000,61,53,2.000,0.500,1.000
54,0.159,61.727,61,64,2.776,2.263,0.728,62,54,1.974,0.506,0.830
55,0.148,62.049,61,64,2.964,2.228,0.604,62,55,1.740,0.575,0.418
56,0.065,61.167,61,62,2.831,2.333,0.645,61,56,1.958,0.511,0.600
57,0.134,62.108,61,64,2.926,2.308,1.000,62,57,1.185,0.844,0.892
58,0.036,61.200,61,62,3.309,2.027,1.000,61,58,1.384,0.723,0.909
59,0.123,61.765,61,64,3.139,2.125,0.941,62,59,1.492,0.670,0.932
60,0.119,61.788,61,63,2.861,2.238,0.913,62,60,1.276,0.784,0.880
