 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,188.010,89.238,35,147,10.581,7.048,0.843,93,1,1.375,0.727,0.989
2,188.039,89.823,35,156,10.578,7.023,0.840,94,2,1.371,0.729,0.990
3,188.148,89.675,35,153,10.561,6.988,0.843,94,3,1.373,0.728,0.988
4,188.032,89.777,35,154,10.561,6.966,0.842,94,4,1.374,0.728,0.988
5,188.380,89.960,35,161,10.568,6.932,0.845,94,5,1.369,0.730,0.987
6,188.912,89.489,35,161,10.543,6.904,0.847,94,6,1.368,0.731,0.988
7,189.002,89.572,35,157,10.528,6.868,0.844,93,7,1.362,0.734,0.988
8,188.727,89.380,35,157,10.533,6.849,0.847,93,8,1.366,0.732,0.988
9,188.593,89.338,35,158,10.510,6.816,0.849,93,9,1.366,0.732,0.989
10,188.966,89.100,35,155,10.475,6.811,0.843,93,10,1.365,0.733,0.987
11,188.796,89.475,35,156,10.470,6.793,0.842,93,11,1.364,0.733,0.987
12,188.387,89.382,35,153,10.463,6.772,0.842,93,12,1.361,0.735,0.988
13,188.437,89.833,35,158,10.437,6.751,0.847,94,13,1.358,0.736,0.989
14,188.361,89.721,35,157,10.425,6.724,0.851,94,14,1.357,0.737,0.989
15,188.322,89.559,35,162,10.418,6.715,0.850,93,15,1.356,0.737,0.989
16,188.159,89.594,35,156,10.402,6.679,0.850,93,16,1.352,0.740,0.989
17,188.061,89.416,35,157,10.397,6.674,0.843,93,17,1.352,0.740,0.989
18,187.732,89.563,35,152,10.378,6.662,0.851,93,18,1.355,0.738,0.989
19,187.905,89.264,35,160,10.359,6.643,0.850,93,19,1.352,0.740,0.989
20,187.583,89.606,35,159,10.352,6.633,0.848,93,20,1.352,0.739,0.990
21,187.518,89.470,35,155,10.341,6.625,0.848,93,21,1.349,0.741,0.989
22,187.580,89.291,35,152,10.334,6.627,0.850,93,22,1.348,0.742,0.990
23,187.341,89.615,35,153,10.309,6.613,0.854,93,23,1.351,0.740,0.990
24,187.236,89.745,35,151,10.313,6.583,0.849,93,24,1.348,0.742,0.990
25,186.382,89.714,35,159,10.318,6.567,0.848,93,25,1.349,0.741,0.989
26,186.433,89.812,35,156,10.305,6.547,0.851,94,26,1.347,0.742,0.990
27,185.861,89.423,35,154,10.305,6.536,0.847,93,27,1.347,0.742,0.989
28,185.705,89.505,35,152,10.303,6.535,0.851,93,28,1.345,0.744,0.989
29,185.640,89.419,35,151,10.295,6.514,0.848,93,29,1.341,0.746,0.989
30,185.445,89.565,35,154,10.295,6.496,0.847,93,30,1.337,0.748,0.989
31,185.658,89.538,34,152,10.273,6.480,0.841,94,31,1.334,0.750,0.988
32,185.665,89.444,34,151,10.274,6.471,0.848,93,32,1.334,0.750,0.989
33,185.499,89.228,34,153,10.262,6.453,0.850,93,33,1.339,0.747,0.989
34,185.191,89.316,34,153,10.271,6.458,0.846,93,34,1.336,0.748,0.987
35,184.768,89.235,34,159,10.264,6.443,0.846,93,35,1.338,0.747,0.989
36,184.927,89.098,34,151,10.255,6.412,0.844,93,36,1.334,0.750,0.988
37,184.891,89.187,34,152,10.239,6.390,0.856,93,37,1.333,0.750,0.990
38,184.460,89.453,34,156,10.245,6.392,0.848,93,38,1.332,0.751,0.989
39,183.964,89.250,34,150,10.216,6.380,0.847,93,39,1.334,0.750,0.989
40,183.664,89.283,34,149,10.230,6.362,0.850,93,40,1.334,0.750,0.989
41,182.969,89.228,34,144,10.225,6.352,0.847,93,41,1.333,0.750,0.989
42,182.571,89.228,34,148,10.216,6.342,0.848,93,42,1.333,0.750,0.989
43,182.325,89.511,34,145,10.199,6.324,0.849,93,43,1.336,0.748,0.988
44,182.133,89.237,34,143,10.192,6.309,0.849,93,44,1.336,0.749,0.989
45,181.742,89.501,34,147,10.191,6.301,0.846,93,45,1.338,0.747,0.988
46,181.066,89.590,34,143,10.179,6.290,0.848,93,46,1.339,0.747,0.989
47,180.765,89.511,34,142,10.182,6.277,0.848,93,47,1.343,0.745,0.987
48,180.508,89.784,34,144,10.172,6.247,0.851,93,48,1.341,0.746,0.988
49,180.306,89.644,34,150,10.162,6.236,0.854,93,49,1.340,0.746,0.989
50,179.973,89.772,34,146,10.155,6.220,0.848,93,50,1.337,0.748,0.987
51,179.285,89.613,34,140,10.145,6.201,0.858,93,51,1.338,0.747,0.989
52,179.245,89.590,34,144,10.130,6.194,0.849,93,52,1.339,0.747,0.988
53,179.249,89.585,34,143,10.131,6.166,0.846,93,53,1.338,0.748,0.989
54,178.717,89.510,34,145,10.112,6.160,0.853,93,54,1.341,0.746,0.988
55,178.406,89.405,34,146,10.093,6.141,0.851,93,55,1.339,0.747,0.986
56,177.979,89.519,34,146,10.083,6.128,0.850,93,56,1.343,0.745,0.987
57,177.653,89.425,34,140,10.078,6.102,0.853,93,57,1.340,0.746,0.987
58,177.982,89.607,34,144,10.065,6.076,0.854,93,58,1.340,0.746,0.988
59,177.255,89.780,34,149,10.050,6.068,0.851,93,59,1.344,0.744,0.987
60,177.157,89.636,34,143,10.049,6.056,0.847,93,60,1.344,0.744,0.986
61,176.784,89.563,34,145,10.051,6.052,0.848,93,61,1.344,0.744,0.987
62,175.851,89.973,34,147,10.037,6.034,0.848,94,62,1.347,0.742,0.986
63,175.358,89.981,34,144,10.011,6.021,0.847,94,63,1.348,0.742,0.987
64,175.033,90.157,34,143,9.991,5.983,0.847,94,64,1.345,0.743,0.986
65,174.707,89.659,34,141,9.983,5.975,0.846,93,65,1.349,0.741,0.986
66,173.969,89.725,34,140,9.976,5.946,0.842,93,66,1.347,0.742,0.985
67,173.147,89.992,34,138,9.971,5.908,0.848,94,67,1.349,0.741,0.986
68,172.373,89.869,34,145,9.941,5.903,0.845,94,68,1.348,0.742,0.986
69,170.907,88.123,34,133,10.084,6.032,0.840,92,69,1.352,0.740,0.985
70,166.369,81.661,32,126,10.218,6.087,0.824,86,70,1.361,0.735,0.983
71,170.592,89.295,34,137,10.022,5.959,0.838,94,71,1.354,0.739,0.986
72,170.650,89.173,34,137,9.994,5.923,0.837,93,72,1.354,0.738,0.985
73,170.368,89.192,34,136,9.989,5.896,0.839,93,73,1.357,0.737,0.985
74,169.644,89.026,34,136,9.996,5.880,0.833,93,74,1.358,0.736,0.985
75,168.862,89.137,34,136,9.962,5.869,0.834,93,75,1.359,0.736,0.984
76,168.649,89.081,34,134,9.944,5.819,0.838,93,76,1.359,0.736,0.984
77,168.026,89.139,34,136,9.904,5.792,0.839,93,77,1.354,0.738,0.984
78,167.183,89.086,34,134,9.883,5.762,0.839,93,78,1.361,0.735,0.986
79,166.231,89.770,34,138,9.883,5.734,0.843,94,79,1.358,0.736,0.986
80,165.652,89.411,34,137,9.865,5.701,0.838,93,80,1.363,0.734,0.986
