 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,324.260,61.766,20,139,12.829,12.502,0.841,58,1,1.368,0.731,0.988
2,324.293,62.436,21,177,12.977,12.513,0.845,58,2,1.370,0.730,0.988
3,324.900,62.282,21,200,13.085,12.513,0.846,58,3,1.366,0.732,0.989
4,325.663,62.041,20,205,13.177,12.539,0.851,57,4,1.367,0.732,0.988
5,324.832,62.314,21,221,13.260,12.556,0.846,57,5,1.366,0.732,0.988
6,326.570,61.912,20,216,13.293,12.544,0.850,57,6,1.368,0.731,0.989
7,325.909,62.364,21,224,13.343,12.557,0.850,57,7,1.367,0.732,0.989
8,325.949,62.474,21,230,13.380,12.601,0.839,58,8,1.368,0.731,0.988
9,326.979,62.128,20,235,13.404,12.629,0.844,57,9,1.368,0.731,0.989
10,327.366,62.151,20,236,13.425,12.604,0.851,57,10,1.368,0.731,0.989
11,327.727,61.992,20,234,13.431,12.596,0.851,57,11,1.365,0.732,0.989
12,328.497,62.214,20,239,13.465,12.586,0.849,57,12,1.363,0.734,0.989
13,327.832,62.222,20,233,13.478,12.586,0.838,57,13,1.367,0.732,0.989
14,328.356,62.223,20,233,13.494,12.556,0.847,57,14,1.364,0.733,0.989
15,327.991,62.156,20,232,13.516,12.582,0.849,57,15,1.365,0.733,0.989
16,328.624,62.106,20,227,13.557,12.580,0.846,57,16,1.365,0.732,0.989
17,328.461,62.103,20,227,13.562,12.582,0.850,57,17,1.367,0.731,0.989
18,328.403,62.195,20,222,13.556,12.554,0.845,57,18,1.368,0.731,0.988
19,328.360,62.323,20,232,13.565,12.536,0.845,57,19,1.369,0.731,0.988
20,328.309,62.237,20,230,13.550,12.540,0.849,57,20,1.369,0.731,0.989
21,328.060,62.124,20,228,13.586,12.564,0.850,57,21,1.365,0.732,0.989
22,327.366,62.260,20,228,13.594,12.553,0.851,57,22,1.364,0.733,0.989
23,327.420,62.029,20,226,13.580,12.552,0.850,57,23,1.365,0.733,0.990
24,327.691,62.100,20,219,13.573,12.538,0.851,57,24,1.366,0.732,0.989
25,327.789,61.882,20,221,13.551,12.521,0.846,57,25,1.367,0.732,0.989
26,328.081,61.932,20,218,13.555,12.523,0.841,57,26,1.369,0.730,0.989
27,327.901,61.871,20,205,13.569,12.509,0.847,57,27,1.368,0.731,0.988
28,327.966,61.973,20,211,13.573,12.529,0.848,57,28,1.369,0.731,0.989
29,328.468,61.831,20,199,13.591,12.536,0.845,57,29,1.368,0.731,0.989
30,328.768,61.825,20,204,13.592,12.520,0.851,57,30,1.372,0.729,0.989
31,328.320,61.664,20,202,13.591,12.509,0.849,57,31,1.369,0.731,0.989
32,328.118,61.741,20,198,13.584,12.515,0.850,57,32,1.370,0.730,0.989
33,327.608,61.706,20,193,13.603,12.499,0.847,56,33,1.371,0.730,0.989
34,327.684,61.791,20,184,13.608,12.478,0.850,57,34,1.372,0.729,0.989
35,326.816,61.659,20,191,13.621,12.484,0.839,56,35,1.376,0.727,0.988
36,326.820,61.239,20,193,13.612,12.465,0.839,56,36,1.375,0.727,0.989
37,326.466,61.804,20,198,13.625,12.456,0.848,56,37,1.374,0.728,0.989
38,326.975,61.168,20,179,13.643,12.434,0.847,56,38,1.377,0.726,0.989
39,327.373,61.314,20,175,13.656,12.449,0.847,56,39,1.379,0.725,0.988
40,327.510,61.522,20,173,13.664,12.461,0.844,56,40,1.380,0.725,0.989
41,326.766,61.413,20,172,13.678,12.440,0.845,56,41,1.381,0.724,0.989
42,326.447,60.890,20,176,13.679,12.451,0.842,56,42,1.384,0.722,0.988
43,326.440,61.046,20,167,13.667,12.459,0.841,56,43,1.384,0.723,0.988
44,326.256,61.067,20,172,13.687,12.461,0.843,56,44,1.384,0.723,0.988
45,326.444,60.957,20,172,13.694,12.439,0.844,56,45,1.384,0.723,0.989
46,326.538,61.105,20,167,13.710,12.443,0.841,56,46,1.385,0.722,0.988
47,326.744,60.804,20,175,13.712,12.427,0.842,55,47,1.384,0.722,0.989
48,327.326,60.450,20,162,13.712,12.428,0.846,55,48,1.387,0.721,0.988
49,326.744,60.817,20,167,13.726,12.446,0.842,55,49,1.388,0.721,0.988
50,326.382,60.437,20,159,13.745,12.456,0.848,55,50,1.387,0.721,0.989
51,326.827,60.379,20,156,13.741,12.454,0.843,55,51,1.386,0.721,0.988
52,327.019,60.591,20,152,13.747,12.464,0.847,55,52,1.385,0.722,0.988
53,326.784,60.535,20,151,13.750,12.483,0.847,55,53,1.388,0.721,0.988
54,326.672,60.604,20,162,13.757,12.497,0.844,55,54,1.387,0.721,0.988
55,326.581,60.507,20,146,13.768,12.508,0.843,55,55,1.386,0.722,0.988
56,326.274,60.530,20,147,13.750,12.498,0.848,55,56,1.388,0.721,0.989
57,326.350,60.497,20,149,13.762,12.518,0.844,55,57,1.387,0.721,0.989
58,326.368,60.420,20,146,13.789,12.512,0.844,55,58,1.384,0.722,0.988
59,325.764,60.127,20,151,13.764,12.511,0.841,55,59,1.385,0.722,0.988
60,325.880,60.287,20,141,13.769,12.486,0.848,55,60,1.382,0.723,0.988
61,325.450,60.126,20,144,13.754,12.490,0.845,55,61,1.383,0.723,0.988
62,326.021,60.366,20,149,13.742,12.493,0.844,55,62,1.382,0.724,0.988
