 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,528.036,50.942,12,96,14.071,12.730,0.428,52,1,1.751,0.571,0.856
2,563.926,51.272,12,128,13.069,11.280,0.514,52,2,1.334,0.750,0.911
3,563.195,51.073,11,136,13.000,11.233,0.516,52,3,1.343,0.745,0.907
4,557.296,51.055,11,141,12.901,11.215,0.506,52,4,1.334,0.750,0.906
5,552.817,51.147,12,144,12.835,11.195,0.479,51,5,1.329,0.752,0.912
6,564.135,50.461,12,147,12.870,11.236,0.518,51,6,1.332,0.751,0.917
7,563.998,50.323,10,135,12.873,11.223,0.522,51,7,1.331,0.751,0.914
8,563.474,50.292,12,142,12.850,11.214,0.524,51,8,1.328,0.753,0.912
9,560.770,50.297,12,141,12.837,11.220,0.517,51,9,1.328,0.753,0.913
10,557.328,50.269,12,146,12.784,11.184,0.516,50,10,1.327,0.754,0.909
11,556.197,50.290,11,143,12.730,11.162,0.545,50,11,1.325,0.754,0.923
12,558.463,50.244,10,149,12.744,11.154,0.543,50,12,1.326,0.754,0.923
13,555.405,50.293,10,142,12.678,11.156,0.546,50,13,1.321,0.757,0.923
14,557.957,50.268,11,146,12.693,11.157,0.545,50,14,1.319,0.758,0.927
15,579.680,49.392,10,145,13.049,11.188,0.381,50,15,1.422,0.703,0.853
16,574.590,49.584,11,141,13.042,11.158,0.353,50,16,1.419,0.705,0.846
17,584.705,48.982,0,138,13.167,11.211,0.355,50,17,1.430,0.699,0.820
18,582.463,49.212,10,141,13.144,11.165,0.390,49,18,1.445,0.692,0.858
19,584.976,49.210,10,143,13.204,11.079,0.399,49,19,1.439,0.695,0.865
20,591.309,49.040,11,137,13.297,11.134,0.363,49,20,1.442,0.693,0.831
21,592.282,49.013,10,151,13.306,11.111,0.369,49,21,1.443,0.693,0.835
22,592.463,48.948,10,148,13.310,11.105,0.366,49,22,1.444,0.692,0.833
23,590.315,49.029,0,147,13.321,11.079,0.363,49,23,1.447,0.691,0.833
24,591.143,48.943,9,145,13.357,11.070,0.376,49,24,1.450,0.690,0.834
25,592.564,48.886,10,148,13.370,11.062,0.381,49,25,1.455,0.687,0.838
26,592.455,48.934,11,140,13.361,11.055,0.396,49,26,1.455,0.687,0.839
27,569.941,49.411,11,139,12.877,10.963,0.575,50,27,1.331,0.751,0.898
28,20.342,36.003,21,58,32.883,13.283,0.287,34,27,2.745,0.364,0.789
29,568.014,49.492,10,139,12.855,10.962,0.540,50,28,1.330,0.752,0.900
30,21.401,36.467,20,62,32.859,13.228,0.308,35,28,2.711,0.369,0.782
31,564.215,49.421,9,142,12.828,10.935,0.555,49,29,1.330,0.752,0.899
32,21.152,37.565,22,59,32.862,13.209,0.320,37,29,2.688,0.372,0.796
33,563.380,49.436,10,147,12.846,10.908,0.568,50,30,1.327,0.754,0.900
34,21.003,37.779,21,60,32.864,13.224,0.317,37,30,2.690,0.372,0.810
35,562.302,49.361,9,134,12.831,10.879,0.547,49,31,1.327,0.754,0.900
36,21.361,39.003,22,63,32.865,13.200,0.339,38,31,2.723,0.367,0.818
37,563.231,49.124,9,147,12.878,10.865,0.572,49,32,1.330,0.752,0.902
38,22.670,38.817,19,61,32.848,13.072,0.274,38,32,2.857,0.350,0.797
39,585.728,48.759,9,133,13.497,10.910,0.361,49,33,1.476,0.678,0.837
40,586.252,48.594,10,130,13.558,10.901,0.367,49,34,1.483,0.674,0.839
41,586.176,48.574,9,139,13.598,10.881,0.357,49,35,1.488,0.672,0.841
42,586.476,48.572,10,127,13.601,10.881,0.352,49,36,1.487,0.672,0.842
43,561.767,48.481,9,136,12.873,10.795,0.586,49,37,1.337,0.748,0.910
44,26.285,41.122,20,65,32.823,12.873,0.302,41,37,3.088,0.324,0.852
45,562.621,48.326,8,140,12.883,10.768,0.577,48,38,1.339,0.747,0.912
46,26.466,41.805,19,64,32.833,12.892,0.391,43,38,3.050,0.328,0.865
47,563.333,48.241,9,130,12.901,10.734,0.544,48,39,1.341,0.746,0.908
48,27.167,42.546,18,66,32.825,12.891,0.395,43,39,3.099,0.323,0.883
49,561.616,48.231,10,131,12.891,10.737,0.553,48,40,1.341,0.746,0.904
50,26.538,43.183,20,66,32.831,12.900,0.414,45,40,3.068,0.326,0.884
51,559.837,48.150,9,135,12.875,10.718,0.540,48,41,1.339,0.747,0.901
52,26.162,44.312,20,69,32.842,12.943,0.413,46,41,3.066,0.326,0.883
53,560.954,48.083,10,132,12.882,10.718,0.541,48,42,1.336,0.748,0.899
54,32.304,43.418,21,65,32.813,13.955,0.228,44,42,3.959,0.253,0.746
55,606.120,47.162,9,131,13.981,10.921,0.321,48,43,1.526,0.655,0.814
56,606.080,47.102,10,133,14.010,10.921,0.327,47,44,1.528,0.655,0.814
57,605.415,47.005,9,122,14.022,10.939,0.328,47,45,1.524,0.656,0.815
58,605.892,46.988,10,131,14.055,10.941,0.330,47,46,1.526,0.655,0.813
59,602.173,46.866,9,131,14.059,10.934,0.329,47,47,1.524,0.656,0.814
60,605.155,46.508,8,130,14.111,10.951,0.340,47,48,1.529,0.654,0.813
61,607.179,46.091,8,125,14.120,10.957,0.342,46,49,1.530,0.654,0.812
62,605.755,46.237,9,127,14.177,10.931,0.340,47,50,1.533,0.652,0.812
63,607.187,45.933,10,130,14.216,10.939,0.337,46,51,1.536,0.651,0.811
64,604.020,45.818,9,123,14.222,10.901,0.342,46,52,1.537,0.651,0.811
65,600.886,45.780,8,123,14.210,10.868,0.341,46,53,1.536,0.651,0.808
66,600.665,45.606,7,126,14.282,10.871,0.334,46,54,1.538,0.650,0.806
67,605.079,45.325,9,124,14.336,10.848,0.330,46,55,1.541,0.649,0.809
68,605.404,45.046,7,125,14.348,10.836,0.339,45,56,1.541,0.649,0.811
69,605.343,44.918,9,124,14.333,10.822,0.351,45,57,1.538,0.650,0.808
70,602.266,44.772,9,121,14.333,10.806,0.351,45,58,1.536,0.651,0.806
71,602.501,44.720,7,116,14.333,10.795,0.351,45,59,1.539,0.650,0.806
72,596.417,44.725,9,123,14.335,10.738,0.341,45,60,1.537,0.651,0.798
73,601.478,44.274,7,125,14.381,10.751,0.349,45,61,1.541,0.649,0.804
74,599.602,43.956,8,122,14.388,10.736,0.337,44,62,1.543,0.648,0.798
75,597.404,43.845,9,120,14.356,10.714,0.342,44,63,1.540,0.650,0.798
76,591.559,43.761,7,114,14.277,10.698,0.340,44,64,1.538,0.650,0.790
77,549.914,43.173,8,115,12.850,10.441,0.537,44,65,1.357,0.737,0.885
78,34.527,52.250,22,72,32.986,13.358,0.289,55,65,4.557,0.219,0.808
79,593.359,43.224,7,113,14.333,10.669,0.332,44,66,1.538,0.650,0.789
80,556.048,42.496,8,119,12.897,10.446,0.552,43,67,1.355,0.738,0.888
