 ,Area,Mean,Min,Max,XM,YM,Circ.,Median,Slice,AR,Round,Solidity
1,181.608,57.571,19,89,9.987,10.193,0.851,61,1,1.244,0.804,0.984
2,182.128,59.628,19,109,9.831,10.095,0.851,63,2,1.249,0.800,0.984
3,182.982,59.583,19,106,9.863,10.067,0.855,63,3,1.250,0.800,0.984
4,182.436,59.396,19,100,9.860,10.049,0.857,62,4,1.251,0.799,0.985
5,182.483,59.589,19,102,9.847,9.980,0.852,63,5,1.252,0.798,0.985
6,182.978,59.453,19,98,9.867,9.916,0.854,63,6,1.251,0.799,0.984
7,183.137,59.533,19,94,9.890,9.867,0.852,63,7,1.251,0.799,0.984
8,183.314,59.603,19,95,9.899,9.811,0.851,63,8,1.250,0.800,0.984
9,183.650,59.730,19,94,9.927,9.768,0.849,63,9,1.252,0.798,0.984
10,183.640,59.729,19,95,9.953,9.744,0.846,63,10,1.253,0.798,0.984
11,183.766,59.733,19,90,9.973,9.703,0.851,63,11,1.255,0.797,0.985
12,183.878,59.599,19,92,9.991,9.678,0.854,63,12,1.258,0.795,0.985
13,183.781,59.628,19,91,10.016,9.659,0.852,63,13,1.256,0.796,0.985
14,184.814,59.624,19,91,10.031,9.636,0.854,63,14,1.252,0.799,0.985
15,184.518,59.466,19,88,10.026,9.624,0.853,62,15,1.257,0.796,0.985
16,184.453,59.511,19,89,10.050,9.616,0.851,62,16,1.260,0.794,0.985
17,184.301,59.728,20,88,10.030,9.628,0.850,63,17,1.265,0.790,0.985
18,184.063,59.608,20,88,10.064,9.634,0.852,62,18,1.265,0.790,0.985
19,184.131,59.670,20,90,10.060,9.634,0.851,62,19,1.267,0.789,0.985
20,184.453,59.687,20,84,10.073,9.650,0.851,62,20,1.270,0.788,0.984
21,184.359,59.679,20,86,10.095,9.667,0.851,62,21,1.274,0.785,0.985
22,184.478,59.684,20,87,10.115,9.636,0.852,63,22,1.273,0.785,0.985
23,184.312,59.899,20,86,10.122,9.644,0.851,63,23,1.277,0.783,0.985
